"","CellID","CompID","BaseID","CompYield_Mean","CompYield_SD","CompYield_CV","CompYield_Max","CompYield_Min","CompCropFailureProb","CompMinPropSOSDBase","BaseYield_Mean","BaseYield_SD","BaseYield_CV","BaseYield_Max","BaseYield_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaseyield","MinProp_BaseSOSDComp_Divdbaseyield","Riskiness_Comp","RiceArea"
"11",11,1,1,7479.43636067708,1404.67054675928,0.187804331639786,9007.2998046875,2308.19995117188,0,-2308.19994439357,4476.31210049716,3640.34458028921,0.813246373032144,8577.599609375,0,0.363636363636364,-6308.69169800262,3003.12426017992,-2235.67403352994,-0.625442041392358,-0.363636363636364,-0.515647678841968,-1.40935027682765,1,1
"12",12,1,1,7375.99994081439,1250.23827692394,0.16950085235303,8988.2998046875,2301,0,-2300.9999996138,4304.2060546875,3581.34782367239,0.832057707779143,8270.2998046875,0,0.393939393939394,-6276.9153773348,3071.79388612689,-2331.10954674845,-0.662556855426114,-0.393939393939394,-0.53459336527532,-1.45832130190396,1,1
"13",13,1,1,7369.90306877367,1245.29340861948,0.168970120366412,8917.900390625,2294.89990234375,0,-2294.8998983867,4598.71815814394,3439.05746606997,0.747829579418711,8588.2998046875,0,0.333333333333333,-6152.65456752414,2771.18491062973,-2193.76405745049,-0.578859459052299,-0.333333333333333,-0.499030342688565,-1.33790642434312,1,1
"14",14,1,1,7324.14238577178,1224.57561661868,0.1671971340969,8904.2001953125,2207,0,-2206.99999610252,4700.69997336648,3376.28643606281,0.718251846574422,8521.7001953125,0,0.272727272727273,-5950.64448082856,2623.4424124053,-2151.71081944413,-0.551054712477521,-0.272727272727273,-0.469504543707762,-1.26590603836537,1,1
"15",15,1,1,7410.2333614465,1212.86835174837,0.163674784934387,8916,2200.19995117188,0,-2200.1999511253,4546.23329486269,3496.57361304819,0.769114426441636,8178.7998046875,0,0.333333333333333,-6262.71815237259,2864.00006658381,-2283.70526129981,-0.605439641507249,-0.333333333333333,-0.483961074679463,-1.37756198289462,1,1
"16",16,1,1,7390.2666385535,1191.60987456932,0.16124044406638,9222,2330.30004882812,0,-2330.30004175241,4832.96363784328,3423.50442817309,0.708365442968829,8798.900390625,0,0.303030303030303,-6176.04006385905,2557.30300071023,-2231.89455360378,-0.547124998902449,-0.303030303030303,-0.482167923529488,-1.27789913739453,1,1
"17",17,1,1,7430.31817441998,1207.28467739356,0.162480885616692,8928.400390625,2319.69995117188,0,-2319.69994486263,4586.71518406723,3593.08240431503,0.783367237799338,8820.2001953125,0,0.363636363636364,-6347.50828475909,2843.60299035275,-2385.79772692147,-0.620886352182646,-0.363636363636364,-0.505743184778622,-1.38388978387153,1,1
"18",18,1,1,7394.31816702178,1176.26455994238,0.159076811867313,8771.2001953125,2311.39990234375,0,-2311.39989746097,4356.89090613163,3594.24868291333,0.824957236788968,8411.099609375,0,0.393939393939394,-6420.29999381695,3037.42726089015,-2417.98412297095,-0.665880424921655,-0.393939393939394,-0.530515899355672,-1.47359668445712,1,1
"19",19,1,1,7423.69091796875,1130.31239356783,0.152257469506435,8776.2001953125,2290,0,-2289.99999719637,4305.78181226326,3680.41389817097,0.85476089096963,9544.900390625,0,0.393939393939394,-6524.49230755322,3117.90910570549,-2550.10150460315,-0.702503421463195,-0.393939393939394,-0.531843018769377,-1.51528632708951,1,1
"20",20,1,1,7332.39694306345,1254.30337608441,0.171063212456194,8842.400390625,2270.60009765625,0,-2270.60009321865,4145.587890625,3652.78015726971,0.881124765327072,8779.7998046875,0,0.393939393939394,-6395.00712088134,3186.80905243845,-2398.47678118529,-0.710061552870878,-0.393939393939394,-0.547714860503495,-1.54260560615378,1,1
"21",21,1,1,7308.69697709517,1455.95252104031,0.199208220781781,8801,2177,0,-2176.99999618516,4075.80610795455,3683.83564857255,0.903829954369762,8628.7001953125,0,0.424242424242424,-6282.32141641404,3232.89086914062,-2227.88312753225,-0.704621733587981,-0.424242424242424,-0.534127467922583,-1.54136905682367,1,1
"22",22,1,1,7253.39391719934,1211.59754346434,0.16703870729968,8862.599609375,2295.80004882812,0,-2295.8000422102,3961.03941021544,3576.47504369939,0.902913269298895,8305.099609375,0,0.424242424242424,-6260.41428993198,3292.3545069839,-2364.87750023505,-0.735874561999215,-0.424242424242424,-0.579595354767081,-1.58049785462536,1,1
"23",23,1,1,7224.82730379972,1215.14522950323,0.168190211116071,8837.2001953125,2294.80004882812,0,-2294.8000426084,4158.59697561553,3527.33145025771,0.848202283351975,8127.2998046875,0,0.393939393939394,-6152.51538543262,3066.23032818419,-2312.18622075448,-0.680012072235904,-0.393939393939394,-0.551820735710687,-1.4794690183994,1,1
"24",24,1,1,7202.91813151042,1221.07525975023,0.169525078233005,8835.7998046875,2204,0,-2203.99999467751,4400.30609315814,3504.22948705996,0.796360392407371,8144.5,0,0.363636363636364,-6073.71667856406,2802.61203835227,-2283.15422730973,-0.626835314174365,-0.363636363636364,-0.500874245567693,-1.38029413181229,1,1
