"","rice_yield_1983","rice_yield_1984","rice_yield_1985","rice_yield_1986","rice_yield_1987","rice_yield_1988","rice_yield_1989","rice_yield_1990","rice_yield_1991","rice_yield_1992","rice_yield_1993","rice_yield_1994","rice_yield_1995","rice_yield_1996","rice_yield_1997","rice_yield_1998","rice_yield_1999","rice_yield_2000","rice_yield_2001","rice_yield_2002","rice_yield_2003","rice_yield_2004","rice_yield_2005","rice_yield_2006","rice_yield_2007","rice_yield_2008","rice_yield_2009","rice_yield_2010","rice_yield_2011","rice_yield_2012","rice_yield_2013","rice_yield_2014","rice_yield_2015"
"1112",3929.30004882812,7769.2001953125,7460,7747.2001953125,8049.7998046875,7022.7001953125,7229.2001953125,7371.5,7912.7998046875,6788.60009765625,7213.60009765625,7065.89990234375,7927.2998046875,7252.89990234375,7092.39990234375,6852,5329.2998046875,6521.39990234375,6855.60009765625,6240.39990234375,7458.60009765625,6513.89990234375,7616,6087.89990234375,7330.7998046875,6397.2001953125,6850.60009765625,7359.89990234375,6522.2001953125,6862.39990234375,7134.2998046875,5471.2001953125,6625.7998046875
"1113",4837.10009765625,7467.7001953125,7422.60009765625,7432,7990.60009765625,7003.5,7318.2998046875,7297.60009765625,7979.89990234375,6992.2998046875,7340.7998046875,6844.5,8064.10009765625,7343.5,6999,6856,5266.60009765625,6594.2001953125,6777.89990234375,6231.89990234375,7398.10009765625,6517.2998046875,7769,5892.2998046875,6861.2001953125,6231.39990234375,6556.60009765625,7426,6517.7001953125,6730.10009765625,7141.7998046875,5594.2998046875,6616.2998046875
"1114",6501.2998046875,7216.7001953125,7239.10009765625,7457.7998046875,8024.60009765625,6890.10009765625,7000.89990234375,7314.39990234375,7495.2998046875,6833.7001953125,7114.60009765625,6828.2001953125,7835.10009765625,7038.2998046875,6847.2001953125,6972.2001953125,5284.89990234375,6597.2998046875,6775.10009765625,5914.7001953125,7434.10009765625,6477,7368.89990234375,5907,6922.2001953125,6211.89990234375,6421.10009765625,7405.89990234375,6701.60009765625,6787.5,7069.10009765625,5391.7998046875,6453.7998046875
"1115",6845,6710.7998046875,6778.5,7406.7998046875,8201,6737.2998046875,7252.5,7356.2998046875,7571.89990234375,7225.89990234375,6855.2998046875,7164.2001953125,7844.7998046875,7089.2001953125,6890.60009765625,7055.5,5308.89990234375,6666.7998046875,6589.39990234375,6123.10009765625,7603.2001953125,6508.7001953125,7501.10009765625,5965.7998046875,7064.5,6311.5,7003.39990234375,7387.39990234375,6769.7998046875,7018.39990234375,7358.5,5608.10009765625,6492.7001953125
"1116",6569,7078.7001953125,6838.2001953125,7475.89990234375,8197.900390625,6923.10009765625,7270.89990234375,7382.5,7579.89990234375,7295,6756.2001953125,7146.39990234375,7825.39990234375,6891.10009765625,6940.89990234375,7120.2001953125,5299.7998046875,6585.89990234375,6934.5,6308.60009765625,7530.7998046875,6609.89990234375,7519.39990234375,5984.7998046875,7278.7998046875,6521.5,6894.2001953125,7499.7998046875,6758,6793.7001953125,7310.5,5613.10009765625,6712.39990234375
"1117",6823.7998046875,6880.7998046875,6894.39990234375,7659.7001953125,8135.5,6872.2998046875,7063.5,7163.39990234375,7471.60009765625,6963.7998046875,6130.60009765625,6902.2001953125,7725,6496.39990234375,6948.5,6738.5,5231.5,6510.89990234375,6747.5,6202.2998046875,7387.60009765625,6492.2001953125,7243.39990234375,5878.39990234375,7013.7998046875,6556.2998046875,6813.2998046875,7438.7998046875,6611.2001953125,6800.60009765625,7359.10009765625,5734.2998046875,6741.2998046875
"1118",6598.5,6994.2001953125,6899.7998046875,7676.2001953125,8341.7001953125,6917.5,6876.89990234375,6600.89990234375,7306.7001953125,6616.5,6759,6825,7702.5,7102.7998046875,6868.7998046875,6813.2001953125,5248.5,6494,6744.39990234375,6190.7001953125,7359.60009765625,6363.89990234375,7440,5890,7094.2001953125,6226,6716.2998046875,7408.7001953125,6394.10009765625,6666.5,7239.39990234375,6073.7998046875,6812.7998046875
"1119",6555.2998046875,6920.2998046875,6915.39990234375,7654.7001953125,8306,7250.60009765625,6975,7243.2001953125,7253.7998046875,6830.10009765625,6688.5,6973.7001953125,7636.89990234375,7033.10009765625,6763.89990234375,7305,5206.89990234375,6481.10009765625,6746,6152.5,7371.7998046875,6199.39990234375,7685,5894.2998046875,6792.60009765625,5935.7001953125,6211.10009765625,7060.60009765625,6288.39990234375,6667.89990234375,7199.60009765625,5999.89990234375,6761.2001953125
"1120",6714.5,6924.2001953125,6877.10009765625,7659.2998046875,8265.900390625,7257.7001953125,6788.2001953125,7283.7998046875,7640.10009765625,6908.5,6776.2001953125,6918.7998046875,7932.7001953125,6679.60009765625,6688.89990234375,7514.39990234375,5303.60009765625,6594.89990234375,6719.5,6127.39990234375,7349.39990234375,6310.2001953125,7695.2001953125,5810.10009765625,6833.2001953125,5946.89990234375,6538.10009765625,7067.2001953125,6394.7998046875,6584.5,7236.89990234375,6017,6813.2001953125
"1121",6616.5,6902.2998046875,6787.5,7646.2001953125,8186.7998046875,7277.7001953125,6872.39990234375,7213.5,7705.39990234375,6681,6541.89990234375,6793.7001953125,7649.60009765625,6730.39990234375,6679.7001953125,7329.7998046875,5252,6483.60009765625,6690.7998046875,5986.60009765625,7262.39990234375,6448.5,7463.7001953125,5750.60009765625,6796.7998046875,5797.7998046875,6508.89990234375,7003.7001953125,6223.2001953125,6652.2998046875,7213.60009765625,6036.5,6778.2001953125
"1122",6498.7001953125,6881.10009765625,6890.2998046875,7590.7001953125,8098,7257.7998046875,6998.89990234375,6969.60009765625,7389.89990234375,6626.7998046875,6207.39990234375,6549.39990234375,7682.2001953125,7019.60009765625,6260.10009765625,7151.7998046875,5182.7001953125,6515.2998046875,6295.89990234375,6013.7998046875,7347.5,6285.7001953125,7475.89990234375,5935,6784.89990234375,5789.5,6543,7053,6152.2001953125,6905.7001953125,7126.5,5990,6714.60009765625
"1123",6089.7001953125,6842.60009765625,6785.10009765625,7586.39990234375,8126.2001953125,7217.7001953125,7005.7998046875,6948.5,7252.39990234375,6441.5,6684.7001953125,6725.89990234375,7705.7001953125,6749.2001953125,6329.60009765625,7155.5,5179.7998046875,6422.60009765625,6661.39990234375,6012.7998046875,7128,6453.89990234375,7496.5,5940.2001953125,6812.7001953125,5787.2998046875,6673.2001953125,6913.5,6121.7998046875,6446.7998046875,7006.2998046875,6110.39990234375,6667.10009765625
"1124",6010.2998046875,6818,6791.7001953125,7292.60009765625,8258.599609375,7213.2001953125,7029.10009765625,6719.10009765625,6894.60009765625,6444.60009765625,6049.5,6805,7682.2001953125,6276.2001953125,6327.10009765625,7064.5,5164.2998046875,6256.2998046875,6551.7001953125,6015.7001953125,7117.2998046875,6152.89990234375,7475.2998046875,5909.7001953125,6860.7998046875,5442.60009765625,6513.5,6940,6093.2998046875,6431.7998046875,6979.5,6110.7998046875,6602.7998046875
"1125",5468,6820.10009765625,6567.2001953125,7277.2001953125,7872,7237.7001953125,7083,6750.7998046875,6873.60009765625,6796.7001953125,6271.10009765625,6791.2998046875,7687.7998046875,6136.5,6679.7998046875,7307.7001953125,5300.2998046875,6448.7998046875,6443.39990234375,5957.60009765625,7069.5,6256.7998046875,7470.10009765625,5919.10009765625,6615.5,5541.2001953125,6601.2001953125,7080,6087.2998046875,6354,7044.2001953125,6033.39990234375,6579.5
"1126",5713.10009765625,6976.60009765625,6721.5,7506,8012.2001953125,7094.2998046875,7027.7001953125,6961.7998046875,6838.2001953125,6964.7998046875,6934.2001953125,6853.7001953125,7709.60009765625,6832.2998046875,6881.60009765625,7251.5,5173.89990234375,6529.10009765625,6456.60009765625,5674.60009765625,6984.2998046875,6151.7001953125,7472.60009765625,5859.39990234375,6470.2001953125,5532,6578.60009765625,6941.2001953125,6049.5,6395.39990234375,7145,5635.7998046875,6509.7001953125
"1127",5957.5,6978.5,6815.7001953125,7496.7001953125,7871.10009765625,7073.7001953125,7014.7998046875,6900.7998046875,6766.10009765625,6914.5,6627.7001953125,6932.10009765625,7727.2998046875,6740.10009765625,6782.2001953125,6753.10009765625,5607.2998046875,6501.7998046875,6471.39990234375,5801.2001953125,6807.7001953125,6162.7998046875,7811.60009765625,5868.7998046875,6315,5481.39990234375,6836.39990234375,7006.2998046875,6306.10009765625,6376.10009765625,6909.2001953125,5777.2998046875,6422.10009765625
"1128",5890.7998046875,7055.2001953125,6611.60009765625,7474.7001953125,8112.60009765625,7059,7007.89990234375,6681.2998046875,6636.2998046875,6716,6710.89990234375,6780.2001953125,7713,6427.2001953125,7114,7166.2998046875,5805.2001953125,6188.10009765625,6357.2001953125,5777.7998046875,6615.10009765625,6128.2001953125,7867.2998046875,5846.7001953125,6600.39990234375,6122.60009765625,6973,7202.10009765625,6351.5,6193.7001953125,6832.7001953125,5579.5,6410.2001953125
"1129",6040.2001953125,6992.89990234375,6823.2001953125,7449,8059.2998046875,6821.5,7020,6671.2001953125,6883.10009765625,6570.5,6825.2001953125,7038.2001953125,7442.5,6614.7998046875,7176.39990234375,5851.39990234375,5888.7998046875,6512.10009765625,5852.39990234375,5823.60009765625,6630.2001953125,6168.60009765625,7581.2001953125,5961,6417.2998046875,6333.39990234375,6656.10009765625,7139.5,6356.89990234375,6106.39990234375,6936.7001953125,5675.7998046875,6390.60009765625
"1130",6147.2001953125,6901.39990234375,6330.2998046875,7402.2998046875,7915,6809.2998046875,6966.39990234375,7028.7001953125,7018.7998046875,6469.2998046875,6779.7001953125,6938.60009765625,7319.7998046875,6218.5,6835.89990234375,6623.2001953125,5905.10009765625,6429.5,6083,5834.60009765625,6494.89990234375,6223.60009765625,7320.10009765625,5639.5,6599.5,6273.2998046875,6300.2001953125,6972.60009765625,6268.60009765625,5908.7001953125,6720.60009765625,5648.60009765625,6340.89990234375
"1131",5928,7199.5,6303.60009765625,7382.89990234375,7833.89990234375,7098.5,6950.10009765625,6809.2998046875,7250.2001953125,6470.89990234375,6640.89990234375,6777.5,7070.2998046875,6394.10009765625,6849.60009765625,7025,5872,6325.2001953125,6634.2998046875,5749.89990234375,6768.89990234375,6228.5,6911.2001953125,5383.10009765625,6559.60009765625,6262.7998046875,6763.7998046875,7077.39990234375,5944.10009765625,6300.7998046875,6652.2998046875,5616.7001953125,6387.60009765625
"1132",5747.39990234375,7019.5,6589.89990234375,7387,7846.39990234375,7089.10009765625,7308.10009765625,7106.2001953125,7138.60009765625,6847.2001953125,6234.7998046875,6888.89990234375,7357.60009765625,6561.5,6586.7998046875,5601.60009765625,5903.7001953125,6292.10009765625,6128.89990234375,5842,6369.39990234375,6229.89990234375,7546.60009765625,5571.89990234375,6627.39990234375,5947,6638.10009765625,6605.89990234375,5882,6090.39990234375,7005.89990234375,5724.2001953125,6404.7001953125
"1133",5427.2001953125,6916.2998046875,6534.89990234375,7370.10009765625,8078.7001953125,7071.2001953125,7162.39990234375,7100.2001953125,6729.2001953125,6873.60009765625,6594.2001953125,7099,7424.7001953125,6430.39990234375,6861.10009765625,5830.7001953125,5807.10009765625,6563.60009765625,6086,5883,6551.2001953125,6082.39990234375,7591.39990234375,5734.7998046875,6381.60009765625,5638.10009765625,6335.10009765625,5547.2998046875,5734.2998046875,6133.7001953125,6949.7001953125,6039.89990234375,6680.2001953125
"1134",5543.39990234375,6851.60009765625,6527.2998046875,7359.60009765625,7996.2998046875,6926.89990234375,7171.2001953125,7160.2001953125,6764.10009765625,6878.39990234375,6845.89990234375,7031.5,7416.5,6296.2001953125,6949.5,6339.5,5664.2001953125,6377,6003.10009765625,5892.10009765625,6628.7998046875,6185.7998046875,7586.7998046875,5734.5,5812.7001953125,5410.7998046875,5906.89990234375,5441.7001953125,5879.39990234375,6045.39990234375,7220.7998046875,6073.39990234375,6559.60009765625
