"","CellID","CompID","BaseID","Comprevenue_Mean","Comprevenue_SD","Comprevenue_CV","Comprevenue_Max","Comprevenue_Min","CompCropFailureProb","CompMinPropSOSDBase","Baserevenue_Mean","Baserevenue_SD","Baserevenue_CV","Baserevenue_Max","Baserevenue_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaserevenue","MinProp_BaseSOSDComp_Divdbaserevenue","Riskiness_Comp","RiceArea"
"30",30,1,1,145760.893336772,8216.39467870869,0.0563689923313325,161403.559983844,129343.705632576,0,-56175.9929543339,89584.9003787598,15276.3279174775,0.170523468273002,150968.561354136,65551.3386781882,0,-63792.3669560672,56175.9929580124,-7059.93323876877,-0.114154475941669,0,-0.627069882500567,-0.712088384162473,1,1
"31",31,1,1,139674.886987815,8157.30262998233,0.0584020707365521,154995.725021052,123955.565773732,0,-55382.0573580731,84292.8296251459,14595.1972544581,0.173148740164064,144897.822223448,63774.7576749833,0,-60407.6906149718,55382.0573626696,-6437.89462447579,-0.114746669427512,0,-0.657019791652026,-0.716640915764812,1,1
"32",32,1,1,137511.855146474,7887.31515739359,0.0573573467465202,152497.47730342,122841.328298787,0,-55380.2470959745,82131.6080501792,13653.9311619573,0.166244537104585,141411.33305766,62620.8834915653,0,-60220.4448084936,55380.2470962951,-5766.61600456368,-0.108887190358065,0,-0.674286652979439,-0.733218869545343,1,1
"33",33,1,1,147167.963565043,8636.99636118226,0.0586880198105413,162128.769554903,129836.350424453,0,-56884.6974985725,90283.2660611209,14767.7501330341,0.163571288205685,152849.522307863,68602.8718088,0,-61558.6809715469,56884.6975039219,-6130.75377185186,-0.104883268395143,0,-0.630069114469807,-0.681839322581355,1,1
"34",34,1,1,157665.074593759,9686.56219413967,0.061437589898068,173304.846486846,137792.010096242,0,-59699.7307301553,97965.3438631088,15688.3353035367,0.160141685670584,161249.916923503,74533.9803679884,0,-64606.0244680963,59699.7307306502,-6001.77310939703,-0.0987040957725165,0,-0.60939642914515,-0.65947836163749,1,1
"35",35,1,1,146506.127693048,8259.03433880952,0.0563733030751686,161168.151800031,129496.522356949,0,-42713.434104654,103792.693581517,28008.706673823,0.269852392373125,165596.756179973,68876.9162596404,0,-60819.6458547731,42713.4341115309,-19749.6723350134,-0.213479089297956,0,-0.411526405479667,-0.585972323832281,1,1
"36",36,1,1,124726.763866591,6683.09074715312,0.0535818499572507,136925.323843036,111383.418670076,0,-37716.2220139422,87010.5418485191,25188.1119188705,0.289483450898648,140862.449952328,57291.9889350368,0,-54091.4297380856,37716.222018072,-18505.0211717174,-0.235901600941397,0,-0.433467269743064,-0.621665244106352,1,1
"37",37,1,1,138143.145181733,7392.12260125795,0.0535106001208622,151752.34129079,124556.270781251,0,-40497.1685152332,97645.9766651326,26325.6213770888,0.2696027248247,150532.688774957,64190.050759829,0,-60366.2200263226,40497.1685166007,-18933.4987758309,-0.216092124703838,0,-0.414734635243746,-0.618215128651359,1,1
"38",38,1,1,138722.41549262,7795.86762469351,0.0561976058231789,153609.667669695,120564.474481171,0,-40238.2538837797,98484.1616062894,25873.2526233104,0.26271485893076,150597.542492705,64460.3694763546,0,-57143.4675173383,40238.2538863309,-18077.3849986169,-0.206517253107581,0,-0.408575889031177,-0.580230024659001,1,1
"39",39,1,1,133040.037369406,7314.06214991798,0.0549763987934651,147650.098755887,116357.932963326,0,-39044.8858802225,93995.1514869081,26215.9860405582,0.278907854563218,145684.525927934,60707.400523957,0,-56869.6543777476,39044.8858824982,-18901.9238906403,-0.223931455769753,0,-0.415392552302666,-0.605027530443085,1,1
"40",40,1,1,137605.636062012,7754.62503577793,0.0563539783521896,152910.84301653,119704.249270834,0,-40110.1208018032,97495.5152601279,26453.3633773524,0.271329027871406,150014.826684171,62993.7482972856,0,-57904.0838718862,40110.1208018846,-18698.7383415744,-0.214975049519217,0,-0.411404777899633,-0.593915358233579,1,1
"41",41,1,1,145729.036543096,8468.67152874452,0.0581124512288949,161852.646777511,128331.885627701,0,-41256.4745170222,104472.562020492,26847.4596467667,0.256980963494518,157525.897892455,67569.6440420395,0,-60762.2415923219,41256.4745226047,-18378.7881180222,-0.198868512265623,0,-0.394902486539289,-0.581609567308245,1,1
"42",42,1,1,138568.690205221,7591.63249970294,0.0547860594515232,153792.188594147,122292.809880968,0,-42546.8158071053,96021.8743963934,25093.5137286114,0.261331221519604,149337.114529455,61932.7055573437,0,-60360.1043238425,42546.8158088276,-17501.8812289085,-0.206545162068081,0,-0.443095035111119,-0.628607853192561,1,1
"43",43,1,1,141340.369043927,7871.22068309642,0.0556898268791849,156649.084444854,124482.208325788,0,-44415.6929073713,96924.676129618,23691.6979423114,0.244434120271172,151286.808369009,63418.6292933148,0,-61063.5790347626,44415.6929143094,-15820.477259215,-0.188744293391987,0,-0.458249588040654,-0.630010658514885,1,1
"44",44,1,1,148909.640392632,8742.40065454694,0.0587094336639034,165070.626082371,130828.0328704,0,-49614.8734842723,99294.7669061178,21861.9462586098,0.220172189731611,158299.097974634,69387.1031287488,0,-61440.9297475041,49614.8734865143,-13119.5456040629,-0.161462756067707,0,-0.499672591317755,-0.61877309008234,1,1
"45",45,1,1,133545.653337725,7741.84785373185,0.057971545012801,148253.184781791,118495.293001004,0,-49731.4434804148,83814.2098527747,18459.3493407691,0.220241285734175,138614.103907338,60243.1009466789,0,-58766.101445811,49731.4434849503,-10717.5014870372,-0.162269740721374,0,-0.593353365351429,-0.701147234449118,1,1
"46",46,1,1,138060.74254895,8042.68612468179,0.0582546926533458,154452.502922217,122214.710015985,0,-52667.9160807753,85392.8264668172,18164.2560389884,0.21271407436135,143145.430661194,62290.3129551049,0,-60160.9890936682,52667.9160821329,-10121.5699143067,-0.154459381708005,0,-0.616772137191659,-0.704520409768215,1,1
"47",47,1,1,137153.42406645,7952.82684533244,0.057984894649654,152953.039192105,121453.24004482,0,-53296.1539723336,83857.2700908236,17398.0698260549,0.207472408858665,142039.636506125,62046.0776821966,0,-60111.657382604,53296.1539756267,-9445.24298072241,-0.149487514209011,0,-0.635557941662183,-0.716832986782167,1,1
"48",48,1,1,140027.164538162,8241.42598876587,0.0588559085370881,155415.609847274,123543.730992904,0,-54506.8915034373,85520.2730295736,16479.7616449421,0.192700058841524,143162.15917767,63047.205608436,0,-60735.8107977231,54506.8915085889,-8238.33565617618,-0.133844150304436,0,-0.637356378464652,-0.710191965555584,1,1
"49",49,1,1,143004.539354919,8449.1748996197,0.0590832636343798,158016.081634963,126300.145350505,0,-56140.3417568067,86864.1975974909,15376.7633701247,0.177020726552695,145864.348028613,64779.3417838796,0,-61924.7388062751,56140.3417574279,-6927.58847050502,-0.117937462918315,0,-0.646300124902419,-0.71289139276023,1,1
"50",50,1,1,146837.811044591,8538.26454755565,0.0581475880552509,161500.762699803,129401.993155718,0,-57589.9222570165,89247.8887850794,15790.3646735965,0.176927038707008,149379.826994719,66999.9092214886,0,-63604.5242799812,57589.9222595115,-7252.10012604088,-0.118779450651757,0,-0.645280499527563,-0.71267259254893,1,1
"51",51,1,1,137346.638799975,7905.89430417851,0.0575616147089866,154157.218814905,121663.375503811,0,-38887.3898997957,98459.2488981234,26521.0759979767,0.269360941656363,150512.563561758,60927.9448064054,0,-60735.4306974409,38887.3899018514,-18615.1816937982,-0.211799326947376,0,-0.394959237806423,-0.616858562066468,1,1
"52",52,1,1,134154.714445221,7546.78134135747,0.0562543133319331,148621.903362951,118859.063846369,0,-37586.1479778388,96568.5664636309,26420.0066075147,0.27358805846481,145246.22616065,58971.197952041,0,-59887.8658970577,37586.1479815901,-18873.2252661572,-0.217333745132877,0,-0.38921720963927,-0.620159002977561,1,1
"53",53,1,1,139228.524101196,7740.23535521348,0.055593747080071,154380.170462426,125455.385432976,0,-39245.2118948556,99983.3122018437,27242.4333568358,0.272469802779083,156005.720044592,60959.8001358081,0,-64495.5853003829,39245.2118993527,-19502.1980016223,-0.216876055699012,0,-0.392517621496959,-0.645063499898672,1,1
"54",54,1,1,143118.920774469,8436.81837211429,0.0589497064850655,159663.016053798,124651.913343172,0,-40286.1694108166,102832.751360108,28051.1325307709,0.272784031932969,158559.060079648,62260.2231755416,0,-62391.690171414,40286.1694143606,-19614.3141586566,-0.213834325447904,0,-0.391763994233113,-0.606729756290635,1,1
"55",55,1,1,130789.227051906,7677.09080361934,0.0586981892673204,146074.088585193,114268.751213692,0,-36318.4884487285,94470.7386004252,26294.2584816223,0.278332305549519,143943.974289157,57409.1479255317,0,-56859.6032934101,36318.4884514812,-18617.1676780029,-0.219634116282198,0,-0.38444166931246,-0.601875291077211,1,1
"56",56,1,1,135917.086087354,7864.04306951067,0.0578591205557221,151925.720490306,120877.420947475,0,-37669.8251048694,98247.2609804803,27190.1141783475,0.276751879970981,147636.020470841,59668.504291636,0,-61208.9166566655,37669.8251068736,-19326.0711088368,-0.218892759415259,0,-0.383418578074697,-0.623008886413907,1,1
"57",57,1,1,140402.239219663,8048.39623413099,0.0573238452524898,156805.713954397,124415.98191793,0,-41076.3265123289,99325.9127005094,26409.9328369579,0.26589167034981,151750.904985698,60432.3379625789,0,-63983.6439607648,41076.3265191531,-18361.5366028269,-0.20856782509732,0,-0.413550959619002,-0.644178766861074,1,1
"58",58,1,1,134711.856553391,7556.80148475868,0.0560960384490257,150452.552810959,119668.30552844,0,-41969.7926860129,92742.0638633478,23697.0834435629,0.255516024298098,145596.182324768,59644.6757405659,0,-60023.6297933361,41969.7926900437,-16140.2819588042,-0.199419985849072,0,-0.452543225130875,-0.647210416643076,1,1
"59",59,1,1,134986.490981589,7630.22664897908,0.0565258537613202,150104.927352334,118908.524099552,0,-43868.4355739837,91118.0554074288,22730.7982851478,0.249465357700057,145967.946947029,59617.0485378571,0,-59291.4755630509,43868.4355741604,-15100.5716361688,-0.192939503938737,0,-0.481446134663747,-0.650710501864122,1,1
"60",60,1,1,146044.754946898,8391.84248951149,0.0574607591526498,162195.419646927,129223.918451842,0,-48894.2307303428,97150.5242108766,22342.6569324893,0.229979787695143,155179.810423305,65498.9200316565,0,-63724.9984230478,48894.2307360218,-13950.8144429778,-0.172519028542493,0,-0.50328324141836,-0.655940860233808,1,1
"61",61,1,1,145907.876342389,8589.62095715002,0.0588701663849421,162153.090266369,129395.758300599,0,-50487.4150137097,95420.4613237383,21713.4655486317,0.227555654703483,155078.963326632,67340.9276564748,0,-62054.8306442418,50487.415018651,-13123.8445914817,-0.168685488318541,0,-0.529104704728038,-0.650330440488073,1,1
"62",62,1,1,139328.523114568,7979.38538109165,0.0572702932803666,154920.239232282,124228.134861792,0,-50641.5895028498,88686.9336058118,20774.284268953,0.234242897170048,148458.2114857,63796.5195086948,0,-60431.6153592359,50641.5895087564,-12794.8988878613,-0.176972603889681,0,-0.57101522675186,-0.681403820182095,1,1
"63",63,1,1,132202.65118557,7589.24964232264,0.0574061834181358,147668.297157023,118249.190547297,0,-49651.734825798,82550.9163575828,19061.405220201,0.230904828937736,141103.092004847,60210.3802344521,0,-58460.2672512717,49651.7348279868,-11472.1555778783,-0.1734986455196,0,-0.601468003222683,-0.708172238791893,1,1
"64",64,1,1,135897.180368548,7916.79799154713,0.0582557928727959,150882.942815873,121112.983767372,0,-51898.2602935263,83998.9200745056,18136.6217971862,0.215914940109937,139343.360686855,62209.6590346299,0,-58903.3247385148,51898.2602940426,-10219.8238056391,-0.157659147237141,0,-0.617844375231175,-0.701239071719834,1,1
"65",65,1,1,137697.321953529,8266.13594466416,0.0600312034206,152457.984659471,121322.038334127,0,-52981.0430571295,84716.2788909342,18258.49457544,0.215525219172415,144389.25310493,63174.8318261608,0,-58852.4174943323,52981.0430625951,-9992.35863077584,-0.155494015751815,0,-0.625393888290804,-0.694700218952019,1,1
"66",66,1,1,139488.639880845,7647.34857490289,0.0548241676270946,153052.970531663,121683.959735205,0,20882.7667569674,160371.406630888,22705.6198728722,0.141581472345202,187329.583075243,95787.347964092,0,-26630.8301928039,-20882.7667500426,-15058.2712979693,-0.0867573047181076,0,0.130215025207276,-0.166057221497705,0,1
"67",67,1,1,144847.288423031,8575.80163600201,0.0592058141327171,163836.728012276,128393.556607007,0,-38463.0126416779,106384.275780847,28838.1744483958,0.271075534769845,157590.672343263,64426.6019605892,0,-63966.9546525497,38463.0126421835,-20262.3728123938,-0.211869720637128,0,-0.361547910716732,-0.601282042698889,1,1
"68",68,1,1,142853.845028039,8137.74966079396,0.056965562664391,159594.883187372,127969.788135529,0,-38514.8998748347,104338.945151297,27990.9914865768,0.268269833914732,153567.076231602,64507.1088175738,0,-63462.6793244212,38514.899876742,-19853.2418257828,-0.211304271250341,0,-0.369132540289592,-0.608235776510841,1,1
"69",69,1,1,142803.788868797,8384.12816863206,0.0587108243769015,159942.834521824,125527.679089952,0,-38704.7125691421,104099.076293636,28604.7953245281,0.27478433376144,153840.38402907,63816.0668096849,0,-61711.6122837936,38704.7125751605,-20220.6671558961,-0.216073509384538,0,-0.371806493844059,-0.592816137097328,1,1
"70",70,1,1,136889.623069424,8067.89158756456,0.0589372036145714,153330.749795796,120026.007729262,0,-36936.2982045141,99953.3248581983,27825.8912513455,0.278388850904375,147097.658658078,60919.9608532091,0,-59106.0468822925,36936.2982112255,-19757.9996637809,-0.219451647289803,0,-0.369535463246619,-0.591336475961605,1,1
"71",71,1,1,140820.708651225,8334.50452810213,0.0591852193326511,158879.36983587,123529.744020559,0,-37482.1214374161,103338.58721311,29097.4510361056,0.281573919489527,151401.848412531,62267.1038001022,0,-61262.6402242786,37482.1214381156,-20762.9465080034,-0.222388700156876,0,-0.362711765742633,-0.592834118178333,1,1
"72",72,1,1,139465.769984835,8204.24989286807,0.0588262617684625,156974.168544641,123213.159713009,0,-38487.1612914821,100978.608688949,28086.8017300985,0.278146055830657,149959.207493417,61572.5614977257,0,-61640.5982205586,38487.1612958854,-19882.5518372305,-0.219319794062194,0,-0.381141726858572,-0.610432239271923,1,1
"73",73,1,1,134973.330388269,7688.20690085601,0.0569609335321269,151930.831256661,119532.537667167,0,-39003.4281539044,95969.9022337208,26004.8423688073,0.270968728356899,144567.362909131,59158.6049240124,0,-60373.9327463427,39003.4281545485,-18316.6354679513,-0.214007794824772,0,-0.4064131279296,-0.629092364805278,1,1
"74",74,1,1,138691.196696839,7788.0451868764,0.0561538538303916,155221.389840894,124035.341522461,0,-42272.0429793354,96419.1537134881,24628.8707618769,0.255435458758145,149977.313435062,58944.2691013755,0,-65091.0724272177,42272.042983351,-16840.8255750005,-0.199281604927753,0,-0.438419560339099,-0.675084461129346,1,1
"75",75,1,1,136598.467787367,7618.50363613812,0.0557729801771811,153098.853871103,122049.134447436,0,-43001.4072568558,93597.0605240707,23320.7663461381,0.249161311429653,146178.121211734,61212.6085876202,0,-60836.5258613601,43001.4072632962,-15702.26271,-0.193388331252472,0,-0.459431172475732,-0.649983295636881,1,1
"76",76,1,1,145808.831590233,8176.09320311969,0.0560740602194593,163055.690550058,129620.344637053,0,-47229.2788311918,98579.5527556221,23796.0596525015,0.241389405686306,154779.582252583,65855.1375417909,0,-63765.2071002597,47229.2788346104,-15619.9664493818,-0.185315345466847,0,-0.479098124418081,-0.646840093283169,1,1
"77",77,1,1,144256.585654915,8086.67794209106,0.0560575997648779,159435.791023405,127588.814071317,0,-47666.3561733663,96590.2294789166,23294.0192401009,0.241163307777268,153730.455535793,65117.1333439023,0,-62471.6807342944,47666.3561759985,-15207.3412980098,-0.18510570801239,0,-0.493490453749991,-0.646770186501426,1,1
"78",78,1,1,145342.509026373,8518.70594752972,0.0586112487296059,160550.60108575,127778.273061779,0,-48346.7996067246,96995.7094151644,22204.701909508,0.228924578658079,154988.851583105,66431.7724209309,0,-61353.5424821299,48346.7996112082,-13685.9959619783,-0.170313329928473,0,-0.498442662033524,-0.632538726218521,1,1
"79",79,1,1,142271.896852071,8336.03204119328,0.0585922604930248,158804.362601074,125262.214379753,0,-49026.7226759176,93245.1741718823,21230.8754983695,0.227688732279419,150831.753459442,65087.8644326283,0,-60433.1035993107,49026.7226801884,-12894.8434571762,-0.169096471786394,0,-0.525782949212415,-0.648109718663961,1,1
"80",80,1,1,141185.160041729,8135.87266645894,0.0576255511843757,157070.339068401,124778.959447926,0,-49626.2016006907,91558.958435807,21216.9185917557,0.231729575720666,149583.000951477,64450.1203008225,0,-60766.7517978372,49626.2016059221,-13081.0459252967,-0.174104024536291,0,-0.542013610120786,-0.663689854449813,1,1
"81",81,1,1,141458.282372315,8369.35046630906,0.0591647963339547,161250.947954899,126790.620140075,0,-39260.1749406832,102198.107425758,29072.7440512815,0.284474387868695,157747.75354676,62093.430071185,0,-64697.1900714092,39260.1749465571,-20703.3935849725,-0.22530959153474,0,-0.384157553692507,-0.633056635793465,1,1
"82",82,1,1,142214.187702557,8555.5833137449,0.0601598437677614,162445.880580182,127551.945407025,0,-37998.1515835897,104216.0361154,29050.9885910254,0.278757374333992,157073.525086259,63129.0697582709,0,-64422.8756530467,37998.1515871564,-20495.4052772805,-0.21859753056623,0,-0.364609449754102,-0.618166628230901,1,1
"83",83,1,1,144661.788128722,8728.09899299835,0.0603345161559316,164949.25722253,129441.502295723,0,-38756.1166157174,105905.671511891,28985.0750869724,0.273687656885475,158577.326114932,64158.3058033026,0,-65283.1964947434,38756.116616831,-20256.976093974,-0.213353140729543,0,-0.365949396877822,-0.616427765980534,1,1
