"","CellID","CompID","BaseID","Comprevenue_Mean","Comprevenue_SD","Comprevenue_CV","Comprevenue_Max","Comprevenue_Min","CompCropFailureProb","CompMinPropSOSDBase","Baserevenue_Mean","Baserevenue_SD","Baserevenue_CV","Baserevenue_Max","Baserevenue_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaserevenue","MinProp_BaseSOSDComp_Divdbaserevenue","Riskiness_Comp","RiceArea"
"237",237,1,1,108402.628762722,15425.3955671109,0.14229724632301,141909.695186396,79790.2071650023,0,11095.9997413999,119498.628499305,29014.5236796314,0.242802147974445,156620.266212956,62233.45834456,0,-17556.7488257654,-11095.9997365826,-13589.1281125205,-0.100504901651435,0,0.0928546200131865,-0.146920086416453,0,1
"238",238,1,1,99756.4920935703,13995.5725886023,0.140297361052699,130624.272614002,74661.6901864284,0,12526.476230503,112282.968320791,27704.2937215792,0.246736385187363,146343.129133128,57508.8219840564,0,-17152.868209923,-12526.4762272205,-13708.7211329768,-0.106439024134665,0,0.111561676876186,-0.152764648694693,0,1
"239",239,1,1,110727.503783871,16708.2992399281,0.150895655270446,147055.928394497,79853.1321602197,0,12226.907715968,122954.411496889,28517.4821542554,0.231935412540907,159567.433714989,64082.7699468142,0,-15770.3622185788,-12226.9077130175,-11809.1829143273,-0.0810397572704611,0,0.0994426110223577,-0.128261865732063,0,1
"240",240,1,1,104078.848749095,15586.0137790471,0.149751980987228,138725.011894787,74929.1076338397,0,11658.3165120399,115737.165253683,27193.6269219127,0.234960195044586,150435.648305523,60477.2007425595,0,-14451.9068913805,-11658.3165045876,-11607.6131428657,-0.0852082140573577,0,0.100730966466011,-0.124868333000066,0,1
"241",241,1,1,104666.674647557,15327.5082174486,0.146441150146985,138497.660481507,76609.1980117137,0,11653.1515699652,116319.826212005,28824.4161439402,0.247803122499554,152518.596315092,60785.0531475869,0,-15824.1448649954,-11653.1515644473,-13496.9079264916,-0.101361972352569,0,0.100181989171185,-0.136039963094119,0,1
"242",242,1,1,105521.519393467,15464.4492625758,0.14655256436284,139827.820718711,76867.6425747131,0,10829.2833958417,116350.802780526,28861.5016550025,0.248055887585446,153312.16070131,61228.4757050638,0,-15639.1668784896,-10829.283387059,-13397.0523924267,-0.101503323222605,0,0.0930744192308594,-0.134413914685144,0,1
"243",243,1,1,108914.074451883,16453.9680126436,0.151072926942172,146586.182326456,75836.2036535752,0,11504.7627846251,120418.837231089,29583.0416468029,0.245667889900246,158621.815419568,64249.3132095445,0,-11586.8904453054,-11504.7627792064,-13129.0736341593,-0.0945949629580739,0,0.0955395604970583,-0.0962215772194314,0,1
"244",244,1,1,113560.118745061,17367.5542264452,0.152937091105328,154887.013307902,79199.7863799587,0,10338.7161201851,123898.834863796,31333.0535300119,0.252892237158298,165408.547623704,66267.6124661942,0,-13627.3465078699,-10338.7161187352,-13965.4993035667,-0.0999551460529702,0,0.0834448211845623,-0.109987688930656,0,1
"245",245,1,1,109482.099142214,15733.7496157536,0.14371070466338,148451.623811175,77759.8542952255,0,8827.44882437935,118309.547963434,31298.6546679172,0.264548848395488,159488.437528957,62801.278815091,0,-16246.4975346429,-8827.44882122023,-15564.9050521636,-0.120838143732108,0,0.0746131565569642,-0.137321947503884,0,1
"246",246,1,1,109736.320880332,16477.4212095597,0.15015467146496,149168.442574208,76965.5865198707,0,6906.75767896998,116643.078550718,30541.3617540854,0.261836039768151,156383.552066366,62925.1889057413,0,-15960.5957520351,-6906.75767038659,-14063.9405445257,-0.11168136830319,0,0.0592127519676774,-0.136832771822763,0,1
"247",247,1,1,112183.75898728,16769.9905181356,0.149486794430174,154251.741704239,83017.0988916309,0,7239.60169514329,119423.360680749,31471.1802228467,0.263526164759152,162493.943223505,66908.3119839648,0,-17313.8300110355,-7239.60169346919,-14701.1897047111,-0.114039370328979,0,0.0606213194292589,-0.144978586369882,0,1
"248",248,1,1,102229.902075558,14807.5745082152,0.144845825023592,143399.335106572,74291.092071158,0,8571.12905155411,110774.515551537,29594.0824665831,0.267156054072876,151095.450345163,61586.7679203509,0,-12704.3241523684,-8544.61347597907,-14786.5079583679,-0.122310229049284,0,0.0773745568543376,-0.114686343597303,0,1
"249",249,1,1,91919.4037234364,14114.0932879915,0.153548573165873,131568.893605538,67983.3833114345,0,9712.22420496393,101533.343389642,26512.4880615668,0.261120999037953,138037.728143608,56855.4594477026,0,-11127.9238668451,-9613.93966620533,-12398.3947735753,-0.10757242587208,0,0.0956555145406032,-0.109598714031713,0,1
"250",250,1,1,92665.2928395022,14641.2939182557,0.158001917110591,132932.756751494,67210.3719431423,0,10295.3014474536,102862.652589588,26459.3324854649,0.257229731290667,139995.982203391,57683.205800768,0,-9888.45880651101,-10197.3597500857,-11818.0385672093,-0.0992278141800759,0,0.100087847126896,-0.0961326444298983,0,1
"251",251,1,1,92278.3363757802,14012.5335559392,0.15185073882213,132410.973133056,67663.7169195944,0,10694.7666662863,102904.90687945,27791.6883613465,0.270071556392385,140855.266525563,56528.5528904096,0,-11613.3237291585,-10626.5705036698,-13779.1548054073,-0.118220817570255,0,0.103928636550004,-0.112854907324907,0,1
"252",252,1,1,97570.0822861893,14753.4830468173,0.151209086854543,145130.505983487,74480.4656486047,0,12744.1522743323,110060.881537787,29164.5797185784,0.264985881551071,149514.008590213,60006.541531017,0,-14473.9241263087,-12490.7992515975,-14411.0966717611,-0.113776794696528,0,0.115791842626273,-0.131508342692489,0,1
"253",253,1,1,100729.787537609,14533.0419081157,0.14427749986755,139776.505560523,77729.7951387689,0,13076.6419696187,113806.429499651,30271.4684338059,0.265990845744781,156334.021598005,60497.7136119628,0,-17232.0815323453,-13076.6419620417,-15738.4265256902,-0.121713345877231,0,0.114902488612551,-0.151415711819675,0,1
"254",254,1,1,102784.031909088,13105.7089813427,0.127507247360511,131511.965889726,77496.3012749447,0,13730.4692128066,116514.501119897,31352.7438904808,0.269088770832207,160616.348331418,61574.2558087425,0,-15922.0454678172,-13730.4692108094,-18247.0349091382,-0.141581523471695,0,0.117843436489314,-0.13665290856314,0,1
"255",255,1,1,105393.396385319,13498.1736101277,0.128074187502017,132025.662617143,79548.7316452141,0,14080.2231216267,119473.619500525,30636.1556276523,0.256426111100767,163363.842505663,64084.1577755364,0,-15464.5738758311,-14080.2231152061,-17137.9820175246,-0.12835192359875,0,0.1178521516339,-0.129439234707066,0,1
"256",256,1,1,93074.8291992478,12267.222165259,0.131799566765771,118159.669341243,70683.2347806022,0,12745.4895139992,105820.318711039,27464.8649046879,0.259542451196784,141714.099560845,56538.7842717606,0,-14144.4505093348,-12745.4895117907,-15197.6427394289,-0.127742884431014,0,0.120444633594452,-0.133664788403811,0,1
"257",257,1,1,91740.1810286971,12239.2880126284,0.133412512111784,116269.400538706,69496.8966957268,0,12199.2694422084,103939.450469042,26773.6692292769,0.257589097387533,138902.092013436,56171.0862597893,0,-13325.8104404134,-12199.2694403453,-14534.3812166485,-0.124176585275749,0,0.117369000770711,-0.1282074359666,0,1
"258",258,1,1,88841.5051728978,10818.8091350433,0.121776517788487,108388.067909031,66910.7093585137,0,12278.0799597352,101119.585131691,26580.3405516536,0.262860458901579,136030.017039501,54245.2458222545,0,-13135.7019545675,-12278.0799587934,-15761.5314166103,-0.141083941113092,0,0.121421383837216,-0.129902648803992,0,1
"259",259,1,1,114069.05827259,15239.4848973272,0.133598761382859,146781.302961288,80541.8060419121,0,46939.7048071882,160074.867424408,18156.9174594936,0.113427658892598,183722.055938754,83769.1729602712,0,3227.36690958454,-46005.8091518181,-2917.43256216638,0.0201711024902613,0,0.293235943670886,0.0201616091364785,-1,1
"260",260,1,1,110615.088817744,14830.8299881974,0.1340760121129,142205.158930985,82267.3193612154,0,1643.36716871567,112258.455983879,32697.8118634644,0.291272595697912,160440.507157666,59319.2411334799,0,-22948.0782355776,-1643.36716613515,-17866.981875267,-0.157196583585012,0,0.0146391392462378,-0.2044218231442,0,1
"261",261,1,1,113463.10126468,14852.5619810822,0.130902133077035,146177.433287917,83830.6363115514,0,9.77533977293074,113472.876597568,33261.5681734784,0.293123512603287,161781.190745041,60418.2239614128,0,-24540.6090125493,-9.77533288844279,-18409.0061923962,-0.162221379526252,0,8.61469283765407e-05,-0.216268501763488,0,1
"262",262,1,1,105876.112094055,14299.1176142089,0.135055182244569,135224.15405208,78071.5285282795,0,1719.39955969162,107595.511645388,31132.8539773026,0.289350861399403,149407.884105299,56121.2179932952,0,-22807.7342935638,-1719.39955133352,-16833.7363630937,-0.154295679154835,0,0.0159802163993457,-0.211976633084224,0,1
"263",263,1,1,112177.379604475,15543.5695061676,0.138562422842934,144546.577794374,82810.4247624608,0,3418.34089871889,115595.720495974,30747.7742080887,0.265994053033819,156744.053121081,61277.4082429365,0,-21533.0165276277,-3418.34089149961,-15204.2047019211,-0.127431630190885,0,0.0295715177348449,-0.186278665293475,0,1
"264",264,1,1,110718.321917247,15298.1738267627,0.138172016716411,141783.913175224,82760.6154012094,0,5276.6399846265,115994.96189503,31135.4500452951,0.268420710146628,158499.897396863,62061.2430510417,0,-20699.372356268,-5276.63997778377,-15837.2762185324,-0.130248693430217,0,0.0454902514593832,-0.178450615596563,0,1
"265",265,1,1,106463.240921606,15467.9669831175,0.145289274018131,137033.382641356,79350.2040876333,0,6488.18681734644,112951.427732732,30380.5150394211,0.268969730168513,152339.747509011,59743.2593106718,0,-19606.9447788401,-6488.1868111256,-14912.5480563036,-0.123680456150382,0,0.0574422736178151,-0.17358740099536,0,1
"266",266,1,1,104372.052898015,15279.3863408626,0.1463934637349,135479.768109301,76473.312466364,0,10686.499886831,115058.552781771,27931.7185454379,0.242760906252796,150108.005607838,59287.3162664791,0,-17185.9962057813,-10686.4998837561,-12652.3322045753,-0.096367442517896,0,0.0928787963038247,-0.149367394168234,0,1
"267",267,1,1,108522.387704449,16719.113531671,0.154061423502807,140837.828938113,77253.553065287,0,10043.1918423174,118565.579541146,27605.7124632376,0.232830747085898,153408.500883488,61900.9428300038,0,-15751.5081811064,-10043.1918366972,-10886.5989315666,-0.0787693235830907,0,0.0847057964139755,-0.132850598310786,0,1
"268",268,1,1,104634.094559914,15727.187922983,0.150306532389187,137009.069612535,75512.044279053,0,10237.405269918,114871.499826578,27361.0713808821,0.238188509962778,149156.947113502,58579.4604000593,0,-16932.5838865844,-10237.4052666634,-11633.8834578991,-0.0878819775735913,0,0.0891204979944845,-0.147404568688906,0,1
"269",269,1,1,103926.862237557,15431.3331594538,0.148482623522114,136771.517579777,76289.8996228452,0,10794.7432317277,114721.605466926,27726.2650885323,0.241683028891413,149305.512488766,58246.5772169844,0,-18064.1153678992,-10794.7432293688,-12294.9319290785,-0.0932004053692987,0,0.0940951199888836,-0.157460447789036,0,1
"270",270,1,1,105974.782931352,15323.5441855925,0.144596136568817,137359.138405407,79868.637084774,0,10799.3101470972,116774.093071594,28805.1972082113,0.246674552981121,152243.355626391,59016.8790758111,0,-20851.7580092443,-10799.310140242,-13481.6530226188,-0.102078416412305,0,0.0924803598386858,-0.178564932176011,0,1
"271",271,1,1,107954.708415629,15591.1188705074,0.144422777841993,143179.835774132,78478.6804722556,0,12052.6696261736,120007.378034418,29992.1023738361,0.249918820534804,157031.520254509,60007.7146400325,0,-18470.965832998,-12052.6696187891,-14400.9835033286,-0.105496042692811,0,0.100432738583097,-0.153915252008093,0,1
"272",272,1,1,111381.896361981,16533.9476036545,0.14844376100332,145073.894644242,80141.1632783513,0,9469.74608983418,120851.642449878,31175.1116213508,0.257961836425022,160241.889069732,61502.1010989475,0,-18639.0621853429,-9469.74608789722,-14641.1640176963,-0.109518075421702,0,0.0783584393051309,-0.154230938094807,0,1
"273",273,1,1,118329.737032941,18072.0606715076,0.152726281023313,156743.560625105,84837.6288460203,0,8958.62064429316,127288.357674059,32442.7914484482,0.254876345655452,168931.655986323,65631.3488552184,0,-19206.2799925184,-8958.62064111746,-14370.7307769405,-0.10215006463214,0,0.0703805187528076,-0.150887955061052,0,1
"274",274,1,1,108753.739798097,16158.3020960356,0.148576978833405,144074.628960389,77386.1048690212,0,9718.40543909233,118472.145230518,31461.8764683566,0.265563490955107,158423.943173756,60523.7059957585,0,-18370.6217072643,-9718.40543242013,-15303.5743723211,-0.116986512121702,0,0.0820311425962847,-0.155062792789981,0,1
"275",275,1,1,104960.963284072,15970.923898079,0.152160607128332,142890.780180264,75613.2979588285,0,10133.5502138626,115094.513495067,30280.2012406126,0.263089875625656,155555.866430491,59409.4740504055,0,-17599.5359599718,-10133.550210995,-14309.2773425337,-0.110929268497324,0,0.0880454672089725,-0.152913769957645,0,1
"276",276,1,1,96198.1800371913,15209.8277986046,0.15810930926889,135395.231376363,69988.5497910311,0,10425.4160100555,106518.989691652,28038.5645382598,0.263225971438756,142368.637929642,55406.9042790131,0,-14581.6455201767,-10320.8096544603,-12828.7367396552,-0.105116662169866,0,0.0978737785650681,-0.136892450467164,0,1
"277",277,1,1,95134.7585175584,15105.9669901538,0.158784940704566,136985.746527914,69249.7762900749,0,12379.9315984999,107354.887773775,27426.2930698863,0.255473166044203,144092.201048972,56328.5065377493,0,-12921.2697609174,-12220.1292562164,-12320.3260797326,-0.0966882253396366,0,0.115317819758591,-0.120360330385198,0,1
"278",278,1,1,95649.3655769698,15537.1591008222,0.162438705234478,138934.84241905,69846.0980045835,0,13060.9499712608,108539.267759923,27491.0684741996,0.253282236388463,146351.215623459,57175.3949104151,0,-12670.7030960919,-12889.9021829536,-11953.9093733774,-0.090843531153985,0,0.120333868477445,-0.11673842432877,0,1
"279",279,1,1,98259.9421702973,15483.6120136087,0.157578069675368,141121.507953317,71837.8321961859,0,13075.9421847612,111241.01719947,28616.3082208265,0.257246013577111,151066.834278916,58370.0953297019,0,-13467.7368729781,-12981.0750291727,-13132.6962072177,-0.0996679439017429,0,0.117546050134676,-0.121068084525231,0,1
"280",280,1,1,102919.96386205,16160.9692953138,0.15702463048836,148770.377619834,75777.3729981875,0,14046.0035737252,116859.065554158,30455.0550876225,0.260613542844977,159288.619148937,61214.8740985183,0,-14562.49890634,-13939.1016921077,-14294.0857923088,-0.103588912356618,0,0.120196096957626,-0.124615910946088,0,1
"281",281,1,1,105213.454106299,16807.30543296,0.159744830884265,155568.050333467,79163.365928487,0,14258.3762402987,119244.166343254,30790.6749027287,0.258215356331104,162313.514589443,62533.9142262787,0,-16629.4517068335,-14030.7122369551,-13983.3694697687,-0.0984705254468394,0,0.119572945809817,-0.139457150960025,0,1
"282",282,1,1,97110.5594481906,12241.4715789324,0.126057059587463,122695.20273637,72866.8050779073,0,13873.1020924116,110983.661538094,30085.3815186397,0.271079374222242,152814.134234306,56923.2017477144,0,-15943.6033352633,-13873.1020899037,-17843.9099397072,-0.145022314634778,0,0.125001301093763,-0.143657211469733,0,1
"283",283,1,1,98902.1830242045,12865.8157115362,0.130086266229204,123806.145364141,74353.1919421872,0,13856.5854345317,112758.76845093,29190.5232695059,0.258875861013052,154029.979900186,58625.7069501539,0,-15727.4850000541,-13856.5854267255,-16324.7075579698,-0.128789594783848,0,0.122886988079883,-0.139479041994844,0,1
"284",284,1,1,93192.2684701241,12630.5541241758,0.135532210252238,116169.65556597,68161.9957495862,0,13171.1840525981,106363.452516039,27350.5655492389,0.257142513732474,143728.652947131,55452.6921169075,0,-12709.3036379096,-13171.1840459149,-14720.011425063,-0.121610303480236,0,0.123831858980056,-0.119489386036929,0,1
"285",285,1,1,89630.2189554371,11759.3043497792,0.131197987540628,112682.210137334,67723.9296697773,0,12283.0869405516,101913.305892311,26067.261951472,0.255778788875877,135928.784899175,53807.9655739704,0,-13915.9640975203,-12283.0869368736,-14307.9576016928,-0.124580801335249,0,0.120524860154481,-0.136547077691945,0,1
"286",286,1,1,87980.631349851,11864.6940780547,0.134855750589869,112235.772385628,65984.5194675981,0,11351.8643133405,99332.4956587415,25631.1079254763,0.258033463827713,132092.864454987,52157.3928269665,0,-13827.1266446853,-11351.8643088905,-13766.4138474216,-0.123177713237844,0,0.114281476953323,-0.139200435396173,0,1
"287",287,1,1,117737.853888876,14752.9225668727,0.125303138112207,148368.751208896,82465.0218311808,0,44282.933019114,161150.432161923,17878.3513858687,0.110942000874714,178162.567364841,85003.0708983089,0,2538.04906386962,-43412.5782730471,-3125.42881899598,0.0143611372374927,0,0.274792517928954,0.0157495641173298,-1,1
"288",288,1,1,116445.576655467,14355.1087841241,0.123277407321338,144017.741337326,82249.5564095013,0,-4012.54202628908,112433.034623994,32946.2630518972,0.293030097089156,167402.092658666,60047.1675676762,0,-25300.7561636573,4012.54203147387,-18591.1542677731,-0.169752689767818,0,-0.0356882836055088,-0.225029558690378,1,1
"289",289,1,1,115768.724447004,14196.6832462147,0.122629693935287,143858.25504057,82937.1511319981,0,45439.2710756452,160342.56439355,17889.9341134783,0.11157320690948,177966.819991861,84033.868347527,0,1096.7172082144,-44573.8399465462,-3693.25086726363,0.0110564870258062,0,0.28338870123168,0.00683983826978453,-1,1
"290",290,1,1,106278.669999559,13519.669470397,0.127209622311354,131523.495859777,76471.3749261205,0,44169.6694537906,149342.482719378,16972.7211772334,0.113649651915363,166221.453481585,77081.8870419226,0,610.512112838489,-43063.8127198186,-3453.05170683639,0.0135599703959914,0,0.295760915778986,0.00408800029115407,-1,1
"291",291,1,1,111321.862087739,15924.8452533501,0.143052271626564,141125.489129485,79292.9752436383,0,45751.0436377534,154441.44302739,17052.283449945,0.110412614099447,171869.545548704,82270.5468599592,0,2977.571612087,-43119.5809396512,-1127.43819659484,0.0326396575271172,0,0.29623553588294,0.0192796153268196,-1,1
"292",292,1,1,101450.16105981,13994.3566091981,0.137943167985192,128106.401740683,72635.8538073697,0,41874.9709841767,141927.217168994,16393.6155207124,0.115507200434941,159931.721201396,71668.3916538176,0,-967.462157662246,-40477.0561091845,-2399.25891151428,0.0224359675502512,0,0.295045388893349,-0.00681660767370842,0,1
"293",293,1,1,109820.168435937,15197.9531116336,0.138389453668515,141747.187889489,81419.1016254162,0,1456.54861673312,111276.717043582,32301.7653312161,0.290283234349599,157907.063879351,57834.4782292911,0,-23584.623399779,-1456.54860764544,-17103.8122195825,-0.151893780681083,0,0.013089428367685,-0.211945715387542,0,1
"294",294,1,1,113843.77126263,15832.8394898296,0.139075149340443,143360.680346733,83930.0716231206,0,19.0525109995394,113862.823772611,32020.7102067416,0.281221817146292,160748.903535935,60015.503037581,0,-24341.595569986,-19.05250998048,-16187.870716912,-0.142146667805848,0,0.000167328636057613,-0.213780009694799,0,1
"295",295,1,1,111581.479396122,14777.3490509001,0.132435500325637,140734.520936575,83890.0992710286,0,3396.02699218178,114977.506382553,31091.9042978077,0.270417277918333,155013.715969167,58693.6215588412,0,-25247.1827596374,-3396.02698643089,-16314.5552469076,-0.137981777592696,0,0.0295364467279584,-0.219583669484317,0,1
"296",296,1,1,109934.016234929,14572.8773627955,0.132560219865461,140640.585884329,83133.9931721255,0,5042.10177205554,114976.118005326,29727.9315115607,0.258557446775022,154089.504279591,58403.8383432934,0,-24730.1548315971,-5042.10177039605,-15155.0541487652,-0.125997226909561,0,0.0438534702643378,-0.215089492153941,0,1
"297",297,1,1,115071.381566033,16359.5716403506,0.142168899145117,149150.921810401,86688.5361903656,0,4823.2896730145,119894.671237057,30863.0080808195,0.257417679721535,160686.878768116,63221.8695259476,0,-23466.6666723435,-4823.28967102409,-14503.436440469,-0.115248780576419,0,0.0402293915421632,-0.195727353269479,0,1
"298",298,1,1,108764.626548668,15853.3191651731,0.14575804347638,138681.010421497,79205.0130369387,0,4817.46586530379,113582.092405342,29770.3242827714,0.262104031122526,152691.62985736,60244.5492511369,0,-19296.0609198905,-4817.46585667363,-13917.0051175983,-0.116345987646146,0,0.0424139559615757,-0.169886471636993,0,1
"299",299,1,1,102971.287505449,15266.3318647499,0.148258142969631,132775.971792185,75839.2427773419,0,7003.84380479184,109975.131307281,29159.9905620339,0.265150768318323,147798.076173243,57617.3380707102,0,-18221.904708847,-7003.84380183116,-13893.658697284,-0.116892625348692,0,0.0636857053184365,-0.165691138462325,0,1
"300",300,1,1,108642.288218283,17322.8528128933,0.159448526876463,140720.780063781,77516.2240442281,0,6528.82879929703,115171.117009779,28726.6432346419,0.249425758649218,153785.659372653,61452.4299702805,0,-16063.7940760549,-6528.82879149572,-11403.7904217486,-0.0899772317727556,0,0.0566880739616574,-0.139477626796752,0,1
"301",301,1,1,109439.83539129,17049.7130609337,0.15579074109509,141995.067048743,78970.6379767767,0,10396.5237493627,119836.359140222,28481.0247846276,0.237665972071979,155415.941618055,60998.1171358314,0,-17972.5208456421,-10396.5237489316,-11431.3117236939,-0.0818752309768893,0,0.0867560048048328,-0.149975524745477,0,1
"302",302,1,1,110169.307916368,17080.5170563164,0.155038797822734,143306.113909882,80914.9211488782,0,10657.3726210595,120826.680528903,27888.617228382,0.230815057620578,156011.205078219,61702.6631845291,0,-19212.2579701492,-10657.372612535,-10808.1001720656,-0.0757762597978441,0,0.0882038021272143,-0.159006751539064,0,1
"303",303,1,1,116538.65481474,18294.0525835183,0.156978408688517,152134.493023007,85940.8223928779,0,10810.2636227589,127348.918432508,28501.2132078543,0.223804124594582,163581.813112788,65611.2419337865,0,-20329.5804621088,-10810.2636177676,-10207.1606243359,-0.066825715906065,0,0.0848869684628546,-0.15963685214086,0,1
"304",304,1,1,105313.007582992,15661.7671781534,0.148716360282571,134926.879986285,78042.1288219613,0,12560.7747334838,117873.78231265,28862.5458647636,0.244859758450851,152340.041128492,58160.2583930494,0,-19881.8704365572,-12560.7747296574,-13200.7786866102,-0.0961433981682803,0,0.106561225804797,-0.168670844750042,0,1
"305",305,1,1,118016.252470724,18955.6382873167,0.160618879946379,151555.327792151,81174.6982504246,0,12511.9274602759,130528.179929005,31249.7238938485,0.2394097880691,168402.120086891,64179.871876089,0,-18526.9300494284,-12511.9274582808,-12294.0856065317,-0.0787909081227217,0,0.0958561397782548,-0.141938162774546,0,1
"306",306,1,1,110653.923200594,16874.0929762208,0.152494303754882,144101.668802778,77985.5878431424,0,11876.0137446694,122529.936940112,30879.5741616124,0.252016567809916,159984.452582081,59797.9397513559,0,-20102.6729431395,-11876.0137395177,-14005.4811853916,-0.099522264055034,0,0.0969233645364074,-0.164063358271089,0,1
"307",307,1,1,109727.730761565,16561.1456990811,0.150929446769185,146033.965185763,78933.6571069951,0,13328.0577818251,123055.788537954,30461.626033711,0.247543219182376,159429.940897029,60461.0443458843,0,-18472.6127623085,-13328.0577763891,-13900.4803346298,-0.0966137724131911,0,0.108309068107872,-0.150115756290579,0,1
"308",308,1,1,102933.064963426,16260.3720439733,0.157970347523907,143287.435298067,73121.4568279995,0,12674.1495871449,115500.242402592,29636.4384277051,0.256592001983886,152431.504246864,57941.1733468035,0,-16077.4922055232,-12567.1774391658,-13376.0663837318,-0.0986216544599787,0,0.109732666559845,-0.139198774574715,0,1
"309",309,1,1,100726.970024691,16956.9549825922,0.168345726853847,142723.206744221,71063.7989070601,0,12847.6729971377,113400.632574089,28574.3741182885,0.251977202152023,149828.535241268,57729.0754918289,0,-13334.7234166502,-12673.6625493983,-11617.4191356963,-0.0836314752981762,0,0.113294544355772,-0.117589497641807,0,1
"310",310,1,1,94662.7979249454,14776.4792776249,0.156095949005655,134995.821342481,68529.4963242835,0,12756.8708397628,107300.475787816,27737.8097408613,0.258505934267356,143819.323994192,54436.7726272147,0,-14092.7236989777,-12637.677862871,-12961.3304632365,-0.102409985261702,0,0.118889229018789,-0.131338874273452,0,1
"311",311,1,1,95491.7814900028,14826.1840275678,0.155261361723783,135189.586690957,70627.0500708297,0,14079.0447061126,109515.765754524,28723.2299491749,0.262274840076971,147451.636842986,55293.6066269711,0,-15333.4434487898,-14023.9842645213,-13897.0459216071,-0.107013478353188,0,0.128557241134306,-0.14001128826656,0,1
"312",312,1,1,97064.4039542362,14688.5624135959,0.151328003008407,140838.09187758,73153.6569657705,0,14547.6367673811,111509.40911561,30163.2995066961,0.270500038928765,151998.8856816,56042.5021618336,0,-17111.1548049807,-14445.0051613738,-15474.7370931002,-0.119172035920358,0,0.130461069453776,-0.15345032262919,0,1
"313",313,1,1,101016.11813608,15649.772365362,0.154923517693285,147097.707955408,75987.0650596083,0,14992.0520062651,115891.375097073,31439.536039818,0.271284519779696,158235.523474654,58307.0664726788,0,-17679.9985926526,-14875.2569609925,-15789.763674456,-0.116361002086411,0,0.129362965912757,-0.152556638298955,0,1
"314",314,1,1,96789.6176869003,14471.8642449907,0.14951876648387,141000.632513756,72914.9015749904,0,13437.9944886829,110126.764894546,30126.8614007854,0.273565299313331,151110.666869774,55217.1252242597,0,-17697.7763549273,-13337.1472076458,-15654.9971557946,-0.124046532829461,0,0.122022966002413,-0.160703679726487,0,1
"315",315,1,1,95281.4229094735,12875.2392626491,0.135128536807031,127585.473140116,72741.2855381055,0,14143.6260272861,109425.048934102,28829.3985217509,0.263462514319848,149281.844626145,55810.0558871683,0,-16931.2296559712,-14143.6260246283,-15954.1592591018,-0.128333977512817,0,0.129254006875553,-0.154729011509674,0,1
"316",316,1,1,94850.2523465025,13505.3323376715,0.142385834550387,119507.427567126,69978.6086931406,0,14131.5448168531,108981.79716073,27147.0382747156,0.24909699584673,147989.144755931,57044.5550681456,0,-12934.0536254493,-14131.5448142279,-13641.7059370441,-0.106711161296343,0,0.129668854662135,-0.118680861964257,0,1
"317",317,1,1,89216.9881888646,12537.2924777288,0.140525843028779,116223.557793105,65992.5588756906,0,13246.9889716849,102463.977159011,25238.0511823137,0.246311453859998,137767.273121808,53596.5475801947,0,-12396.0112969946,-13246.9889701466,-12700.7587045849,-0.105785610831219,0,0.129284352793834,-0.120979212799417,0,1
"318",318,1,1,87230.355548029,12076.2137532317,0.138440496744079,110335.325946866,65098.8811853686,0,12417.7004163937,99648.0559572054,25338.3337439038,0.254278254608253,134195.066669672,51867.7766553721,0,-13231.1045312232,-12417.7004091764,-13262.119990672,-0.115837757864175,0,0.124615581278641,-0.132778350808022,0,1
"319",319,1,1,87167.1710124109,12680.268362064,0.145470688273898,116793.271323683,64624.550931366,0,11816.3825686394,98983.5535765783,25447.9383211322,0.257092591664174,132466.475453414,51270.3904025855,0,-13354.1605296761,-11816.3825641674,-12767.6699590682,-0.111621903390276,0,0.119377231284162,-0.134912922876069,0,1
"320",320,1,1,95118.8758689626,13335.817578009,0.140201589392001,119274.896992806,71827.6107603329,0,12300.1260919141,107419.001960082,28354.8745369475,0.263965164631529,146457.551155982,56461.7487134085,0,-15365.8620531779,-12300.1260911193,-15019.0569589385,-0.123763575239528,0,0.114506054491969,-0.143046032571482,0,1
"321",321,1,1,93499.0613390618,13146.5342475864,0.140606055925121,116484.855709844,70328.0090431872,0,8314.08447892655,101813.145813977,28832.5465352742,0.283190803159685,145416.28393422,55689.2978894887,0,-14638.7111571881,-8314.08447491479,-15686.0122876877,-0.142584747234564,0,0.0816602258230706,-0.143780167483819,0,1
"322",322,1,1,102738.317675269,16135.1742988609,0.157051182693688,131399.88355667,74904.3054675418,0,9629.70408143972,112368.021756395,30058.2676048154,0.267498414005895,158930.891707452,62407.3545712005,0,-12496.9509015729,-9629.70408112512,-13923.0933059546,-0.110447231312207,0,0.0856979052484896,-0.11121447816057,0,1
"323",323,1,1,96518.1600454506,14764.9855292098,0.152976243250565,125511.036749611,71925.601207445,0,10876.7143656341,107394.874403865,29558.9198399691,0.275235852772741,153395.312841797,59507.0330191262,0,-12418.5681902376,-10876.7143584143,-14793.9343107593,-0.122259609522176,0,0.101277779093363,-0.115634645127819,0,1
