"","CellID","CompID","BaseID","Comprevenue_Mean","Comprevenue_SD","Comprevenue_CV","Comprevenue_Max","Comprevenue_Min","CompCropFailureProb","CompMinPropSOSDBase","Baserevenue_Mean","Baserevenue_SD","Baserevenue_CV","Baserevenue_Max","Baserevenue_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaserevenue","MinProp_BaseSOSDComp_Divdbaserevenue","Riskiness_Comp","RiceArea"
"11",11,1,1,97792.7557417807,19994.1291983522,0.204454093216743,140563.510765169,62646.6181655756,0,4123.41526668947,94158.1061249721,15944.3828051737,0.169336273437906,148834.368840893,66770.0334239215,0,-4006.69674016109,3634.64961680862,4049.74639317858,0.0351178197788371,0,0.0437924618111651,-0.0425528603436774,0,1
"12",12,1,1,92760.8632058181,18233.2856120479,0.196562267554495,134426.731342594,61379.9134238754,0,127.322298535729,86863.9135280142,15789.8664508492,0.181777055736234,142589.533294817,61507.2357167505,0,-6336.31692383797,5896.9496778039,2443.41916119872,0.0147852118182614,0,0.00146576746734612,-0.0729453309951832,0,1
"13",13,1,1,94962.8870649422,19051.8121435521,0.200623767162041,141883.704926654,70721.9728302801,0,-674.039099572996,87144.2044493196,15227.6357853877,0.174740659824873,144606.216423548,62458.8559656409,0,-8263.11686526228,7818.68261562265,3824.17635816444,0.0258831073371681,0,-0.00773475532690182,-0.0948211865318921,1,1
"14",14,1,1,96899.7987973294,18696.8865772563,0.192950726516592,143196.795273743,70792.6983614229,0,-2328.16222491083,88356.2326948295,15497.9845346125,0.17540341028505,147095.412615038,64625.2918545592,0,-8932.38434209492,8543.56610249996,3198.90204264378,0.017547316231542,0,-0.0263497226387185,-0.101095124471255,1,1
"15",15,1,1,98463.8732669902,20032.1478236698,0.203446677029975,145609.089816337,68098.5189653578,0,988.124830687709,91657.4147486243,15500.7512484784,0.169116173426778,149117.936165863,66213.3641030096,0,-7128.81180254945,6806.45851836592,4531.39657519133,0.0343305036031975,0,0.0107806316968212,-0.0777767060319192,0,1
"16",16,1,1,99266.2625175319,19787.2024795514,0.199334617600382,146033.227092889,65630.572283134,0,1029.02078885362,90862.4984800653,15690.5088854582,0.172684101229074,150123.917983909,65452.3951417733,0,-8794.21576353437,8403.76403746665,4096.69359409322,0.0266505163713084,0,0.0113250329461212,-0.0967859778307084,0,1
"17",17,1,1,95565.3946801106,20639.3406123284,0.21597086143384,146836.89560806,57450.3970158465,0,6212.51631492319,85622.2400425745,14186.5174931644,0.165687296736343,142312.996054368,63662.9133289703,0,-10112.5063597674,9943.15463753608,6452.82311916401,0.0502835646974975,0,0.0725572738091657,-0.118106070978043,0,1
"18",18,1,1,96573.7877812959,20050.4916316113,0.207618362003345,141145.692311791,59907.5798410911,0,6150.11759093072,85321.093223156,13379.5667105365,0.156814290641382,144609.215412553,64227.3046946395,0,-11712.5763627202,11252.6945581399,6670.92492107489,0.0508040713619631,0,0.0720820298779481,-0.137276445017953,0,1
"19",19,1,1,99516.6664478211,22199.9479811661,0.223077689130655,145296.814190883,57974.2595798752,0,11000.3490170559,90543.5689211367,14205.1523964311,0.15688748042176,149276.291245762,67735.293233443,0,-9377.865486969,8973.09752668445,7994.79558473506,0.0661902087088955,0,0.121492328479311,-0.103572960495263,0,1
"20",20,1,1,90862.7494137041,18923.6629418735,0.208266457530498,129146.099934788,58981.4918794819,0,4534.90774529433,92852.1494283138,23660.7958138883,0.254822273469883,143457.041141407,62487.8940928809,0,-1972.34111348516,-1989.40001460977,-4737.13287201475,-0.046555815939385,0,0.0488400944212443,-0.0212417388895009,0,1
"21",21,1,1,92862.5880424096,17888.8449880762,0.192637803502812,135303.455144174,63031.5238787775,0,919.51052069789,93467.8978333296,24183.2178954629,0.258732874666616,142937.330191373,62901.5276031321,0,-4285.86093248947,-605.309790920059,-6294.37290738668,-0.0660950711638041,0,0.00983771478778249,-0.0458538282323621,0,1
"22",22,1,1,90264.1125138072,18000.3256705076,0.199418408592386,133139.339211858,59641.9012611865,0,486.134472183485,90136.9827249523,23443.787155272,0.260090658091023,139673.99702478,60023.2293315538,0,-4680.5800738891,127.129788854916,-5443.46148476444,-0.0606722494986362,0,0.00539328539171203,-0.0519274101749291,0,1
"23",23,1,1,92369.163743093,19475.5070352759,0.210844249813101,136978.288455956,60775.5552757074,0,3758.68405650168,93422.5899153127,23852.7735810628,0.25532126226307,145362.74103454,61801.0443533614,0,-2740.87396896283,-1053.42617221964,-4377.26654578688,-0.0444770124499693,0,0.0402331391145216,-0.0293384498486654,0,1
"24",24,1,1,96154.7595778112,21030.7340425188,0.218717556310877,147707.718863784,58660.0418307948,0,6960.41405193229,98894.3457533401,24192.5688026915,0.244630455041708,150265.873655607,65258.4662859615,0,-530.204454602772,-2739.58617552885,-3161.83476017275,-0.0259128987308302,0,0.0703823256922371,-0.00536132223297372,0,1
"25",25,1,1,100824.37417478,21924.8844670892,0.217456191982727,157319.887099871,60857.8920809032,0,8530.99000637684,104425.186074513,25173.9756521909,0.241071877374755,155964.943692981,68315.2059309855,0,-214.069334834293,-3600.8118997327,-3249.09118510165,-0.0236156853920282,0,0.081694755135888,-0.00204997800704462,0,1
