"","CellID","CompID","BaseID","Comprevenue_Mean","Comprevenue_SD","Comprevenue_CV","Comprevenue_Max","Comprevenue_Min","CompCropFailureProb","CompMinPropSOSDBase","Baserevenue_Mean","Baserevenue_SD","Baserevenue_CV","Baserevenue_Max","Baserevenue_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaserevenue","MinProp_BaseSOSDComp_Divdbaserevenue","Riskiness_Comp","RiceArea"
"48",48,1,1,159934.287936677,11639.4437275786,0.0727764125988233,182995.704070442,142240.396371623,0,-74414.0149059432,85520.2730295736,16479.7616449421,0.192700058841524,143162.15917767,63047.205608436,0,-79193.1907694644,74414.0149071033,-4840.31791736345,-0.119923646242701,0,-0.870133037112853,-0.92601658020992,1,1
"49",49,1,1,162587.429028511,13223.1950316449,0.081329750465063,188638.643852597,130783.361569901,0,-66004.0197781755,86864.1975974909,15376.7633701247,0.177020726552695,145864.348028613,64779.3417838796,0,-77223.1101402904,75723.2314310199,-2153.5683384798,-0.0956909760876323,0,-0.759852984356377,-0.889009652723955,1,1
"50",50,1,1,170456.89683802,18624.1635292048,0.109260252149861,191239.037662361,92265.4980246633,0,-25265.5888024769,89247.8887850794,15790.3646735965,0.176927038707008,149379.826994719,66999.9092214886,0,-82943.5890165875,81209.0080529405,2833.79885560831,-0.0676667865571477,0,-0.283094526340223,-0.929361917079366,1,1
"51",51,1,1,151316.919836085,17290.3529344215,0.114265826671276,173062.445894952,85647.0133787577,0,-24719.0685712887,98459.2488981234,26521.0759979767,0.269360941656363,150512.563561758,60927.9448064054,0,-61873.0008666828,52857.670937962,-9230.72306355518,-0.155095114985086,0,-0.251058878144253,-0.628412277760755,1,1
"52",52,1,1,149979.353697368,13320.6639219195,0.0888166510491726,174799.703797284,124491.105313127,0,-53410.7872326616,96568.5664636309,26420.0066075147,0.27358805846481,145246.22616065,58971.197952041,0,-65519.9073664431,53410.7872337368,-13099.3426855952,-0.184771407415637,0,-0.553086673941431,-0.678480687513559,1,1
"53",53,1,1,156115.416533133,13384.5493636795,0.0857349623817505,182223.093812966,131482.751583367,0,-56132.1043298211,99983.3122018437,27242.4333568358,0.272469802779083,156005.720044592,60959.8001358081,0,-70522.9514490845,56132.1043312896,-13857.8839931563,-0.186734840397332,0,-0.56141473105535,-0.705347221411455,1,1
"54",54,1,1,161580.276881044,12718.1072225808,0.0787107651260183,183192.473287963,136518.750114674,0,-58747.5255128542,102832.751360108,28051.1325307709,0.272784031932969,158559.060079648,62260.2231755416,0,-74258.5269395668,58747.5255209357,-15333.02530819,-0.194073266806951,0,-0.571291973965836,-0.722129146185364,1,1
"55",55,1,1,148419.459144528,11468.6554927033,0.077271912718233,167418.432507238,123845.6078505,0,-53948.7205419095,94470.7386004252,26294.2584816223,0.278332305549519,143943.974289157,57409.1479255317,0,-67925.5089682193,53948.7205441027,-14825.602988919,-0.201060392831286,0,-0.571062758068314,-0.719011092477196,1,1
"56",56,1,1,153259.996351545,11141.6802066661,0.0726979020742603,173024.385941292,134328.536354558,0,-55012.735365419,98247.2609804803,27190.1141783475,0.276751879970981,147636.020470841,59668.504291636,0,-74660.0320676973,55012.7353710642,-16048.4339716814,-0.204053977896721,0,-0.559941669787098,-0.759919730307094,1,1
"57",57,1,1,158564.965061374,11546.4845552964,0.0728186365180179,180249.41985545,141711.209578905,0,-59239.0523540569,99325.9127005094,26409.9328369579,0.26589167034981,151750.904985698,60432.3379625789,0,-81278.871618006,59239.0523608643,-14863.4482816615,-0.193073033831792,0,-0.596410853355824,-0.81830480494129,1,1
"58",58,1,1,152313.079578362,11264.2644172571,0.0739546757799078,170634.196873087,134942.86109641,0,-59571.0157141116,92742.0638633478,23697.0834435629,0.255516024298098,145596.182324768,59644.6757405659,0,-75298.1853558742,59571.0157150144,-12432.8190263058,-0.18156134851819,0,-0.642330062892362,-0.811909744286298,1,1
"59",59,1,1,153711.702767718,10569.2116702188,0.0687599673929219,171218.926700051,137874.83157553,0,-62593.6473560912,91118.0554074288,22730.7982851478,0.249465357700057,145967.946947029,59617.0485378571,0,-78257.7830376824,62593.6473602893,-12161.586614929,-0.180705390307135,0,-0.6869510886312,-0.858861426396311,1,1
"60",60,1,1,166173.595296327,10848.1864137715,0.0652822513373835,187244.157935808,148493.067832209,0,-69023.0710823974,97150.5242108766,22342.6569324893,0.229979787695143,155179.810423305,65498.9200316565,0,-82994.1478059766,69023.0710854501,-11494.4705187178,-0.16469753635776,0,-0.710475539304087,-0.854284096561621,1,1
"61",61,1,1,167100.940094287,11277.9105728814,0.0674916045745632,186029.145544874,148897.769502977,0,-71680.4787656696,95420.4613237383,21713.4655486317,0.227555654703483,155078.963326632,67340.9276564748,0,-81556.8418524958,71680.4787705489,-10435.5549757503,-0.16006405012892,0,-0.751206583695664,-0.854710202833682,1,1
