"","CellID","CompID","BaseID","CompYield_Mean","CompYield_SD","CompYield_CV","CompYield_Max","CompYield_Min","CompCropFailureProb","CompMinPropSOSDBase","BaseYield_Mean","BaseYield_SD","BaseYield_CV","BaseYield_Max","BaseYield_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaseyield","MinProp_BaseSOSDComp_Divdbaseyield","Riskiness_Comp","RiceArea"
"1",1,1,1,2417.15453361742,633.070638454976,0.261907391377061,5662,1785.30004882812,0,2066.07879241817,4483.23332445549,3650.78206458433,0.814318997110804,8490.900390625,0,0.363636363636364,-2086.36665879831,-2066.07879083807,-3017.71142612936,-0.552411605733743,-0.363636363636364,0.460845698382006,-0.465370973983762,0,1
"2",2,1,1,2376.47879305753,482.246591883005,0.202924845486442,4674.60009765625,1777.5,0,2057.30001212757,4433.77880119555,3614.40105277728,0.815196520810347,8434.900390625,0,0.363636363636364,-2077.48332732861,-2057.30000813802,-3132.15446089428,-0.612271675323905,-0.363636363636364,0.464006010307242,-0.468558180387445,0,1
"3",3,1,1,2471.01515521425,845.197104430824,0.342044484287083,6833.89990234375,1881.09997558594,0,2185.1656412925,4630.49395382043,3491.96961223474,0.75412464567709,8171.39990234375,0,0.303030303030303,-2079.41002641762,-2159.47879860618,-2646.77250780392,-0.412080161390008,-0.303030303030303,0.471907676175585,-0.449068727257916,0,1
"4",4,1,1,2397.68486993963,816.948061338422,0.340723700424815,6757.60009765625,1868.5,0,1770.3624845607,4159.78484182647,3577.28749619084,0.859969357121878,8255.2998046875,0,0.363636363636364,-2041.40001951048,-1762.09997188684,-2760.33943485242,-0.519245656697063,-0.363636363636364,0.425589916757179,-0.49074654029802,0,1
"5",5,1,1,2412.25150923295,802.673788203975,0.332748797184589,6679.7998046875,1818.59997558594,0,2293.14062120277,4704.11212343158,3550.19951580167,0.754701295940168,8930.7001953125,0,0.303030303030303,-2042.35002500378,-2291.86061419863,-2747.52572759769,-0.421952498755579,-0.303030303030303,0.487475757599493,-0.434162700933649,0,1
"6",6,1,1,2417.65452252012,795.427023561308,0.329007728834708,6661.7001953125,1808.69995117188,0,2820.92506274907,5208.31214673591,3370.42646132322,0.647124512964433,8483.7998046875,0,0.242424242424242,-2042.87495925721,-2790.65762421579,-2574.99943776191,-0.318116784129724,-0.242424242424242,0.54161981526337,-0.392233587715647,0,1
"7",7,1,1,2413.41817589962,830.031259170767,0.343923513736432,6863.2998046875,1797.90002441406,0,2399.94375213403,4797.24546490294,3561.80339098044,0.742468447161794,8731.400390625,0,0.333333333333333,-2056.77275381537,-2383.82728900331,-2731.77213180967,-0.398544933425362,-0.333333333333333,0.500275370458365,-0.428740361289181,0,1
"8",8,1,1,2380.81819291548,828.511104931178,0.347994276672007,6853.10009765625,1790.80004882812,0,2190.97811337072,4560.47273023201,3636.12295298235,0.797312727884103,8670.400390625,0,0.363636363636364,-2041.16669978835,-2179.65453731653,-2807.61184805117,-0.449318451212097,-0.363636363636364,0.480427851009047,-0.447577876358556,0,1
"9",9,1,1,2374.12121951941,825.184501124437,0.347574712841106,6838.5,1778.5,0,1911.61819822434,4285.73941317472,3686.98266311947,0.860290910778519,9139,0,0.393939393939394,-2053.83077565674,-1911.6181936553,-2861.79816199504,-0.512716197937413,-0.393939393939394,0.446041631077212,-0.479224371258573,0,1
"10",10,1,1,2361.30605616714,810.616428087467,0.343291555099492,6737.5,1776.09997558594,0,2058.75940159541,4401.58182779948,3567.75770203827,0.810562620807149,8186.2998046875,0,0.363636363636364,-2031.08333714648,-2040.27577163234,-2757.1412739508,-0.467271065707657,-0.363636363636364,0.467731711493517,-0.461443957333379,0,1
"11",11,1,1,2390.03332889441,813.871155097954,0.340527115358026,6726.39990234375,1761.80004882812,0,2093.62499773722,4476.31210049716,3640.34458028921,0.813246373032144,8577.599609375,0,0.363636363636364,-2021.32499532461,-2086.27877160275,-2826.47342519126,-0.472719257674118,-0.363636363636364,0.467712025152289,-0.451560335817539,0,1
"12",12,1,1,2621.42727198745,1030.18613017892,0.392986729476526,6941.7998046875,1844.69995117188,0,1693.84999878617,4304.2060546875,3581.34782367239,0.832057707779143,8270.2998046875,0,0.393939393939394,-2084.86922794152,-1682.77878270005,-2551.16169349347,-0.439070978302618,-0.393939393939394,0.393533668524415,-0.48437951191277,0,1
"13",13,1,1,2595.25152033026,978.133364799084,0.376893475309327,6931.2001953125,1938.19995117188,0,2014.29061372357,4598.71815814394,3439.05746606997,0.747829579418711,8588.2998046875,0,0.333333333333333,-2064.32727190157,-2003.46663781368,-2460.92410127088,-0.370936104109384,-0.333333333333333,0.438011320645174,-0.448891887024175,0,1
"14",14,1,1,2599.66364080256,1012.45388536112,0.389455723990724,6913,1934.19995117188,0,2116.42183987934,4700.69997336648,3376.28643606281,0.718251846574422,8521.7001953125,0,0.272727272727273,-2042.1889135104,-2101.03633256392,-2363.83255070169,-0.328796122583697,-0.272727272727273,0.450235465328717,-0.434443577569546,0,1
"15",15,1,1,2520.31211529356,984.551970677883,0.390646842787249,6823.89990234375,1897.69995117188,0,2046.89059587512,4546.23329486269,3496.57361304819,0.769114426441636,8178.7998046875,0,0.333333333333333,-2043.98182620799,-2025.92117956913,-2512.0216423703,-0.378467583654387,-0.333333333333333,0.450238793989771,-0.44959897428003,0,1
"16",16,1,1,2543.95151219223,968.581490338788,0.38073897466077,6801.2001953125,2005.80004882812,0,2298.1156243702,4832.96363784328,3423.50442817309,0.708365442968829,8798.900390625,0,0.303030303030303,-2065.28999254453,-2289.01212565104,-2454.92293783431,-0.327626468308058,-0.303030303030303,0.475508569188353,-0.427334064004292,0,1
"17",17,1,1,2557.84546268348,960.511088802654,0.375515684123843,6789.5,1995.30004882812,0,2028.8697238264,4586.71518406723,3593.08240431503,0.783367237799338,8820.2001953125,0,0.363636363636364,-2086.79998381023,-2028.86972138376,-2632.57131551238,-0.407851553675495,-0.363636363636364,0.442336103814345,-0.45496611410691,0,1
"18",18,1,1,2561.99697783499,966.244538743652,0.37714507359028,6766.2998046875,1977.40002441406,0,1799.58437578828,4356.89090613163,3594.24868291333,0.824957236788968,8411.099609375,0,0.393939393939394,-2073.53847250761,-1794.89392829664,-2628.00414416968,-0.447812163198687,-0.393939393939394,0.413043249087475,-0.475921595739163,0,1
"19",19,1,1,2429.94545306581,863.234553764046,0.355248531474202,6676.39990234375,1880.59997558594,0,1875.83636410398,4305.78181226326,3680.41389817097,0.85476089096963,9544.900390625,0,0.393939393939394,-2067.96920538258,-1875.83635919744,-2817.17934440693,-0.499512359495428,-0.393939393939394,0.435655229617402,-0.480277286576115,0,1
"20",20,1,1,2440.02726606889,827.619611514806,0.339184575116727,6684.89990234375,1860.19995117188,0,1705.5606259067,4145.587890625,3652.78015726971,0.881124765327072,8779.7998046875,0,0.393939393939394,-2075.11537563225,-1705.56062455611,-2825.1605457549,-0.541940190210346,-0.393939393939394,0.411415864505907,-0.500559976143552,0,1
