"","CellID","CompID","BaseID","CompYield_Mean","CompYield_SD","CompYield_CV","CompYield_Max","CompYield_Min","CompCropFailureProb","CompMinPropSOSDBase","BaseYield_Mean","BaseYield_SD","BaseYield_CV","BaseYield_Max","BaseYield_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaseyield","MinProp_BaseSOSDComp_Divdbaseyield","Riskiness_Comp","RiceArea"
"31",31,1,1,5929.36362156723,503.978564972806,0.0849970750890794,6817.60009765625,4911.89990234375,0,-3094.5998481813,2829.88487289891,1215.23702116737,0.429429844586749,6860,1817.30004882812,0,-3486.25196884189,3099.47874866832,-711.258456194564,-0.344432769497669,0,-1.09354266592874,-1.23194127161456,1,1
"32",32,1,1,5974.00908499053,526.610446218445,0.0881502586833244,6959.60009765625,4919.60009765625,0,-3072.10009205318,2681.4424050071,1091.0682111539,0.406896008326163,6858.89990234375,1847.5,0,-3543.65929201454,3292.56667998343,-564.45776493545,-0.318745749642838,0,-1.1456893820716,-1.32154965752664,1,1
"33",33,1,1,5998.62428977273,516.864751411168,0.0861638813239878,6956.89990234375,4935.7001953125,0,-3108.50024062857,2514.030291933,894.585102873158,0.355837042116674,6785,1827.19995117188,0,-3630.89317524984,3484.59399783972,-377.720351461991,-0.269673160792686,0,-1.23646093310932,-1.44425195945356,1,1
"34",34,1,1,6057.9999852036,491.607818693447,0.0811501848620301,6919.89990234375,4976.2001953125,0,-2977.00024289494,2484.92423872514,870.322932012856,0.350241234098696,6778.7998046875,1999.19995117188,0,-3715.32998869949,3573.07574647846,-378.715113319409,-0.269091049236666,0,-1.19802455000489,-1.4951481943794,1,1
"35",35,1,1,6069.88787286932,500.686376538949,0.0824869234861612,7002,4972.60009765625,0,-3109.1000915831,2450.18181078362,846.258504955836,0.3453860041044,6665.10009765625,1863.5,0,-3752.04517085198,3619.7060620857,-345.572128416887,-0.262899080618239,0,-1.26892628044967,-1.53133337058445,1,1
"36",36,1,1,6099.38482481061,496.251676275886,0.0813609389355582,7009.10009765625,4990.2001953125,0,-3139.5002422324,2429.48181522254,870.799093182216,0.358429969603395,6891.2001953125,1850.69995117188,0,-3804.81933797397,3669.90300958807,-374.547416906329,-0.277069030667837,0,-1.29225097408059,-1.56610323820245,1,1
"37",37,1,1,6127.4727006392,504.758868406384,0.0823763553208043,7015.89990234375,5008.39990234375,0,-3170.69994793137,2398.30302290483,818.72386255862,0.341376320981733,6809.7998046875,1837.69995117188,0,-3839.26560390656,3729.16967773438,-313.964994152236,-0.258999965660929,0,-1.32205977211796,-1.60082590366602,1,1
"38",38,1,1,5963.53635475852,483.3947827311,0.081058411314183,6881.7001953125,4726.2001953125,0,-2528.83329892848,3434.70305101799,1860.46354776117,0.541666490560155,7172.5,1911.69995117188,0,-3462.9349614575,2528.83330374053,-1377.06876503007,-0.460608079245972,0,-0.736259659529803,-1.00821960734892,1,1
"39",39,1,1,5950.06665778883,485.002455773311,0.0815121045977572,6875.10009765625,4716.10009765625,0,-2497.06967608433,3452.99697783499,1857.64331805136,0.537980001133999,7174.2998046875,1911.69995117188,0,-3439.38500901548,2497.06967995384,-1372.64086227805,-0.456467896536242,0,-0.72316011051072,-0.996057926228465,1,1
"40",40,1,1,5936.89395419034,477.714788339838,0.0804654406876613,6855.5,4707.10009765625,0,-2479.45758365849,3457.43636807528,1818.42834632722,0.525947017598915,7159.7998046875,1908.90002441406,0,-3410.9950362981,2479.45758611506,-1340.71355798738,-0.445481576911253,0,-0.717137589733509,-0.986567697324526,1,1
"41",41,1,1,5922.19392163826,485.185180201629,0.0819265945393784,6849.39990234375,4698.39990234375,0,-2454.74847562395,3467.44544566761,1788.9685421133,0.51593271477379,7187.10009765625,1914.40002441406,0,-3367.94211672873,2454.74847597064,-1303.78336191168,-0.434006120234411,0,-0.707941484325594,-0.971303563243307,1,1
"42",42,1,1,5876.10002367424,473.298385659944,0.080546346003824,6841.2001953125,4675.39990234375,0,-2355.82427271595,3520.27574573864,1829.79045740239,0.519786116078374,7166.2998046875,1915.5,0,-3313.69474878693,2355.82427793561,-1356.49207174244,-0.43923977007455,0,-0.669215835028755,-0.941316813831479,1,1
