"","CellID","CompID","BaseID","CompYield_Mean","CompYield_SD","CompYield_CV","CompYield_Max","CompYield_Min","CompCropFailureProb","CompMinPropSOSDBase","BaseYield_Mean","BaseYield_SD","BaseYield_CV","BaseYield_Max","BaseYield_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbaseyield","MinProp_BaseSOSDComp_Divdbaseyield","Riskiness_Comp","RiceArea"
"1972",1972,1,1,6308.88785807292,652.244470082826,0.103385015672486,7493.7998046875,5020.5,0,370.551507549601,6679.43936434659,1555.7585346024,0.232917532406493,8207.2998046875,1776.5,0,-3244.00000783974,-370.551506273674,-903.514064519579,-0.129532516734007,0,0.0554764385657163,-0.485669504712554,0,1
"1973",1973,1,1,6303.02726976799,624.245512428676,0.0990389991524904,7300.10009765625,5006.2001953125,0,375.727279875417,6678.75454249527,1542.33081913733,0.230930903258063,8206,1771.59997558594,0,-3234.60022034632,-375.727272727273,-918.085306708649,-0.131891904105573,0,0.0562570876777634,-0.484311887757718,0,1
"1974",1974,1,1,6291.30909682765,663.076698184992,0.105395663760877,7431.7001953125,4894.10009765625,0,347.839386736641,6639.1484818892,1520.47912107938,0.229017188759532,8281.599609375,1768.19995117188,0,-3166.50012575237,-347.839385061553,-857.40242289439,-0.123621524998656,0,0.0523921686170305,-0.476943712644807,0,1
"1975",1975,1,1,6298.19393643466,676.7373921301,0.1074494369275,7269.2998046875,4879.7001953125,0,323.551549464648,6621.74547969934,1520.139125411,0.229567737097624,8279.400390625,1763.09997558594,0,-3151.55017534012,-323.551543264678,-843.4017332809,-0.122118300170124,0,0.0488619730940398,-0.475939491332309,0,1
"1976",1976,1,1,6288.85761422822,673.590859115797,0.107108619789997,7426.2001953125,4867.2001953125,0,366.909064016006,6655.76667554451,1500.12568799024,0.22538736123401,8255.7001953125,1757.69995117188,0,-3136.50000420985,-366.909061316288,-826.534828874442,-0.118278741444014,0,0.055126491342335,-0.471245486374152,0,1
"1977",1977,1,1,6275.69393643466,702.161809384542,0.111885923134017,7473.10009765625,4702.7001953125,0,380.245465826242,6655.93940133759,1500.99675931434,0.225512383573188,8276.7001953125,1753.59997558594,0,-2949.10022062839,-380.245464902936,-798.834949929799,-0.113626460439172,0,0.0571287451550155,-0.443077985360824,0,1
"1978",1978,1,1,6232.63637843277,691.723991385435,0.110984172569261,7494.60009765625,4699.10009765625,0,405.872720574482,6638.50909608783,1496.50784338514,0.225428303512765,8208,1750.09997558594,0,-2949.00012837415,-405.872717655066,-804.783851999707,-0.114444130943505,0,0.0611391375231629,-0.444226269135044,0,1
"1979",1979,1,1,6227.58180930398,648.286470003265,0.104099229822196,7344.10009765625,4703.10009765625,0,405.651553233154,6633.2333614465,1491.74437153329,0.224889475501279,8208.5,1748,0,-3004.34997987607,-405.651552142519,-843.457901530023,-0.120790245679082,0,0.0611544221541897,-0.452923908472432,0,1
"1980",1980,1,1,6221.95760830966,648.976766866367,0.104304273304536,7360,4709.39990234375,0,377.130298264277,6599.0879017223,1497.26472613303,0.226889647240834,8219.400390625,1744.90002441406,0,-3044.64997042606,-377.130293412642,-848.287959266663,-0.122585373936298,0,0.0571488520657302,-0.461374361998032,0,1
"1981",1981,1,1,6213.04242128314,651.48355897992,0.104857413615627,7359,4705.60009765625,0,351.500029134581,6564.54244717685,1494.91931062756,0.227726353002785,8210.2001953125,1734.80004882812,0,-3090.1000420411,-351.500025893703,-843.435751647642,-0.122868939387159,0,0.0535452443126097,-0.470725883320326,0,1
