"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"282",85.525,26.675,157201.187704981,157573.891639762,141434.942883347,141912.13298696,150150.644466619,143911.835372573,151368.79007492,153038.537411573,150485.745113921,148247.971680391,145725.006796922,139684.810327597,145944.792305441,148697.586401045,154138.253690907,153361.887003165,136900.594610567,148831.346709361,136626.501590308,116752.172989769,118639.881176936,138141.451105761,127141.24424768,124477.361997937,130495.043764727,118558.73370911,127660.027121796,138470.831072115,136001.014202113,126687.671391717,150615.510659513,123393.721696545,133599.392431642
"283",85.575,26.675,161513.009741684,163744.664544618,150256.315705155,147682.572079244,155758.414080567,152162.816463893,159041.658756556,162235.601376007,148154.508403934,157720.745738463,151694.975289853,143563.330873561,158677.402065766,151716.52905263,156847.473266726,153533.877130478,136077.269569232,151073.932923757,140578.088949472,111504.472853926,112139.774350861,140913.040944245,129485.765345119,128047.212046996,129487.805461628,120371.104767613,130063.214067582,148153.404841125,144408.142877622,132448.322178629,163371.393045736,125551.633026274,131395.182070258
"284",85.625,26.675,153553.888532055,156378.18534736,145054.839889913,145365.386527879,154616.110637527,145652.839038415,151586.061748354,148837.193362212,156770.299807466,148069.980529738,137768.024823877,138239.200655529,152008.302464029,143338.288927467,151699.2751127,148840.573107645,137790.620283467,142407.687517389,129424.873657882,101188.581025369,103210.515219424,135158.402442101,122051.630852669,124242.597513857,117314.367996418,113488.478209209,120115.770918702,139201.315345021,140518.207375725,127979.792605138,154690.180843135,120407.482290777,120951.117202665
"285",85.675,26.675,143323.246842292,148831.10090309,141072.590171932,140213.268086139,145896.611108507,139869.064032422,142107.437966129,141947.973112447,149156.92794028,143212.068665989,135411.201858471,132849.523966369,145981.721725877,136798.318366048,147102.986522145,141181.561719324,133053.173465632,137062.885191395,127269.690247596,96124.0687893529,98407.5039008895,128133.99674667,115718.913731588,118281.375239619,116931.688629613,113498.838187132,116384.752665801,134131.069944791,139326.485987685,122798.565011,149391.812436642,114207.483028266,115921.565825487
"286",85.725,26.675,148220.695826815,140789.995917064,131347.665833344,135863.848625052,141431.583793511,136199.314334429,145673.951485155,139918.483101185,145730.612620185,140401.865585731,135019.819927843,129545.763068284,149302.689107039,136478.76044881,143630.167951534,139456.495538987,127842.500519824,134311.33342794,123064.682335589,93885.344423259,96795.8819835606,122151.796184568,110824.936474417,116982.004334746,119361.327387629,110294.113398088,114715.883460383,128938.073213433,131750.733312554,119359.728126734,144128.550331925,111077.952632925,112924.857544285
"287",84.075,26.625,166420.914972633,166298.564127347,144298.54510998,169867.828493398,175536.275759646,166619.109029569,165011.919387607,171008.090387251,172259.520619724,161534.195591975,163172.432382802,159739.107973829,173094.769977237,165275.09013932,157316.370965014,169867.98029508,135965.364855648,154512.173517578,161050.427333758,146047.632730315,171721.32636387,165826.920935612,157988.840775511,146258.176676954,163262.244199963,149351.99311518,158144.338894815,155919.913358265,151036.895200219,159632.423962075,178565.292123141,141755.08864548,155080.559486514
"288",84.125,26.625,165157.98316281,169227.306126897,144591.424907008,169991.68751991,176265.971940011,166553.506903813,164803.101370323,172074.822906457,172539.170688149,163416.420025467,162796.652452388,154346.661180871,173732.594929154,166236.496297987,157255.001505522,168178.495234734,132564.276538588,153095.552131174,159194.977416238,149207.76232718,166254.388794992,165970.460540725,161051.8255865,146032.206715137,163388.482424617,145180.535981095,155702.456889078,162540.065176865,153465.056922477,160271.502180504,178723.394433765,149309.18256409,152381.275494317
"289",84.175,26.625,168853.002310183,169665.628778727,146196.798204191,167302.229069383,178227.677776881,165605.42142511,163443.653859654,170416.911315119,171494.231132449,165123.984897,160257.047338587,161145.137661205,169542.984726288,158639.507044651,155076.926222815,160846.472144091,127441.173476098,151587.729292675,149548.024509358,151813.532870621,162742.705450997,163525.957600705,159860.853222006,144205.413047229,163849.696051366,145224.507788716,151167.711355858,166183.609140068,155475.831013885,155352.409894399,177831.246578436,141507.050022265,153869.65142641
"290",84.225,26.625,149498.794198285,154978.687208453,140694.9191113,149454.11701385,162698.804564451,154432.040939787,151612.671282795,158738.004481568,160272.395420424,154973.218544813,153241.010233202,150581.18053662,167667.680365258,143682.961709462,151072.302147499,151299.966181644,124324.713211627,141053.345355328,153779.206245469,139855.089365838,150880.169017564,153377.180106305,149384.053527393,135452.738932556,150074.924595572,132194.361423111,135202.203259183,149359.618323051,140893.434767989,141021.30078177,165647.904161878,131764.881331982,143043.884440049
"291",84.325,26.625,157058.070204249,151624.448134971,134684.491874628,150761.785893127,164443.906485164,145643.48690635,136708.708767546,160319.242749457,153070.072245545,145855.836620955,111146.329941175,135098.05135955,166285.345317153,139766.119090402,144839.064816196,152037.736780673,133375.573425178,146091.504353655,130304.689648024,145648.560057932,155854.616817416,148166.533855993,152504.720998898,129154.329514328,140835.206860554,130472.411103048,135341.396726181,148316.629299155,135712.15337072,136632.021045336,165585.298472901,138653.318436568,148317.956371953
"292",84.375,26.625,134354.144471412,138953.764895467,124816.383979344,138689.187241195,152574.327771873,134398.731220956,125870.03306213,148307.200240569,142534.481353007,131827.553328893,105837.386455626,124488.831338141,152865.731052079,128120.797199406,130784.844604337,140018.340618557,121077.120281605,132672.983678403,119906.293875491,132999.764366096,147428.604726446,138928.58434073,140390.653395089,120550.048611322,131378.06506219,116312.4449731,121443.719437074,135154.086432612,122816.69215202,127885.597131521,148983.733707604,126498.202559152,136211.579105088
"293",84.425,26.625,144967.06768465,146251.659847635,139961.138370103,148824.574412233,154388.193536528,146218.522382528,136266.586728814,159138.434426059,154232.387588309,144966.665717653,119742.253804924,129124.193811936,166244.044043477,141055.755539091,135971.639347511,137514.60555375,133262.872313335,141030.011385241,131202.822113049,144471.288476204,160076.32238808,155893.808292138,144605.392908367,130611.993934444,142467.740610391,125591.862466126,133421.872068675,146272.309289074,129226.940808886,139413.655229846,161771.189448013,137906.112610323,146744.207816343
