"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"331",84.275,26.575,133964.268492705,111595.248943018,129200.719185927,109274.646883502,101715.72605897,123408.381383069,126491.190631814,117929.560677962,119002.808658173,132790.181849847,137733.389662846,116789.112340337,136695.8715373,108527.512864336,105275.834700845,104507.421717876,82888.4805882632,101562.304628295,95985.6460978549,104368.498032489,124717.089500918,95381.7212101583,105587.442681093,108166.729162142,110513.502369277,86213.9009218772,83816.5350837164,94289.1125131795,88469.3196504954,100736.527868857,139006.3605571,110312.120603689,123883.040351621
"332",84.325,26.575,130004.028346959,105096.331250155,128770.147221802,107167.807205968,101554.991076173,123042.317950814,125076.141601501,115601.599686779,116429.794188289,130113.192199436,134698.245528913,120048.140948932,140421.28079859,109547.596554058,108130.612326156,105458.233963178,78639.5309431745,100239.75296484,92518.2124737283,102144.582245456,123881.56707604,97191.8555964564,104130.666735404,106316.639016545,101538.48325794,83420.4082395996,83208.0609924549,98834.4401988351,87186.7332704584,98740.3902119699,138901.417052327,106996.440029693,119804.593226419
"333",84.375,26.575,131463.141286339,103419.891966184,124227.542438791,103165.785191274,106178.56756544,115076.80705248,121721.000012565,111262.161078906,112015.663383314,123650.986503882,129725.734862283,115709.538349932,135474.55597221,105775.584004831,107743.931646704,117003.197632063,83114.6155984562,97115.7601176788,89183.2373339952,98166.882269706,116552.809043964,93724.3951461437,99771.0065514336,101268.734471419,100211.876618004,80307.8136483927,78250.0011241698,101554.473892526,99981.9789240116,95026.1708066139,129639.389669461,103107.740318796,115463.256248604
"334",84.425,26.575,139596.539843401,115769.276139966,124311.959658491,102698.793783875,97334.172088925,116185.875860377,123800.989651418,111078.007423023,109806.536326577,124424.021880672,130931.010773271,115275.689008073,136417.930033196,106668.642589681,113053.40319011,114641.25517,89222.8413074765,96777.0855705242,88523.1995945007,99632.4272825154,115384.313558146,90876.4851509957,93386.2882879032,97231.7955142472,99708.1808310151,81603.6906043517,78573.9670879729,112319.663467222,112661.518005889,94832.8538694374,129516.310600152,104256.292533259,117644.564585278
"335",84.475,26.575,141711.403750421,127572.310075664,122944.376481434,106203.188699271,101584.262067452,124510.183223346,126265.975631631,113668.66369581,111486.255396617,125681.526433239,136098.076187591,114615.888758784,136734.536906125,110265.791913767,118588.99219184,125915.388237962,95432.2230257366,101255.668292784,92147.7456177475,103204.773732485,120746.950489086,94508.8284551834,96856.7329591054,101235.162231085,102987.244621064,82884.3603838148,92162.9218463725,127933.949656733,114675.202004704,97170.0994051505,133657.109601568,108096.364223736,120551.602074346
"336",84.525,26.575,143746.902682172,132276.334359283,128266.43585952,106881.729576651,101432.318932583,122720.814882311,128762.854151504,113310.457064105,109963.576976563,124708.303935719,139209.846425893,114033.721358277,134504.81690123,108360.332160858,120002.966617314,125575.224777366,94979.2925312297,103422.768389513,91878.9608443018,102618.183140186,120241.973559663,95308.466482536,96406.4114555044,100654.629087582,102602.629742609,85870.3044526385,102484.237553704,129206.264067656,115955.937000322,94380.553847477,133485.508874185,109382.748055067,119609.759241261
"337",84.575,26.575,138877.468035267,130133.674063465,126940.63954667,105668.250972824,99145.3064214483,119645.322125696,126501.943582756,109778.130761262,106342.536467045,119422.673577588,134472.898827459,104151.877877821,130334.433794502,106829.046417675,118280.614462914,123385.866069033,94975.076361967,101365.245810453,88524.5581251172,103779.698783816,114100.553195444,92047.327888246,94092.9956482539,98538.2578802428,99882.2774262636,84023.3381297837,100922.071681695,127408.789967711,114939.900676351,85202.5849866944,130758.47324368,107571.165537187,117307.170845829
"338",84.625,26.575,138984.976475734,130489.377018646,126915.665351833,105432.631652081,95032.5548857999,113238.069860681,124532.426018822,109559.711966884,108159.860327766,121645.916218254,131231.160282089,105371.882528437,128447.877364052,107219.227169413,118421.157956067,121800.274458181,94560.1761953345,100808.777987585,85097.6408738209,102376.138337014,101005.671780684,90210.4753285044,93015.2507022743,98066.9350248167,99626.7372965453,83654.0922235695,98691.6427426037,126795.789165512,103557.727506882,82975.1004408411,131490.000064605,110374.879952323,118844.288568687
"339",84.675,26.575,141730.150161642,131430.788786002,128718.723495348,106986.093824139,88988.8269870745,112541.300672869,123952.800015137,110806.573950712,109771.554790027,123478.704122111,132860.426062767,110989.034909402,129264.32787134,108608.71412652,118630.138446039,126076.739866797,94133.865111342,101914.695336318,84732.1919375133,103077.049564802,98684.5948245485,90857.633257507,90958.3166169308,99050.7008079407,100099.564372284,83606.9857613481,88269.5971890926,121437.42705637,112206.970316594,91745.9116484285,135547.700150621,112040.216005549,115486.917737628
"340",84.725,26.575,138059.675891076,128387.104838018,123661.943381723,104316.785547837,85834.5737646608,111783.062796871,113656.341768986,105929.486395348,107033.959229737,120086.934977039,125424.134267374,109713.281989108,128006.201379647,107101.83166099,113939.281570727,124261.720716033,92192.9407416131,98874.7901493579,82216.143292333,99878.9353016308,95694.1448172947,86437.3823558673,88244.6540481116,94395.0360421943,98253.7864703922,77312.8380826095,77492.0088916476,125467.685542374,118973.760909532,91028.0916135345,129727.205489704,109422.611455917,117217.887410939
