"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2352",85.475,25.275,76307.3,87345.17,83641.97,90333.89,86492.86,78965.5,83153.93,83415.53,81644.8,87817.74,78746.09,76858.63,84823.39,70882.59,76740.49,74890.99,65704.02,70985.27,70390.33,70227.19,79819.22,66920.61,91927.41,77995.05,71034.5,71470.5,75260.9,78259.46,72995.09,73792.56,80650.43,78705.31,83688.38
"2353",85.525,25.275,74897.33,85347.07,81700.18,88331.14,84108.06,77324.47,81363.27,81183.13,79770.85,85777.49,75780.18,73069.77,83108.33,69132.72,74311.52,72822.24,64033.68,69256.48,68705.05,68562.03,77808.52,65364.82,89658.15,75971.32,69169.85,69792.79,72284.56,76559.88,71244.94,72026.03,74497.17,75019.72,80752.7
"2354",85.575,25.275,73631.32,82613.75,80306.7,85940.87,81696.74,75585.57,80190.42,79782.13,78049.86,83460.72,75452.12,69995.01,81793.2,67558.47,72498.94,71563.43,61459.19,66941.41,68388.27,65879.05,76287.2,63722.64,87307.13,73721.17,67463.34,67477.87,70880.3,73895.59,69174.47,69605.21,71963.8,73293.06,79437.26
"2355",85.625,25.275,75086.8,84864.11,79567.84,87373.01,83132.77,76921.72,81864.19,81631.46,79371.43,83510.78,77116.78,71398.1,83536.35,68686.06,73635.27,72799.86,60245.93,68121.06,69337.17,67187.45,78125.73,64768.68,88960.41,74851.38,67924.65,68634.95,72290.01,75619.52,70157.78,71041.61,73576.07,74767.97,80645.39
"2356",85.675,25.275,77756.16,86802.07,81117.2,88975.17,84563.2,76706.6,83406.76,82442.16,80885.64,85736.06,78713.91,72496.05,85411.34,69751.59,74929.48,74253.98,61161.95,69069.24,70344.87,68411.55,79441.47,66165.83,90313.83,75948.9,69273.39,69717.33,73275.68,76972.42,71430.05,72546.75,74885.64,75910.53,79526.43
"2357",85.725,25.275,77269.6,85905.63,80612.93,84875.13,83884.11,76176.48,80595.23,81948.35,80297.11,84601.51,77973.38,71750.92,84321.09,69318.3,74169.94,71742.76,60597.87,68521.94,69582.39,67615.32,78788.8,65554.33,89451.79,75212.69,68519.22,69159.03,72683.41,76470.52,70788.49,72106.22,74137.27,75808.93,82614.02
"2358",85.775,25.275,79069.22,87959.21,82792.69,86929.25,85801.61,78102.07,82470.3,83892.42,82227.47,86954.37,79786.56,73290.03,86225.87,70914.72,75823.05,73551.01,61819.58,69996.41,71214.77,69323.73,81264.5,66599.52,91416.11,76735.77,70413.7,70677.46,74183.22,78298.85,72921.6,73912.47,75938.88,77654.08,84505.09
"2359",85.825,25.275,75350.09,83827.16,79712.6,83335.29,80418.91,74982.87,78980.83,80153.54,78483.59,83140.95,76202.49,69946.21,82961.36,67175.92,72565.05,70778.51,59051.33,67066.02,68174.41,66078.25,75559.17,63957.98,86144.45,73034.14,67134.37,65741.86,70568.08,75165.14,69808.17,70247.77,70979.54,74261.81,81166.77
"2360",85.875,25.275,75701.95,84087.46,80041.79,83387.67,80325.2,75164.68,78937.69,80216.4,78258.03,83131.12,75672.4,69888.65,82239.24,67894.02,72540.1,70926.93,58820.8,64769.77,67769.1,64067.28,73852.38,63786.55,85787.94,73160.64,67249.29,65732.83,70476.96,74965.89,69855.07,70836.93,70628.74,72991.41,81188.87
"2361",85.925,25.275,75458,81892.78,80180.42,83342.12,80099.9,75133.25,77203.92,80326.7,78482.82,81058.08,76087.39,70358.49,82208.15,67549.74,72249.34,70962.38,58808.1,64644.36,65480.41,64080.73,73388.68,63581.51,85416.81,70660.44,66755.28,65622.66,70351.78,74905.11,69572.09,70571.87,70477.93,72686.82,79679.86
