"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"1062",84.175,26.075,130690.699576413,157460.040676298,138048.197527656,163824.167068897,155616.876254005,151114.845415024,163004.012086531,153844.180552923,162305.993406273,140484.086177837,130909.793349751,141426.848822607,166336.589480312,148877.825140993,155087.749591178,133026.490608308,147347.954529716,149155.350920134,149769.923619117,144758.884167744,158272.960068931,156137.497708893,141935.995304796,136413.102102549,147770.810012558,146947.712297347,132404.521432705,141433.039257514,137334.058503172,148696.711414993,163058.099542967,129288.967319902,149336.825037041
"1063",84.225,26.075,130713.104758485,153752.903205689,130678.56365537,160187.065778158,152939.690374047,148264.094231612,159769.455277396,150185.094941361,158495.227739002,149614.234997249,118723.410732178,145401.532846835,159706.292223642,145249.272795832,153199.966274242,139127.168578666,145004.222969951,143512.51902596,147020.623639556,141781.128485147,156910.572071642,152887.735542299,135228.518347829,132923.516215827,141449.049409694,142250.301329039,129403.466672715,143275.884824098,136460.401735456,145294.075419244,159958.132812248,132985.494385733,146686.780773153
"1064",84.275,26.075,122194.182540268,141481.790707062,130797.826583507,150494.462109521,146562.436219732,142948.91153071,148268.989121618,147157.577383713,151894.552643066,138260.371330692,116170.978025123,134024.867763339,154344.176670157,135800.672082523,140938.711370229,137694.820919011,136549.678350967,137944.796153731,141492.573308012,136392.580722415,149728.806856749,148480.326013308,130757.100172724,126786.655888446,138730.431258957,136411.344590165,119286.546263513,144622.786862128,135682.648226258,140911.621886338,151998.788138391,119213.875247488,138078.383636803
"1065",84.325,26.075,127175.659806818,149132.906523978,126392.702046821,148248.267507451,146086.60108838,143911.235307671,148444.53581603,146984.283370562,153281.170345669,146876.071226341,111622.655025884,127374.578338879,151623.3551387,141383.914790603,152514.767632137,137092.62639541,135180.818082017,136972.861772165,141616.117825397,136455.716846771,149826.125994827,147099.762256975,133123.368339482,128747.087872329,136573.984710358,129600.548587893,119200.547947113,144541.608491252,135343.498673345,140244.910535717,151706.672935873,119386.116365093,138367.289592669
"1066",84.375,26.075,132009.375250541,154889.692807522,135881.731452048,159467.07806634,153127.122399261,147602.935807863,155191.881487551,151138.647488721,156349.781938955,151347.068720949,120453.358965921,132649.644898599,156396.27511599,145765.689417869,157235.345390931,145026.751181175,131937.844858632,136929.10203925,143908.978349477,140786.370980456,156605.624727596,150993.764955322,140585.767625183,133315.726875314,146591.663105416,130752.069111929,122543.73477126,147487.964741192,136038.741283357,146306.220618453,155068.795415724,125904.594040677,142528.003686139
"1067",84.425,26.075,136457.891897576,145916.985864817,131820.793890069,162320.228337768,153789.182285313,144463.798692105,157537.089601109,149283.92347413,155863.304118538,142013.086265916,118687.502033605,137478.926350637,160255.423951075,148159.263885244,148362.632057885,145895.180410028,138134.128535678,140529.532040924,136240.249472883,137296.038289596,159306.001054021,152433.350819497,142591.925617751,126892.14448838,151784.284398071,137540.965988505,126841.134169348,141586.683397224,134179.693225224,149383.370481128,157353.948057765,128032.511971192,144306.004338517
"1068",84.475,26.075,139000.39779852,144681.390852655,130541.781099138,163356.898274868,156711.550122793,146475.110260993,151559.629164683,145385.440010575,148286.214013749,142562.971034296,119300.627465906,139955.671646791,162228.471198261,146798.574511549,138921.526259372,147501.369626527,140215.905422206,144213.3061944,148474.555134701,142939.976809948,157102.327742585,149387.293273785,138403.083928812,127615.989003893,149650.376333992,134807.055125357,127845.480525697,133898.383856662,129712.940890122,143700.807172739,164054.621507596,127712.16045639,142676.958471022
"1069",84.525,26.075,128883.191973747,149681.322487955,132786.43182859,154980.670138844,155866.613975283,142951.123864407,145236.084656023,137004.725989184,136968.456629933,134770.864806358,114756.326657395,135242.660710565,165011.077635287,152337.087572385,134580.3122524,140498.15023449,135731.406202562,143902.363623765,142261.254753614,140212.833039558,155665.259926485,147551.21108623,144055.487119709,121394.914213406,149354.8050636,149290.7367382,132852.213263135,138892.477240742,125411.173143873,139974.206069978,159073.005805554,136159.493862712,144854.12653527
"1070",84.575,26.075,120036.97149502,142209.582954927,127961.642238401,148834.14052274,149805.017771287,139253.700697174,135560.587260827,133699.242238824,134990.40468097,129655.059698874,116704.089019855,128189.277169166,156595.003829573,146447.786108161,134307.544274377,131698.875340571,133259.977592408,139622.3323588,132443.978540868,130813.446726594,146766.409042915,138807.8340513,136272.695508372,119374.884850428,142492.272907923,140301.963210044,127822.680874512,132701.889057417,119737.0315161,132041.177771978,148362.358744778,131111.710691394,137692.940837441
"1071",84.625,26.075,124420.927183562,135196.807305057,128227.733527298,150070.111128042,152894.242037704,140877.413955532,142855.418182224,142973.290342507,135874.529541027,133253.013641671,113626.105143191,135910.902921504,158855.530419527,145766.591578632,135272.693203264,149037.523157647,123322.941762842,140271.786011053,136874.870492659,133834.853973113,154270.254892488,136691.85299195,137118.001738686,122086.184893147,145305.402024026,134104.118176678,127110.396730338,133586.601369808,121955.617769868,133589.298770044,148653.462973849,136869.385537299,143332.415490344
