"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2587",86.575,25.125,164212.6,158322.2,166560.4,171268.3,149158.6,171781.2,176285.3,163601.8,168437,162800.9,164514.8,154762.1,168308.9,156388.9,181482.4,165560.8,144769.4,156029.3,162755.9,138137.5,172464.1,148304.3,153815.3,139863.6,147255.4,134487.9,121327.2,157302.2,136407,136740.1,162015,129890.5,152587.5
"2588",86.625,25.125,164919.7,161416.8,162133,168438.7,149508.2,169022.7,176502.6,162767.4,166974.3,160788.1,166086.2,150386,164463.5,152526.2,181779.7,166465.6,145306.7,155852.4,161251.6,138023.4,170620.2,149802.2,155538.6,139910.8,143718.9,139211.5,120678.5,157962.1,139255.8,136071.8,159537.7,127010.6,153482.3
"2589",86.675,25.125,169597.9,161049.6,164918.3,169317.9,145616.6,173159.6,180589.8,166695.7,167581.4,159728,167196.7,150878.5,170626.8,158600.5,183326.7,167636.8,143614.9,155528.4,160098.6,133708.4,165488.6,150305.1,156260.2,137029.5,149116.5,139563.5,121730.8,156145.8,139945.6,135970.9,159588.5,125040.5,155900.5
"2590",86.725,25.125,165284.1,157418.3,162942,169262.1,142082.2,170833.4,171315.8,161595.4,162258.6,159394.4,164645.1,147193.6,166180.5,156344.8,180825.8,166631.6,143244.5,153417.8,155969,136865.9,164474.3,148426.2,146873.6,137471.1,146785.3,136999.8,115698.8,156090.2,136959.7,133403.5,157877.3,124272,151870.1
"2591",86.775,25.125,164119.9,155771.3,159408.5,166875.1,138647.6,167303.4,165660.1,155358.6,154288.2,155915.1,161435.2,149536.1,163376.4,157318,176230.1,162069,138254.1,149642.7,152044.3,128250.2,150979.5,148341.5,141960.3,132260.8,141958.2,133267.8,116340.2,150481.8,131643.2,130592,152322.2,119009.9,147936
"2592",86.825,25.125,169822.1,157100.3,163834.7,171188.7,138814.1,171487.9,170852,157929.6,153399.7,156682.6,165058.7,149111.5,167681.6,154370.9,182113.4,166241.4,140793.1,151789.7,152765.4,132401.3,156548.7,150385.6,137112.2,138641.5,146203.8,131910,115321.9,156682.2,138840.3,134757.8,157843.5,123117.3,151774.3
"2593",86.875,25.125,162942.5,150245.4,155719.9,163391.5,132486.7,165472.9,163201.2,153530.1,147920.9,150519,159119.7,145456.6,159205.9,148206.1,174656.7,159221.7,133904.4,146735.2,146790.1,127242.1,147083.7,143900.4,132289.3,132711.9,145814.3,126606.1,116390,150131.4,139851.2,131887.9,150507.1,123148.3,143008.6
"2594",86.925,25.125,165542.5,152376.3,160191.5,166617,129358,166438.5,167444,156178.3,147751.9,153818.1,159408.5,148859.7,163523.6,152657.3,173265.4,161413.4,129565,146371.7,146341.5,129841.5,148411.7,144900.8,138332.1,134709.1,155088,126645.8,116252.3,153069.5,144608.6,134722,152824.6,124377.1,144994.2
"2595",86.975,25.125,160828,148594,156484.5,161540,123310.5,161879.5,159692,151422.4,143003.2,149203.5,155231.4,143979.7,154710,143416.1,164877.2,154134.9,121436.4,141162.6,142171.3,124244.9,143602.3,140377.5,135892.2,132414.5,151614.6,122833.4,115689,148682.2,140101.6,128034.8,147863.6,120314,139486.4
"2596",87.025,25.125,169074.2,154108.5,162652.9,166943.8,131777,169247.9,168521.2,151421.4,149455.4,156145.9,164830.9,144558.2,161948.7,151799.3,167384.9,159520.9,125486.6,147768.4,149372.7,133015,148598,145409.2,140501.9,137185.9,156895.4,128723.8,119146.8,151151.5,138031.6,131729.6,153204.4,128170,145423.3
"2597",87.075,25.125,159679.1,146616.3,155101.4,159840,128963.3,157389.5,158858.7,143715.7,141127.6,144171.3,154047,138909.5,155211.3,143795.9,159396.1,151766.5,113449.6,133440.7,142135,123953.9,139840.5,138252.9,127582.6,128980.8,145669.4,118591,113849,143186.2,129969.3,124100.8,142877.7,121018.4,135907.5
"2598",87.125,25.125,158986.4,145626.4,148745.8,156720.9,144760.8,157451.8,152896.5,138643,139750.6,142440.5,150289.8,132292.1,154544.9,138564,157352.6,145412.1,112070.8,132479.9,137815.4,122625.5,138661.8,137151.8,122272.4,124996.3,137931.2,117600.8,113095.4,143013.5,125964.2,119799.5,141869.5,119376.3,131552.7
"2599",87.175,25.125,159869.4,144220.9,148504.7,157306,148674.2,156720.7,155948.3,139400.1,138749.6,143104.8,153451,133752.5,155899.1,139745.6,158667.8,144005.4,112525,131349.8,137118.5,120292,139368,135663.9,117534.8,122905.2,134718.1,118029.6,112803.1,142377,126656.5,118797.7,142908.2,118800,129286.9
"2600",87.225,25.125,151890.3,138620.1,141916.4,145900.9,133670.1,150222.4,151511.9,133270,131154.3,138055.7,147058.1,125488.1,145866.3,135807.6,150043.8,136399.5,108268.7,125413.6,131845.5,116007.1,129164.1,127807.6,112643.1,121102.7,125368.7,113911.5,106728.1,137382.9,122446.3,113211.1,134924.2,101929.5,123655.4
"2601",87.275,25.125,147602,135606.7,140416.2,142136.5,131761,147359.3,147649.9,129993.8,127850.6,133065.6,143205.6,126344.6,146119.6,135017.2,146400.5,133135.7,104960.1,121987,130119.8,115843.1,129579.9,128223,111843.1,118350.1,124174.7,110209.3,107167.9,134008.2,120301,110057.6,133208.2,104308.9,120577.2
