"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2151",83.875,25.375,0,0,0,12812.35,3137.291,0,7208.176,4307.883,7132.231,0,13863.79,30257.32,33859.44,15998.09,1047.51,25648.27,6850.713,22884.16,27685.68,27994.69,27831.02,27360.95,27504.99,30524.43,30140.78,32357.57,28081.12,30845.23,27503.67,27565.22,27167.16,35603.54,27782.57
"2152",83.925,25.375,0,0,1071.409,17252.84,1017.576,0,12258.18,4286.949,5718.12,0,16089.52,8333.618,29605.55,14931.45,0,27498.18,15008.92,32796.14,29320.63,28330.63,29958.75,30201.65,30707.16,30911.99,26974.29,31999.15,27462.73,30906.73,27357.69,27573.02,27162.05,35598.09,28242.65
"2153",83.975,25.375,0,0,5879.058,27716.65,984.9529,0,21297.21,6603.401,8279.481,0,22653.92,2072.106,28658.17,17078.91,0,26721.48,22559.38,30297.21,27279.75,27581.24,27663,27430.49,30053.2,32129.14,25924.32,29563.92,27231.2,29813.03,26592.45,26770.02,26144.05,34151.42,27298.91
"2154",84.025,25.375,0,0,5692.415,32967.16,958.1293,0,30408.39,2962.06,8009.46,0,21978.11,9278.199,18974.72,16516.15,0,26027.3,21227.89,28293,26038.57,26618.46,26860.19,32065.39,27147,27399.99,24846.24,26677.33,26861.44,29083.3,22486.61,25764.29,30149.14,27673.03,25481.23
"2155",84.075,25.375,0,0,8288.539,33724.62,980.8921,0,29123.46,1037.681,10101.9,0,26486.67,18696.32,19528.79,24869.49,2124.406,26832.56,19135.14,20525.17,28937.61,29928.82,29009.88,33213.52,28063.84,28074.16,26291.78,26573.14,27523.06,32175.84,22284.32,26485.38,30978.12,19966.32,27876.7
"2156",84.125,25.375,0,0,16076.11,29949.82,0,0,32134.26,8397.854,16464.77,0,30457.77,16923.98,22715.38,33781.26,2130.569,26655.84,22415.23,12084.34,18835.21,11552.02,19216.17,30574.5,27322.85,28039.88,26829.01,26450.61,27534.5,23520.92,22564.02,26728.96,28197.65,23021.95,28050.14
"2157",84.175,25.375,0,0,21458.69,33625.32,0,2068.652,27921.61,16562.19,12276.94,0,26552.45,16885.34,33025.75,25437.67,2142.625,27498.53,22443.7,5566.152,6821.099,5340.34,4339.756,28143.53,29194.72,31883.71,25845.17,26534.28,41373.03,21033.02,26830.18,26806.82,27270.12,22982.28,29523.06
"2158",84.225,25.375,0,33660.56,30718.78,35111.22,3299.05,4629.725,28982.3,14390.71,10495.75,0,30399.26,14986.61,33874.92,86024.72,2221.837,28610.19,23295.58,5740.644,18521.6,11989.56,1081.258,25979.85,32030.58,32906.91,28424.14,27375.24,68948.4,21750.54,27839.02,27588.26,28256.96,20667.94,31727.24
"2159",84.275,25.375,0,0,14372.86,10307.61,0,0,16363.22,12116.66,12886.9,0,32205.67,7244.368,10418.04,12074.4,1111.058,20005.85,29514.6,12593.8,2156.678,0,0,26324.57,17096.65,30028.54,32097.97,20050.84,27495.61,5979.262,28279.48,31515.86,34543.66,20931.51,32564.21
"2160",84.325,25.375,0,0,9152.168,3686.487,0,0,4941.886,10354.9,9049.686,0,8412.024,2267.403,1105.946,0,0,3407.51,30885.36,10323.59,0,0,0,30916.68,4610.244,22165.9,18914.95,14919.6,28932.52,6278.416,27644.39,29201.54,35945.39,16873.86,33954.12
