"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"3106",85.925,24.775,79734.3904518622,74346.8437527807,73624.611256368,87045.7805487177,77255.9323084504,83749.5610696756,96553.9458073148,101867.087097378,77640.4345700812,77697.1835712001,135023.467539817,80585.4750395439,77154.6566793406,69350.289070641,79785.6463004519,97034.0463827221,141741.275805938,93291.9962963271,158846.282948832,140735.771539225,73974.8017698959,58251.8342076798,66146.7110986272,71543.6416524462,145588.051750113,92748.7027689755,150679.626192726,63956.5418290596,140150.652193635,100040.831536845,74413.9310371759,86972.7041557555,89913.2819685415
"3107",85.975,24.775,79192.8052555267,73652.1329742048,74406.3996066633,85283.717076855,77524.5347800269,83966.8132442537,96366.6352495218,101516.735190781,77818.4362036353,76411.7232886719,138173.378188826,77984.722290867,76893.4102293404,68350.5091222891,81346.7998488744,96195.3008768986,144686.354498649,90066.4916009576,161414.493098222,144120.301982018,74016.3212906984,61504.7147039658,66670.9113483246,70415.1551704578,135481.37037659,91979.153366261,154445.973666557,61828.6226722921,140322.062904974,96207.4352074009,74485.8325108282,86718.3339743101,86629.7131807431
"3108",86.025,24.775,78086.5814441097,74801.6442907427,72205.3832909984,85858.6533435295,77159.9610611244,83353.1575748422,99696.724977558,102544.695951386,78334.3071668029,78886.7205723277,132874.069154951,68403.4010435892,80063.8601258677,71203.0875159547,80374.9622052132,96894.8480790896,145637.17841299,90680.7167299533,158651.967090112,145529.370385993,74999.7052639786,62079.554731788,68373.9659937902,70918.2468257748,134961.798952187,90613.3158458882,155485.999713631,60430.978966572,128629.921452819,93827.0558463238,75144.2647434749,87393.1855095967,101356.062928091
"3109",86.075,24.775,82662.8676260712,79221.1869173286,79977.2413749373,89533.5544506848,82020.3393601285,88578.7009417815,106501.70624527,112384.532250911,83098.5709451513,82732.0173695338,132493.557289964,71662.8401222039,84674.3403278749,65580.3708307692,85478.1786352007,102488.467203337,145932.540489367,93508.4879219668,158271.809386324,145589.910700623,78610.7794598897,67005.1350378403,71017.7676376427,74674.0188123317,137628.43281363,92224.1280425611,155578.528446701,62939.0195876151,125983.412068271,96051.0693345678,78341.2763872411,95477.4387710952,103225.048630475
"3110",86.125,24.775,81623.2656476038,82244.1307677367,79561.8375594708,93375.3086315349,81916.9260594607,87910.9879990395,105801.686344385,113854.488532732,83401.2472538694,82236.6909398894,129573.88695413,73203.3363853555,84484.3073122588,65750.2002328667,84523.9425482598,103298.768749233,147689.071996153,96334.2534065933,142805.602975985,149017.960896782,79330.2252102339,66729.8929327053,71565.4767702538,75947.0901500873,136660.397359522,91996.5893781433,157665.004137651,63121.3258764853,121675.019616329,92868.4145885469,80239.523917831,94255.8706651807,87912.6577601924
"3111",86.175,24.775,79352.2051154806,83925.3387015646,78342.8581624333,91375.6167936422,82069.4317574581,87531.221268181,103155.346493586,107384.314183389,81388.8700115721,80084.2425944456,90806.130308468,71364.2225099609,82659.0964064475,64607.9409211963,82275.3959528061,100305.186126374,145962.613064387,92895.1458420853,137118.725659048,147992.004589568,77817.7151667947,65879.9022578802,70601.8158657493,76541.4178323664,133779.798035303,77008.8879828189,154250.477272987,62234.9919384689,114194.124890603,87058.3714150858,78194.5801866466,91201.7298620456,84156.1751342216
"3112",86.225,24.775,78075.6352764268,82318.6135182568,75979.8881676066,90665.1709344944,79946.9338543166,84017.491377664,99330.0258564463,108561.89121967,78781.5436196033,81326.6237756724,87317.3403571082,69509.279946415,81170.6787692369,62897.8139208016,79840.5280379252,97348.3158114158,140731.059177702,89950.1453526554,129749.213915,142122.375899109,75827.0054240099,64585.8003730904,68608.3421664822,74353.9953927512,115176.489543862,73562.2511218112,143906.693180239,60271.2244599139,98497.6967188927,85013.8159613955,76243.5654241761,89313.7482683912,81288.7013926299
"3113",86.275,24.775,77471.1162636903,81811.351157769,74536.5186484866,88508.6426048313,79464.6503103923,83419.3918536503,98616.0725691684,108396.767755384,78445.4465617997,80281.4783282136,87245.9582716652,68992.0569542007,80542.1007922333,61944.9642285707,79489.4548510626,97198.6159050321,139359.79046576,89797.66549074,128709.776977851,142198.774831495,76040.4801074199,64134.257388807,68667.9534436176,72228.3487373174,114439.16757288,73113.2910898466,136375.824271903,59677.6905496276,96774.9443291684,84064.9766223097,75733.9278527144,89008.740264501,80847.5080668955
"3114",86.325,24.775,77448.5933017879,82995.8197823251,74379.2330578471,88767.7842393423,79762.6050244916,83552.1896720073,98639.3420729543,109180.550262109,77748.6777913716,79344.0338896186,87859.8655280285,69460.4171257116,80764.3546361759,62401.1389653585,79907.4432417736,97687.7299063748,139608.809387047,90155.4087302607,130068.701423352,142755.667839307,77146.3575815524,64695.797666893,69157.2850134968,72590.1561605651,117217.655057718,73607.1357775532,132891.310329814,59996.290573021,97598.6605027131,84390.2204783303,76216.5789046469,89510.4763294047,81063.6016846595
"3115",86.375,24.775,76402.5684155804,80488.233805906,73146.9784930497,87607.1478321357,78869.132833643,82259.0882142714,96864.5731706143,108086.733742322,76748.8252890381,78245.4938919623,86904.3986738831,67487.5956845235,79517.7104632541,61867.3516824538,79781.2760435515,96442.6343643755,137928.28623238,89000.1601006632,131251.163969192,142631.757717955,76898.5925657616,64276.6307284682,68690.1377083389,71873.2997112254,116707.155877521,73274.7225358109,127817.8069564,62971.3161342771,96213.8329953547,83153.3620593134,75080.0258076849,88330.400141723,80071.7350614043
"3116",86.425,24.775,73320.9910595362,75701.7560652878,68495.5131943453,81599.0013858207,72323.7823447006,76081.7370325137,88966.9257371984,96519.3082290194,71146.5601159123,71182.0068940444,80885.6751497173,65407.6059190589,73892.2456449706,57824.7466681878,73834.8152807829,88865.7742406402,131335.221464658,82357.3975549712,113551.827275842,137766.233205191,72054.4962371919,60386.4185637102,65251.7292071037,67184.0638872755,109777.794512845,70486.7901533652,109559.888444873,62538.4895978627,89789.9248088326,77124.9884110893,69012.3547318677,83837.9147071306,73824.8903450203
"3117",86.475,24.775,75955.9043528303,78202.3515155018,69844.6670074414,84143.5070058245,74824.1113403262,78811.9653146137,92256.2674724295,100897.558961826,76164.1038498596,73326.9258804829,84180.7974811158,67634.0956962465,76114.8590422235,61830.7660790416,76739.8810692159,93752.9291217204,133012.594135275,87770.5444078231,117682.440110935,139336.510151907,75313.7977236042,62543.9865177992,66878.3655370685,69568.5515895388,113164.990445654,72611.193267201,106701.132434549,66775.7446679493,92202.6368460365,79797.5922969105,71769.5783710251,87035.4911318153,76486.2105689886
"3118",86.525,24.775,76530.1752121054,80898.71263098,67464.2876322826,83287.7707547474,78837.3443038856,82099.9200742407,96018.84424087,106275.268133444,77278.5711478458,75516.4888151208,87697.6110198298,69811.8757972039,79038.9987250861,62890.0607390572,81845.7290446201,97629.3921420368,133226.877488678,90992.2594598064,135502.717492997,138907.366327049,79380.0816074039,64782.5338438814,68400.6792027671,72446.30248616,118940.491585559,77526.3893171101,103101.06439428,75156.6488560053,96766.8710342441,83360.9634077902,75324.2016856694,89824.8489194761,80620.3152409498
"3119",86.575,24.775,69164.120613855,71226.8038031355,62063.0747144596,76839.2337361912,71549.7197114729,74772.1131971429,85762.1084324746,94205.3538163964,70841.3938558722,68161.1995435607,79621.8695052405,63394.178535135,69765.4210639026,57310.6042667159,73018.5304846237,88191.3723969919,124982.443360631,82232.3788231879,140837.027627362,131300.344755864,72480.9085964661,59432.1541895575,62987.1186313938,66144.2394548036,121598.88583235,83711.6769673749,96127.6170832297,73641.4997113697,92647.1089524688,75604.0000643757,67802.2553433411,80710.9266950464,74287.6423704206
"3120",86.625,24.775,66378.0010162221,68067.9760031001,58393.2043072477,74190.7206024792,66839.220475738,72122.1604782408,81955.4303748742,90621.523247346,67788.3372325976,64551.6929943927,76329.5778234976,60260.4947334206,67097.413079804,54902.1107975708,70237.9510368984,85028.3040023784,116208.31235054,79122.9078797819,134060.256531662,121793.168059024,69774.3761028478,56550.1940525259,58524.2691781843,63028.5647069636,116315.409907884,80180.0098734185,98120.1027503672,70106.5164414388,89769.847805155,72226.4069387245,62530.6799069102,76936.998465818,72589.1105292517
"3121",86.675,24.775,72155.6620205544,71956.2316700186,61724.9618015967,76707.7446944228,71472.6356232629,77331.7454144986,87570.6247577026,94852.3049434537,72077.0298147492,68443.854411104,83123.3105464803,64006.7249420741,71114.5922586847,60046.4267138499,74805.5488431136,90854.1640378593,122371.064725251,82323.0292041614,143514.606248402,128748.441781945,74721.4476140888,60228.9074905104,62071.7915371818,65189.273095818,125612.165422286,89132.0815084661,107457.319660329,76449.117108484,102173.284876235,90107.3957403657,66690.5291961388,82247.0801794273,78748.8075746002
"3122",86.725,24.775,77516.9981984163,76786.9701508827,63718.7361240598,79941.5999848311,76724.4430761536,83032.7161095022,93092.5701753068,102855.17836943,77416.9283397584,73014.3838822824,89452.7250561654,71928.2720524652,76111.0817281627,64667.0833323694,80126.4369619703,91666.1798911398,130500.853234173,91230.8651699776,154190.024303086,140065.13582787,79081.2654691687,63238.1797295184,66382.176539338,69971.0474306812,137063.217184228,97454.6249662842,116899.561224242,90191.2173544354,110207.830434771,100434.956456921,72052.9837027426,89053.5793383616,97904.8725198675
"3123",86.775,24.775,74762.1922864491,74282.5847592569,63959.6077486254,77122.0577546848,74627.4444913846,78258.2828945662,88932.3914960733,97993.7688309544,73502.0150176746,70796.0602221894,94427.9704269271,81485.8508346157,71483.3661185399,63848.1866809288,76914.4209104534,89763.8945445768,131768.361252586,89898.2498834867,155094.891386745,139587.766701387,78812.7552983387,60167.9837125503,63310.680290521,67802.4049386584,135651.419140126,100845.615333847,119110.570523083,93310.1066299849,112042.334714215,100717.071992886,68628.2080672172,89084.4624021759,86689.6254584183
"3124",86.825,24.775,82372.6402929038,80980.2621618345,69887.0859463898,83649.8086516464,81517.133306133,87163.6812487632,95233.1288115544,107720.821301245,80730.4344332952,77173.2379682288,103495.482244369,91257.6208278557,78262.6838286108,73688.2230512533,85110.9482948215,98873.4895934446,141024.650202057,94710.1800454118,168089.985254334,149252.425173754,86992.4791493262,67874.6293984547,68635.6452581233,75246.3290346389,156758.202414765,112400.117122889,130076.572454264,100124.601883768,122919.766168121,111385.420033795,73886.586820885,112086.288272487,95312.9930369341
"3125",86.875,24.775,77094.9803802782,78075.6651928003,67712.5707894045,80368.8125376732,78202.0157801923,83894.7984009323,91207.1860979074,103233.995937034,77690.9694271055,74476.6147853836,100017.801689383,91067.5004301434,76364.7740025486,89224.3366685438,80141.136592549,91654.2595411833,135892.897480177,91020.9323675636,163936.977050567,145184.862012161,84250.9424466574,77949.582460366,67091.0979775706,72658.0134542812,153405.5969463,112570.753495628,127394.22795572,99945.4823608232,121799.554083404,122646.293839157,70609.3210850835,110919.12457823,93602.0350354761
"3126",86.925,24.775,75148.2514391766,74563.3505921597,77709.6614597388,77473.8161903842,75372.8530215624,81287.3469815069,88073.3639883245,98011.2005111059,75056.4182378861,70097.4701565372,96828.237544864,89947.3100942641,73834.291356089,88558.6673366693,78100.9481183113,90206.7464175881,129131.461822419,98909.0425877352,156755.366207707,138075.468514897,82054.2211661539,77171.7472172738,61075.3764919149,70207.5820022728,146394.737835056,118662.716622955,123902.773131282,96993.1133250041,118551.299908074,118738.244788863,70288.8836644995,120702.162623827,96283.7087271211
