"","x","y","variable_z.1","variable_z.2","variable_z.3","variable_z.4","variable_z.5","variable_z.6","variable_z.7","variable_z.8","variable_z.9","variable_z.10","variable_z.11","variable_z.12","variable_z.13","variable_z.14","variable_z.15","variable_z.16","variable_z.17","variable_z.18","variable_z.19","variable_z.20","variable_z.21","variable_z.22","variable_z.23","variable_z.24","variable_z.25","variable_z.26","variable_z.27","variable_z.28","variable_z.29","variable_z.30","variable_z.31","variable_z.32","variable_z.33"
"1062",88.025,26.175,32967.8002929688,22546.4404296875,22225.3198242188,22672.080078125,20471.240234375,21096.201171875,18596.9604492188,18900.7995605469,20782.1997070312,19919.0405273438,23310.439453125,18885.0805664062,21760.439453125,19994.7595214844,21809.3994140625,24995.6787109375,19245.5200195312,19702.6806640625,20513.3203125,19125.6396484375,18598.9196777344,20137.2399902344,16076.1206054688,22599.6801757812,18665.1599121094,19033.3996582031,16290.2404785156,20853.2006835938,18590.2795410156,18963.4802246094,21135.6005859375,18090.3198242188,17552.3596191406
"1063",88.075,26.175,33180.9594726562,22925.439453125,21810.6005859375,22268.3203125,20871.4794921875,21089.7192382812,18580,19305.0805664062,20745.2392578125,19853.359375,28100.400390625,18858.0798339844,21735.7592773438,20239.6801757812,21801.4794921875,25024.3212890625,18805.0805664062,19687.1606445312,20482.6000976562,19123.2800292969,18608.0004882812,20134.9194335938,15943.7194824219,22312.7197265625,18618.1604003906,19410.1599121094,16230.5603027344,21172.3608398438,18552.1203613281,19211.6003417969,21344.6411132812,18023.0798339844,17530.2795410156
"1064",84.025,26.125,35404.3212890625,31093.9208984375,31095.5200195312,20483.6401367188,24559.2797851562,26657.2412109375,27073.6791992188,24537.44140625,26706.9995117188,36945.361328125,41794.521484375,34630.1196289062,27701.3598632812,27313.3203125,29576.4013671875,32435,26243.9990234375,25635.6005859375,27792.958984375,18446.4404296875,29944.8388671875,25369.3603515625,24895,25625.1611328125,26869.4384765625,22552.2802734375,27567.44140625,31322.2802734375,33285.400390625,26423.9208984375,24973.1591796875,20113.0798339844,23736.201171875
"1065",84.075,26.125,39916.0009765625,31194.521484375,30487.119140625,21188.720703125,25027.44140625,27017.48046875,32115.5615234375,24754.0405273438,27185.87890625,37041.8408203125,41758.9990234375,34877.958984375,32924.9609375,31757.119140625,28861.8798828125,32497.3583984375,24774.3212890625,25983.1591796875,27520.5615234375,18516.1206054688,29560.2783203125,25335.6787109375,24399.4384765625,30634.9609375,26649.19921875,22127.6391601562,27487.7197265625,31389.6801757812,34106.6796875,31168.0395507812,25474.3603515625,19615.80078125,23556.240234375
"1066",84.125,26.125,41728.1591796875,32472.6416015625,36835.1196289062,22434.3212890625,29909.3212890625,28208.9990234375,33490.0390625,26106.7602539062,31690.400390625,37098.9599609375,42758.4375,35557.3583984375,33585.76171875,33445.9594726562,29688.4814453125,33981.9189453125,25629.560546875,32453.3984375,28328.2397460938,25184.4799804688,36271.6796875,26673.6401367188,30352.2802734375,37136.201171875,33656.279296875,24676.7993164062,28620.83984375,36897.6416015625,34653.5595703125,30994.521484375,26751.71875,26985,24416.8408203125
"1067",84.175,26.125,34403.8403320312,31140.5615234375,31028.1982421875,21030.7592773438,23864.6801757812,27435.2392578125,26386.8408203125,24691.201171875,26211.3598632812,36433.4399414062,36391.0791015625,29935.6396484375,32089.599609375,32180.439453125,29488.4399414062,32267.51953125,25242.041015625,25332.3608398438,27661.0009765625,18039.3603515625,29713.759765625,24328.28125,24584.521484375,29947.080078125,26928.3984375,22975.7592773438,27222.51953125,31364.4799804688,33299.521484375,26187.8393554688,24844.7192382812,19849.3200683594,22890.478515625
"1068",84.225,26.125,34378.9599609375,31361.71875,30868.4814453125,20988.5205078125,23770.361328125,27029.3212890625,26565.9594726562,24708.720703125,26285.2392578125,36285.6005859375,36873.1201171875,30032.48046875,27196.279296875,32186.201171875,29412.6000976562,32811.8017578125,24506.4013671875,25087.880859375,27538.9599609375,18225.3198242188,29643.759765625,24088.1591796875,20343.0798339844,29932.6416015625,26708.4399414062,23014.3212890625,21582.8393554688,32096.279296875,33511.640625,25391.8408203125,25339.7607421875,19578.0004882812,23091.0009765625
"1069",84.275,26.125,39605.7202148438,31413.8793945312,31212.7197265625,20587.48046875,23761.3208007812,27351.4404296875,32395.7202148438,24058.359375,26018.4814453125,36261.1596679688,36405.0390625,29454.4384765625,26011.240234375,32040.0805664062,28843.9208984375,26669.4799804688,18814.6398925781,25098.8403320312,27362.48046875,18550.6005859375,29070.6787109375,23705.80078125,25385.3198242188,29757.841796875,26667.3193359375,23088.8793945312,21509.2407226562,31494.4384765625,28277.1997070312,25831.8408203125,30071.4013671875,19910.2392578125,22709.638671875
"1070",84.325,26.125,34641.9995117188,30173.0395507812,31306.5600585938,21024.2407226562,23326.5185546875,26945.361328125,32398.8403320312,24694.9609375,25405.7202148438,36463.720703125,41240.556640625,33770,24818.1201171875,32977.2412109375,28903.9990234375,26590.2807617188,23431.279296875,25247.3999023438,27250.5615234375,17846.8798828125,29110.0390625,19768.9599609375,19610.8801269531,29556.4013671875,26845.76171875,22515.400390625,21770.0805664062,30843.3984375,27993.8793945312,24652.919921875,29529.7607421875,20172.6000976562,23217.51953125
"1071",84.375,26.125,39901.3208007812,30847.6000976562,36031.318359375,21458.4399414062,23884.3994140625,28393.5986328125,32424.560546875,25108.4399414062,25764.8803710938,36584.4799804688,40910.5200195312,33743.8403320312,25562.8002929688,33723.1591796875,29313.9208984375,27135.7202148438,24757.880859375,25659.3994140625,27324.9609375,23745.3198242188,29719.9194335938,24971.0400390625,25421.9189453125,30537.8002929688,27404.599609375,22996.640625,22809.638671875,31970.76171875,28942.041015625,24769.2797851562,30490,25983.5595703125,23506.0400390625
"1072",84.425,26.125,37914.7998046875,29209.9609375,33803.9208984375,21554.2407226562,23153.6791992188,26370.6005859375,30930.5615234375,24492.119140625,29011.9995117188,34351.0009765625,39076.4794921875,32031.9604492188,24420.3198242188,31652.158203125,28219.7998046875,31127.2802734375,24766.4013671875,24943.0004882812,26434.9609375,23256.4013671875,27735.361328125,23888.6791992188,23615.5615234375,33825.76171875,26086.9604492188,22244.560546875,20751.8798828125,29971.5600585938,27854.16015625,30280.6787109375,29263.3203125,24693.359375,22470.7202148438
"1073",84.475,26.125,37659.8803710938,29218.1982421875,33126.0791015625,21749.2407226562,26413.1201171875,26023.359375,30224.3994140625,24419.521484375,25676.4013671875,32683.5595703125,38646.3598632812,31211.201171875,24091.8408203125,30637.6416015625,27984.8388671875,31182.2412109375,24031.0400390625,28501.4013671875,25592.6000976562,23679.4799804688,25987.2802734375,24271.1206054688,24236.1596679688,33081.9995117188,25395.400390625,22620.400390625,20785.6005859375,29562.7197265625,28096.9189453125,29601.0400390625,24020.3198242188,24771.640625,22168.6401367188
"1074",84.525,26.125,46619.599609375,35144.3603515625,41010.83984375,25581.240234375,27761.5185546875,31194.4384765625,36931.6015625,29848.0810546875,31240.87890625,39997.7587890625,46879.482421875,32332.919921875,28513.4814453125,38118.2788085938,32286.8798828125,37485.0805664062,29316.5185546875,29478.798828125,30709.12109375,28467.919921875,33535.83984375,29776.5185546875,23975.83984375,35047.6806640625,33327.3193359375,27431.9189453125,26986.0400390625,36631.201171875,33101.7993164062,36345.6396484375,29481.8408203125,31578.5986328125,32352.3999023438
"1075",84.575,26.125,46301.162109375,35227.041015625,40463.759765625,25199.3212890625,28453.798828125,31109.7607421875,36488.2397460938,29047.919921875,31008.2006835938,34318.2397460938,46920.95703125,32274.7216796875,28277.958984375,37783.720703125,32027.041015625,36923.0810546875,29080.2001953125,29485.1196289062,30453.2397460938,28324.6801757812,33635.361328125,29701.318359375,24161.240234375,34932.48046875,33164.9609375,27745.3198242188,26159.4384765625,36933.3984375,32291.7993164062,35818.4399414062,30453.8793945312,30886.8017578125,33161.8798828125
"1076",84.625,26.125,36630.76171875,33060.2392578125,32275.361328125,21618.8403320312,27213.5205078125,25485.2807617188,31189.23828125,23624.7192382812,24769.7607421875,31564.6801757812,42579.521484375,30572.3193359375,23182.8002929688,30184.3603515625,27482.6391601562,30190.2392578125,19742.3193359375,24036.9189453125,25139.0405273438,23280.6396484375,26742.158203125,24436.9604492188,18905.0402832031,32682.958984375,24963.6791992188,21674.7192382812,20403.0004882812,30238.0395507812,31208.5595703125,29476.4404296875,25116.3598632812,23542.8002929688,25557.841796875
"1077",84.675,26.125,42938.0810546875,36573.2397460938,36677.6806640625,22025.439453125,30912.919921875,27979.12109375,34404.0405273438,25250,27492.44140625,36390.2001953125,42948.837890625,34924.560546875,31603.720703125,34376.6015625,28709.599609375,34303.9208984375,23491.9604492188,26319.16015625,26925.7592773438,25517.6000976562,34910.2001953125,26701.1596679688,26232.3193359375,31601.1596679688,28424.6801757812,23267.51953125,23121.8408203125,37500.361328125,29891.0400390625,32612.119140625,27463.5986328125,31651.8017578125,29634.6801757812
"1078",84.725,26.125,37229.560546875,32787.6806640625,33244.2797851562,21311.5991210938,27234.3603515625,29324.6801757812,30355,23714.19921875,24463.720703125,32141.201171875,42796.6015625,30604.16015625,28054.0795898438,30167.6806640625,26752.1997070312,30018.5205078125,21224.19921875,24283.9208984375,24910.6005859375,23061.4404296875,27172.48046875,24380.9594726562,22958.8403320312,28887.841796875,24861.4404296875,20815.439453125,20951.1206054688,28294.0795898438,27003.6401367188,28004.638671875,25540.87890625,27243.4399414062,21996.8798828125
"1079",84.775,26.125,39687.880859375,30375.1196289062,30002.1997070312,20591.71875,28921.8798828125,26318.0395507812,32004.23828125,24718.3203125,25467.1997070312,34011.8408203125,42161.962890625,28208.8793945312,29290.3198242188,27226.4794921875,27322.8393554688,26638.1201171875,21634.4384765625,24663.0004882812,25881.1596679688,18083.8793945312,28527.041015625,24713.8403320312,19279.4396972656,29171.201171875,20316.9604492188,20865.6005859375,21905.2392578125,29862.51953125,26351.9604492188,29126.4404296875,26935.6787109375,25137.6000976562,23032.080078125
"1080",84.825,26.125,40447.041015625,29029.9609375,29394.8803710938,20329.4396972656,28728.759765625,25260,31788.8793945312,23322.48046875,25037.958984375,34586.1206054688,42145.283203125,28765.87890625,28793.798828125,26499.4384765625,26773.4008789062,26387.6806640625,20696.7993164062,24811.240234375,25214.16015625,17875.9204101562,28054.19921875,19123.4399414062,19117.7600097656,28464.4799804688,19590.1196289062,20181.4001464844,20630.3198242188,34558.1982421875,26472.8002929688,28633.359375,26303.28125,25323.1201171875,22360.80078125
"1081",84.875,26.125,42131.9189453125,31578.9599609375,33114.4384765625,24170.6005859375,31470.80078125,28121.9189453125,29397.041015625,25529.9609375,28212.55859375,36499.8803710938,44054.8388671875,31396.6796875,28095.6787109375,34260.6396484375,28764.2407226562,29652.880859375,24354.8388671875,27773.0395507812,27780.6396484375,21493.5205078125,31353.3984375,22842.6391601562,21928.2006835938,31501.9604492188,23462.8393554688,24171.7993164062,24641.279296875,36926.7602539062,29469.2797851562,25691.201171875,28238.359375,31329.8388671875,25883.759765625
"1082",84.925,26.125,42330.6005859375,30811.4013671875,32959.9609375,24239.7607421875,31249.12109375,28729.4384765625,28488.8403320312,30019.599609375,27727.119140625,36932.6000976562,43503.28125,31134.2797851562,33579.560546875,33713.28125,33467.3193359375,28136.4404296875,20810.400390625,27356.5991210938,27912.2802734375,21762.3999023438,31053.28125,27127.55859375,21967.51953125,31284.0405273438,27304.8388671875,23529.7607421875,24372.2802734375,37011.240234375,28654.12109375,30214.521484375,32314.8388671875,31043.4399414062,25256.240234375
"1083",84.975,26.125,46005.0390625,34338.1201171875,34604.3994140625,25280.9204101562,33968.8403320312,35767.6000976562,30819.8388671875,32534.3212890625,29502.958984375,34067.3583984375,46937.3193359375,33844.8803710938,40570.361328125,37822.7197265625,30546.71875,31385.6787109375,27263.8403320312,29810.6396484375,29921.640625,22153.9599609375,33499.2797851562,29347.3193359375,24358.359375,34790.1611328125,29578.5205078125,26181.3598632812,26294.638671875,40892.3193359375,31663.9599609375,32659.0795898438,35288.759765625,29808.8793945312,26747.55859375
"1084",85.025,26.125,46111.357421875,39848.0810546875,34863.0810546875,25255.9204101562,33620.7202148438,35691.4013671875,30967.041015625,32583.1591796875,29399.0795898438,39235.6787109375,46967.998046875,39292.041015625,35098.9599609375,37917.7587890625,36799.3603515625,30669.521484375,27619.3603515625,30015.3198242188,29671.8408203125,22297.8393554688,33180.5200195312,29021.0791015625,24109.12109375,35183.681640625,25023.4399414062,26280.1196289062,25857.48046875,40117.6806640625,31740.5615234375,33535.9204101562,34895.83984375,29569.19921875,26639.7607421875
"1085",85.075,26.125,45818.9599609375,39977.6806640625,34737.6416015625,25273.1591796875,33244.6801757812,30066.7993164062,30936.0009765625,32100.7202148438,29622.7587890625,39278.0810546875,46871.162109375,38655.1611328125,41308.9599609375,37627.48046875,37990.0390625,35952.8002929688,28895.5200195312,30011.0009765625,29332.51953125,27233.0810546875,32833.8403320312,28508.1591796875,29069.4799804688,34664.23828125,30348.8793945312,25987.958984375,20503.798828125,34041.4404296875,31719.16015625,34066.8017578125,29313.1201171875,34834.521484375,26274.521484375
"1086",85.125,26.125,45724.638671875,41336.240234375,34943.0810546875,25550.1611328125,34010.76171875,30699.0795898438,30843.4399414062,32501.8408203125,29436.201171875,39556.9995117188,47064.7607421875,38853.3203125,41209.3212890625,37176.0791015625,37944.8803710938,35971.71875,29429.4799804688,29078.5595703125,30307.6000976562,27404.4384765625,33980.2783203125,28803.6791992188,29057.841796875,34876.0009765625,30787.6806640625,26431.3208007812,25668.0810546875,34475.6787109375,31935.83984375,33817.119140625,30297.880859375,29338.9208984375,26444.521484375
"1087",85.175,26.125,46328.876953125,41604.8388671875,34735.2783203125,25543.9599609375,38894.23828125,30012.8002929688,36764.6801757812,34448.759765625,29501.5991210938,39613.1591796875,47300.078125,38418.9208984375,41198.9990234375,37529.4384765625,38210,36179.8388671875,28248.5595703125,34933.0395507812,29399.9609375,32870.478515625,34849.4799804688,33812.6000976562,33624.6801757812,35686.5185546875,30236.4404296875,26349.521484375,26380.80078125,35068.8403320312,36613.9990234375,33849.0405273438,31472.48046875,35556.640625,31794.560546875
"1088",85.225,26.125,47006.8408203125,41443.837890625,40726.0009765625,30600.6396484375,39507.3583984375,29914.3994140625,36554.16015625,34657.919921875,34984.7216796875,38460,46766.5234375,38496.6015625,41594.921875,36868.759765625,38696.7602539062,36706.1206054688,34651.1596679688,34656.6015625,36004.599609375,32982.1997070312,39561.9604492188,34771.0791015625,33933.759765625,40308.9208984375,36822.6000976562,27477.880859375,25948.0004882812,41424.16015625,37250.2001953125,33599.4799804688,31042.6000976562,35902.6806640625,32168.759765625
"1089",85.275,26.125,50055.322265625,39632.7587890625,39765.0390625,29115.5615234375,37619.3994140625,29182.3999023438,35433.6401367188,32539.6801757812,34062.919921875,37039.4384765625,50793.876953125,41820.322265625,40345.0390625,41038.5205078125,36705.76171875,34846.0400390625,33419.0795898438,33617.2802734375,33965.2783203125,31582.841796875,37830.400390625,36637.7587890625,33011.318359375,38504.8388671875,29842.158203125,25511.640625,25180.7592773438,39742.51953125,35470.6396484375,31242.919921875,29130.478515625,34459.9194335938,30364.7998046875
"1090",85.325,26.125,40544.3994140625,34910.0390625,31515.439453125,22507.958984375,28981.201171875,26936.9604492188,32445.400390625,30412.6416015625,25678.1591796875,34170.2392578125,41770.68359375,33401.8798828125,36602.48046875,37968.5205078125,34032.119140625,32275.2783203125,26033.8403320312,30974.4799804688,26147.6391601562,24035.1196289062,30271.8798828125,29290.1196289062,24884.7216796875,30821.318359375,27155.83984375,21719.12109375,22748.9599609375,30874.12109375,27258.3203125,30154.2797851562,32005.2392578125,31248.759765625,23023.8403320312
"1091",85.375,26.125,40930.9594726562,36358.9599609375,32552.080078125,22515.6005859375,30622.3999023438,27123.798828125,33278.9990234375,31078.28125,26793.4399414062,30227.3193359375,43669.599609375,33672.6416015625,37286.318359375,33573.759765625,34860.87890625,32932.080078125,26455.80078125,26384.12109375,26958.720703125,23928.720703125,30413.9599609375,25958.1591796875,25034.7998046875,31983.3984375,27577.2802734375,22183.359375,18125.3601074219,30751.4794921875,32869.9194335938,29874.638671875,32476.6796875,32076.8798828125,23700.9594726562
"1092",85.425,26.125,45373.5595703125,39581.279296875,35370.9594726562,24926.71875,33559.3603515625,29530.1611328125,36318.4399414062,33571.1206054688,28597.8393554688,33478.1201171875,47521.162109375,37125.1611328125,41430.6005859375,37310.0390625,38146.9189453125,36391.9604492188,27376.4404296875,34296.4404296875,28933.28125,25877.958984375,33495.3198242188,33367.7197265625,28693.3984375,35154.599609375,30633.5595703125,25102.3193359375,19550.2392578125,32896.279296875,34053.359375,32577.7587890625,35124.3994140625,35132.6806640625,25873.9208984375
"1093",85.475,26.125,44890.439453125,40444.638671875,35050.1196289062,24640.83984375,38241.7602539062,29108.359375,36017.48046875,27539.8803710938,28726.1596679688,33417.55859375,47605.6396484375,37248.5205078125,41078.9208984375,42910.72265625,36943.3984375,36387.6000976562,27486.1596679688,28999.638671875,27839.9609375,26113.0004882812,26607.1606445312,33916.279296875,29423.5205078125,35042.6000976562,30126.5185546875,25266.1206054688,19124.9194335938,34408.2397460938,32741.279296875,31920.2001953125,35277.2412109375,34935.400390625,25724.7192382812
"1094",85.525,26.125,45824.7998046875,39857.3999023438,34443.1201171875,25051.4013671875,33468.28125,28598.28125,35259.23828125,33886.3598632812,28373.28125,33555.400390625,46764.16015625,37937.3193359375,40564.19921875,37191.0791015625,36882.080078125,35287.44140625,27781.8408203125,29624.599609375,28163.1201171875,26240.6005859375,31085,34104.9194335938,23695.6396484375,35392.55859375,25240.3198242188,25867.8393554688,19624.0795898438,34372.8002929688,32538.3203125,31679.0795898438,34915.0805664062,34830.6787109375,25801.201171875
"1095",85.575,26.125,46827.6806640625,39612.119140625,34788.1201171875,30330.5615234375,33685.6396484375,29257.7197265625,35941.240234375,28280.361328125,28389.638671875,34256.0791015625,47744.23828125,39982.51953125,38770.6396484375,38249.3994140625,38001.279296875,36144.4384765625,28973.759765625,29623.4399414062,28115.5200195312,26312.119140625,30338.2397460938,35059.7607421875,23645,35863.1201171875,25747.55859375,25914.560546875,18992.0397949219,34387.6806640625,33214.4384765625,32427.3193359375,34402.080078125,35186.640625,26048.1591796875
"1096",85.625,26.125,47069.599609375,39974.8803710938,30072.3193359375,30231.0400390625,33773.3203125,29445.3198242188,29844.9194335938,28241.5600585938,28160.87890625,34218.9208984375,48267.041015625,38074.3212890625,33500.6787109375,42627.40234375,38073.1201171875,35745.76171875,29438.5986328125,29560.7592773438,28508.0004882812,26403.720703125,29990.76171875,34668.9208984375,23735.5615234375,35512.841796875,25582.919921875,25713.798828125,19257.080078125,33949.7607421875,32940.0805664062,32226.318359375,35367.841796875,35095.76171875,25907.6391601562
"1097",85.675,26.125,46980.95703125,40221.0009765625,29821.8408203125,30419.0405273438,33319.8388671875,29563.9990234375,30891.0791015625,28022.8393554688,27893.0810546875,34265.1196289062,45678.3984375,38416.1596679688,37766.5600585938,43422.6806640625,37841.8798828125,36250.2392578125,29415.2392578125,29679.8803710938,28364.521484375,26361.0400390625,29835.5200195312,29614.3212890625,24510.1611328125,35065.80078125,25335.5615234375,25855.6005859375,19715.2001953125,33555.1196289062,32696.9604492188,32174.9194335938,40567.6806640625,34871.5185546875,26057.041015625
"1098",85.725,26.125,46694.482421875,40241.8408203125,35315.3198242188,30465.5615234375,33609.521484375,29281.5991210938,31622.2802734375,28087.080078125,28261.71875,34148.9599609375,46315.2392578125,37763.759765625,38672.3999023438,37443.359375,37662.841796875,36198.0810546875,29056.279296875,29090.3198242188,28231.9995117188,26098.5595703125,29713.4814453125,34716.4013671875,24267.51953125,35747.6806640625,30396.8408203125,25813.0395507812,20091.4404296875,34009.4384765625,33618.28125,32818.720703125,40780.0390625,34658.0004882812,25559.0405273438
"1099",85.775,26.125,46563.5205078125,39977.880859375,35342.6416015625,30650.400390625,38631.5600585938,28974.9194335938,30973.3203125,34347.6416015625,34410.7202148438,34549.0795898438,45984.9609375,38950.2392578125,38573.3203125,38830.7592773438,37144.12109375,36083.0004882812,27875.7202148438,29503.4008789062,28199.7607421875,26322.51953125,30769.6801757812,35243.8403320312,24727.48046875,35944.521484375,36220,25799.599609375,19848.8403320312,33811.4404296875,34386.3598632812,34303.3203125,41414.3994140625,35437.7587890625,26437.041015625
"1100",85.825,26.125,46497.998046875,41244.599609375,35007.1997070312,30761.1596679688,34264.19921875,29630.439453125,36502.919921875,34916.279296875,34724.23828125,35622.3583984375,46992.880859375,40103.798828125,39199.3603515625,43853.3203125,42555.72265625,36331.240234375,28736.8798828125,30041.1596679688,28185.5200195312,26818.0810546875,36611.1206054688,35087.158203125,30324.521484375,36183.2397460938,36747.158203125,26407.55859375,20124.3200683594,34367.51953125,40358.681640625,39960.6787109375,36399.7216796875,35395.2001953125,26317.2412109375
"1101",85.875,26.125,46427.36328125,40654.3212890625,35535.83984375,31755.83984375,33989.3603515625,30561.5991210938,36571.318359375,35397.3999023438,35281.240234375,45739.443359375,46186.162109375,41290.361328125,40369.19921875,45565.72265625,42630.2001953125,36722.1997070312,29773.9599609375,29805.478515625,33408.8403320312,27144.12109375,32157.6000976562,35274.19921875,30700.6396484375,35857.3999023438,37334.0405273438,26938.759765625,20217.8393554688,40827.2802734375,40747.3193359375,40336.0009765625,36785.478515625,36120.9204101562,31563.5205078125
"1102",85.925,26.125,42612.51953125,36863.1591796875,32985.0805664062,28707.6000976562,30890.83984375,26938.9990234375,34198.4814453125,31499.12109375,31805.361328125,36719.7216796875,42482.197265625,38046.6015625,36276.0400390625,40374.4409179688,39673.0810546875,32874.8803710938,26552.7587890625,26890.7592773438,25123.1201171875,29318.0004882812,27448.0810546875,31801.5600585938,20420.9594726562,32976.201171875,33702.6416015625,23811.0791015625,17052.8796386719,36892.3999023438,35843.3203125,35859.3212890625,32818.6401367188,31922.55859375,23338.2397460938
"1103",85.975,26.125,38880.6811523438,29145.80078125,29255.3198242188,25584.599609375,22148.5595703125,25147.51953125,25315.1611328125,27823.3203125,29226.0791015625,29317.44140625,38661.8798828125,34252.880859375,33528.5986328125,37838.9599609375,35793.9208984375,30755.2001953125,25383.3203125,24376.3208007812,22967.8393554688,26498.1201171875,24197.3583984375,24784.3212890625,17901.5991210938,30690.439453125,25557.3583984375,20854.8388671875,14332.48046875,33529.23828125,26858.359375,25557.958984375,35149.19921875,28234.638671875,20684.7998046875
"1104",86.025,26.125,36195.80078125,30640.83984375,27258.9990234375,23023.5986328125,24389.12109375,27461.4013671875,26139.19921875,24018.0395507812,26137.6806640625,30539.8803710938,40320.400390625,34712.1997070312,30325.478515625,38815.7592773438,33909.3603515625,31993.5986328125,26154.521484375,21650.6005859375,25588.2006835938,22973.5986328125,25651.5600585938,25899.4799804688,15568.5205078125,31138.1201171875,27233.8793945312,22389.19921875,16319.7607421875,35425.9204101562,28131.9995117188,22959.9609375,36118.9990234375,30650.7202148438,22786.4794921875
"1105",86.075,26.125,37049.9609375,32695.2783203125,28182.1606445312,28159.9609375,25415.439453125,27834.12109375,27896.640625,29269.23828125,27006.201171875,31340,35815.1196289062,34809.3603515625,30320.6005859375,34567.919921875,34943.5595703125,28293.5205078125,27514.4384765625,22808.759765625,26493.359375,24414.2797851562,26493.1591796875,22061.3598632812,17300.6396484375,32113.9208984375,28225.478515625,24021.7602539062,17620,35848.5986328125,29509.8803710938,24785.7202148438,32355.83984375,27725.87890625,23905.80078125
"1106",86.125,26.125,37155.6005859375,36500.7202148438,28056.3208007812,27616.4013671875,30456.279296875,27169.6801757812,26435.478515625,29240.478515625,26216.7993164062,31203.5205078125,35806.4404296875,29743.359375,35653.798828125,34355.7202148438,34730.80078125,27990.7202148438,27353.2006835938,21904.3603515625,25920.361328125,28721.4794921875,26572.841796875,25880.5200195312,15972.5598144531,32080,28013.759765625,23506.4404296875,16224.0405273438,36464.3994140625,29259.638671875,23549.3212890625,37143.3203125,27684.9609375,22727.55859375
"1107",86.175,26.125,35953.681640625,29598.5595703125,27585.83984375,26729.3994140625,28652.158203125,25921.3208007812,25121.9189453125,28078.6401367188,25563.0810546875,30716.201171875,35611.8017578125,28674.2797851562,34954.521484375,34955.1196289062,32764.4799804688,32383.3984375,26039.9609375,20729.16015625,24810.478515625,22888.0004882812,25593.1201171875,24770.0390625,14531.8798828125,31347.51953125,26127.841796875,22698.5595703125,15993.8793945312,36320.0805664062,28307.6806640625,21343.1201171875,31292.3583984375,27446.4794921875,22057.958984375
"1108",86.225,26.125,36402.6416015625,30645.76171875,27262.7587890625,26977.041015625,23419.9609375,26264.19921875,26040.5200195312,29293.1982421875,25846.4404296875,31223.28125,35479.2797851562,28490.400390625,34141.4794921875,34646.640625,27083.6791992188,26013.759765625,26304.9194335938,20263.3203125,24710.7592773438,22821.7993164062,25733.798828125,24836.240234375,14413.359375,31452.3583984375,26679.0795898438,22323.5986328125,15662.1997070312,36481.6796875,27821.1206054688,20609.521484375,30677.080078125,27561.5185546875,21937.3999023438
"1109",86.275,26.125,36321.5600585938,32053.681640625,26501.201171875,32174.23828125,24045.5615234375,25881.6796875,32088.0395507812,30056.1596679688,25976.9995117188,30279.0795898438,40916.5991210938,28870.83984375,34797.919921875,34214.599609375,26423.2397460938,29825.5200195312,24924.8803710938,20023.8793945312,24276.1206054688,27057.3193359375,26153.1201171875,24792.080078125,14119.9597167969,31577.880859375,26936.0400390625,22248.2006835938,15605.400390625,36472.1997070312,27253.6401367188,26544.3212890625,30218.5205078125,27368.8793945312,21300.2001953125
"1110",86.325,26.125,42252.119140625,32017.080078125,26949.7998046875,32343.8403320312,24390.361328125,26213.6401367188,32993.3984375,30204.19921875,25668.3203125,29936.7602539062,41543.4765625,34002.041015625,34699.4799804688,34417.3999023438,26623.9208984375,29991.0400390625,25304.6801757812,20044.7607421875,24414.4799804688,22681.8408203125,25891.4404296875,24855.2392578125,13949.4799804688,31358.9990234375,26683.2397460938,22353.28125,15674.2004394531,36434.599609375,27944.560546875,26536.0009765625,30542.1997070312,27958.6401367188,20657.7587890625
"1111",86.375,26.125,42233.9990234375,27265.7202148438,26611.0009765625,32159.4384765625,24087.48046875,25642.080078125,32404.7216796875,24511.6796875,25657.919921875,29757.2802734375,41567.7197265625,28322.958984375,34378.0810546875,34445.400390625,31747.8002929688,29249.0795898438,25084.7192382812,20299.0405273438,23920.6787109375,22636.201171875,25545.5200195312,24680.400390625,14037.080078125,26196.3208007812,26732.3999023438,22087.2802734375,15720.0805664062,31270.5200195312,30153.8403320312,25217.6806640625,31520.9204101562,27713.28125,20402.5598144531
"1112",86.425,26.125,41723.9208984375,32346.7602539062,26890.478515625,27365.7592773438,29757.7197265625,29853.0395507812,25983.3203125,24318.798828125,25794.0795898438,29071.4013671875,40938.8793945312,28212.8002929688,34529.3994140625,34080.1611328125,26048.0004882812,29294.7216796875,24149.9609375,20022.8002929688,23565.5615234375,22384.3994140625,25253.9990234375,24288.5595703125,13707.2399902344,30970.76171875,27319.8803710938,21750.5615234375,15036.1999511719,31031.3598632812,31601.1206054688,25175.1611328125,30765.0805664062,26834.2797851562,20508.798828125
"1113",86.475,26.125,37679.638671875,24362.041015625,24861.5185546875,26282.7587890625,23069.4384765625,23744.3603515625,22266.4794921875,22410.87890625,24085.361328125,26664.8803710938,38313.798828125,25240.83984375,32321.1596679688,31515.0390625,24299.3994140625,26247.880859375,18016.5197753906,19032.5598144531,17828.8000488281,21011.279296875,23979.0795898438,23135.1196289062,12426.1596679688,29507.55859375,20664.0405273438,20762.44140625,13890.400390625,28957.2412109375,29502.2412109375,18780.9204101562,28776.7602539062,25808.4399414062,18335.0402832031
