"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"544",86.675,26.425,112314.215174758,109515.326970686,106746.995973857,116342.650767831,111072.93863763,112381.358946594,114460.878601235,103076.050376023,110799.144548286,100848.56838218,100771.745031783,87688.5958891291,108896.730109353,84240.1120495238,103353.617826819,105562.860688842,107565.370335015,117734.920508436,100293.545829998,102494.64294822,107981.654851282,101807.21707986,108457.76059769,91885.8508013041,104916.982941032,102463.511500571,99518.6383780964,96896.3252103711,103119.60236795,102975.942265305,105687.321064189,108935.362093611,96972.7372410114
"545",86.725,26.425,102623.45367048,104435.471751872,97037.4449706379,112798.568824592,106505.235379612,107472.899590998,110451.898970703,98625.0285712897,106636.386509036,96479.7180201411,96428.5102478596,82670.0939550841,105272.051376069,78939.846964512,98625.3716449692,100086.581011952,103835.937836604,114330.186053807,96362.7581596637,98803.8576560769,97588.6087191622,97020.5043210447,99743.9415450094,88474.9008506314,94893.1755699604,99300.6411343757,92933.2380203944,92316.0476488967,98546.1574105172,94168.1365997482,96045.9609869191,102346.726928969,92810.7145835874
"546",86.775,26.425,101437.628467006,103590.770205944,97171.7014934161,109137.346061132,101643.237171631,106843.385080521,102815.162835058,94199.7994094878,102066.558411977,91692.1028146283,93221.2403455993,78564.0023885049,97760.4662793386,76312.2358382352,91458.9698403699,98390.8283613848,94434.1963788213,106221.382137405,88849.280700785,94146.648841285,97586.503760852,91907.131801015,100115.227235062,84732.9545625109,93590.029594285,93149.450456224,93910.9068033877,87906.2587635214,91913.6625396427,94309.6106095604,96302.1715141832,97510.3700784228,91643.2629593314
"547",86.825,26.425,102673.331911235,107846.556246464,101351.916999206,113649.1665987,102954.282326677,109612.522035815,104586.109401343,96070.022950112,105289.256143796,94580.5991770526,96878.665293742,82767.2308593706,98689.1982563945,79124.8964641039,96647.3587308844,98025.8923201886,98149.8717911774,110513.193301151,91759.0050711482,95742.1817650024,101168.557797338,95504.6370839667,97118.669166811,88763.6801927,96878.0428278722,95970.839415685,91727.3617940596,91139.7904220205,97164.0144131053,98239.1195028906,98760.4719849915,102055.944555027,89742.3340929495
"548",86.875,26.425,109250.567748741,114045.709036395,106696.163760767,118097.588392673,108880.229625361,115491.269837074,110860.32374663,99507.909515695,111333.317076909,98958.8276105686,104589.600716418,90656.2983740575,108303.945379936,84008.8732261838,102227.493539272,108284.027435828,102748.263118854,115717.141359456,97450.199091324,100377.857869559,105890.870012041,102437.20342834,102322.465650051,95113.5565093844,105914.046676421,100751.857369934,96517.0814623746,97103.0223765387,101643.97285087,103023.890350324,104510.580526189,110900.053233107,97787.2599946122
"549",86.925,26.425,102003.671850562,103233.674843812,97320.7995660136,107821.183454635,99666.2740815424,104446.381707839,100854.654206029,91197.5813577044,100806.576616297,90650.2000264717,93068.8121767596,80497.8408422908,98126.1609695282,76198.8131094355,94721.2875223931,98401.9807115408,93105.793555602,105600.755948823,87168.0843879831,91086.2186410985,96833.5533892407,95133.9802676745,96755.1919937495,89629.7140051404,93117.2760435769,92240.3141405349,89609.3563562787,87482.0363518537,91368.7949418712,92296.7223107327,95423.8073105706,102752.314530622,90684.6452548737
"550",86.975,26.425,106776.010715801,108877.607151676,101841.968368672,113334.905864163,103665.346279145,109223.559667529,107009.686105042,99318.5595446426,105672.163317304,93770.8429991811,101086.094357057,84476.5852128033,102361.294747134,79969.233163517,99955.4396980536,102542.168007106,99107.0706070809,111314.780701691,92256.3721753586,95891.725424657,100227.652996822,99263.2296728676,99954.2392124816,93913.2955904822,101840.820468738,96909.941492972,93604.9019060031,91555.0821739893,96757.9867562379,92381.4096359709,98910.1210327634,107967.263338466,95592.8275565559
"551",87.025,26.425,100842.681308318,104751.471296587,98195.6135527131,106238.119355304,99982.8837199228,105204.432929665,102316.839920217,95930.9195532223,101794.368999679,90018.9735646516,95499.6632710603,81185.8735837846,98350.5201087535,76824.607860655,95389.9555817635,98727.6881258538,94579.3954518673,107382.081247033,88340.4712740501,92706.5268545462,97565.2643202557,96075.8513739477,95916.0720947206,90863.0605291935,98674.1606997338,92886.127149496,89975.8441493454,88413.1299928704,91932.3207046756,88806.0809209144,95352.6060323079,103241.687135708,91388.3680751876
"552",87.075,26.425,108269.120750315,111976.967897759,104887.393134348,114310.134294875,105588.022758425,112965.328054506,109976.06714934,101164.013572757,108264.024102376,95801.7412255879,101688.072327414,82246.3337828967,104473.769083489,85618.2219888305,102266.847000509,103578.141550711,101292.616324676,112283.14281161,94777.2890347848,98566.0696554907,102792.33505252,102330.617623953,100082.317854376,92251.8158142084,103985.622791519,98750.6421772496,93599.8307065401,93984.8236346909,97283.9290859099,95380.4108187481,101415.012056855,108138.217852188,92129.2406736584
"553",87.125,26.425,102548.894869747,107277.451277631,101810.144024253,109563.314465099,95956.7514917564,106161.552123042,107159.747938458,91819.7467506806,103544.077472786,91849.8137310728,95235.8550940705,75220.3869061316,100161.896638953,75287.2952806086,91868.9780315644,93049.7791084249,96680.8355329745,108049.247455693,88551.986709427,94183.6679765867,96750.2805282759,91813.7733075644,89587.2022834815,84429.0463818967,94377.8093050002,93082.1333191285,88331.7051431696,88198.9518339698,92455.025988426,89700.7699075328,96669.1885735223,96386.6029265399,86711.1099577632
