"","CellID","CompID","BaseID","Comppartialprofit_Mean","Comppartialprofit_SD","Comppartialprofit_CV","Comppartialprofit_Max","Comppartialprofit_Min","CompCropFailureProb","CompMinPropSOSDBase","Basepartialprofit_Mean","Basepartialprofit_SD","Basepartialprofit_CV","Basepartialprofit_Max","Basepartialprofit_Min","BaseCropFailureProb","BaseMinPropSOSDComp","Diff_Mean_CompBase","Diff_SD_CompBase","Diff_CV_CompBase","Diff_CropFailureProbCompBase","MinProp_CompSOSDBase_Divdbasepartialprofit","MinProp_BaseSOSDComp_Divdbasepartialprofit","Riskiness_Comp","RiceArea"
"11",1007,1,1,119118.22149004,9583.92373406637,0.0804572433518725,135518.352220578,98603.3105093732,0,-33255.4547999259,85862.766689908,23001.8828937937,0.267891238315959,117206.316836172,35900.2715001466,0,-63618.9693374491,33255.4548001316,-13417.9591597273,-0.187433994964086,0,-0.387309378464677,-0.740937798652681,1,1
"12",1008,1,1,115305.516843995,11345.6652375515,0.0983965515969357,134793.308929427,88384.6365605176,0,-31689.4581384274,83616.0587026873,23085.611806552,0.276090647714421,113946.560598699,32189.7603611339,0,-62089.4218596923,31689.4581413081,-11739.9465690004,-0.177694096117485,0,-0.378987704396655,-0.742553796758862,1,1
"13",1009,1,1,114854.029713536,12381.4869326635,0.107801937498796,134329.897163796,89503.8850804275,0,-29994.0413500277,84859.9883616207,23528.3196897247,0.277260463311185,115188.661170963,31520.2628552164,0,-61022.5679295348,29994.0413519155,-11146.8327570613,-0.169458525812389,0,-0.353453281447691,-0.71909705749068,1,1
"14",101,1,1,133027.357257782,10021.7296805267,0.0753358548731187,149960.959958866,111947.352038234,0,-60039.3289844268,72988.0282687102,30437.8215398585,0.417024849990463,123989.275327539,35710.9039194171,0,-79319.1094592349,60039.3289890713,-20416.0918593318,-0.341688995117344,0,-0.822591463402574,-1.08674136486077,1,1
"15",1010,1,1,116895.909902252,11980.3160228308,0.102487041957659,135580.553295791,90284.2882355111,0,-30537.2408086457,86358.6690879041,24049.786165909,0.278487225659173,116830.739610051,31357.0565429771,0,-61832.5560275777,30537.2408143477,-12069.4701430783,-0.176000183701515,0,-0.353609442238647,-0.715997093061249,1,1
"16",1011,1,1,114957.101117956,11769.8165150875,0.102384423412093,134109.222242925,88410.1561189107,0,-30154.7991471421,84802.3019635471,23243.460139305,0.274089966912648,115133.595066954,31646.3218611759,0,-59130.2270979614,30154.7991544088,-11473.6436242174,-0.171705543500555,0,-0.355589393789149,-0.69727148590116,1,1
"17",1012,1,1,106268.363127713,11230.9267767989,0.105684574846623,125956.259113514,85667.0480141489,0,-26672.2116128638,79596.1515123259,22926.4235367702,0.288034322026486,106859.829444015,26269.9184866343,0,-60345.8019395333,26672.2116153868,-11695.4967599714,-0.182349747179863,0,-0.33509423641837,-0.758149744591463,1,1
"18",1013,1,1,108468.958565718,11526.4846615443,0.106265283763749,128146.745971517,86332.2917535481,0,-28529.4198156696,79939.5387436208,22885.458161612,0.286284591095896,110188.155085814,27113.318130056,0,-60962.6592999022,28529.4198220972,-11358.9735000677,-0.180019307332148,0,-0.356887471006909,-0.762609595427106,1,1
"19",1014,1,1,109259.603545559,11942.8256948206,0.109306873787445,128879.503133646,91054.0078540081,0,-28780.5142623285,80479.0892801761,22879.9044327804,0.284296264252287,111307.306143381,26994.0447158601,0,-64314.4799577964,28780.5142653825,-10937.0787379597,-0.174989390464842,0,-0.357614810502308,-0.799145225586426,1,1
"20",1015,1,1,107064.655727653,11298.610312986,0.105530721004017,129048.892467829,88801.7060804751,0,-29584.3291404558,77480.3265865248,22432.6418863565,0.289526940252442,107101.133309239,26402.7315189152,0,-62398.9745643428,29584.3291411278,-11134.0315733705,-0.183996219248425,0,-0.381830207019301,-0.805352498026191,1,1
"21",1016,1,1,109457.607976381,11076.8557216609,0.101197677589036,126250.628241832,90116.3840712003,0,-31463.4115505966,77994.1964211006,23174.0074277123,0.297124766855637,110414.257816959,28440.4634236388,0,-62810.8578594264,31463.4115552807,-12097.1517060513,-0.195927089266601,0,-0.403407086608363,-0.805327328719468,1,1
"22",1017,1,1,106365.059360111,11177.5722796782,0.105086880474868,122985.041992171,87526.4024017243,0,-31736.3777556182,74628.6816022709,23242.9313757907,0.311447701832152,104469.528890053,25998.478379922,0,-61527.9240283304,31736.3777578398,-12065.3590961125,-0.206360821357285,0,-0.425257113943877,-0.824454120149673,1,1
"23",1018,1,1,109183.810551048,12027.9130118297,0.11016205563009,128185.133775258,89368.1049366896,0,-31033.4968528614,78150.3136966648,23257.7318133683,0.297602539429869,107700.638947457,26090.1830163442,0,-63277.9219233201,31033.4968543831,-11229.8188015386,-0.187440483799779,0,-0.397100093203922,-0.809695047020913,1,1
"24",1019,1,1,119469.13741693,12274.4967287525,0.102741988384132,137694.016084017,97598.5216985177,0,-33275.3914138767,86193.7460005165,24642.2872714328,0.285894144469427,116628.032330964,31416.1495756617,0,-66182.3721228595,33275.3914164134,-12367.7905426803,-0.183152156085295,0,-0.386053431459833,-0.76783264672663,1,1
"25",102,1,1,120051.313813706,9497.77294969674,0.0791142774533501,134151.210884862,98234.9220887454,0,-57998.4081971508,62052.9056121849,29099.0208785468,0.468938893214903,110400.373871155,27055.9820959908,0,-76852.3687553379,57998.4082015211,-19601.2479288501,-0.389824615761553,0,-0.934660635549064,-1.23849750462365,1,1
"26",1020,1,1,115379.257443753,12051.6652760027,0.1044526160335,137206.729495681,91767.7976193949,0,-32349.7445659797,83029.5128730808,24590.9757715779,0.296171504813809,113957.995549184,27909.1625987465,0,-63858.635024802,32349.7445706723,-12539.3104955751,-0.191718888780309,0,-0.389617419717127,-0.769107668045897,1,1
"27",1021,1,1,113282.232398558,12545.0862934427,0.110741870351793,135977.346942784,89493.5487665342,0,-31975.0118201791,81307.2205748133,24451.8835687992,0.300734466089641,111611.732283021,29787.7723746551,0,-59705.7763921608,31975.0118237444,-11906.7972753564,-0.189992595737848,0,-0.393261651230076,-0.734323175359606,1,1
"28",1022,1,1,104675.585642916,10690.7908079778,0.10213261041068,128331.559786328,85430.6682285455,0,-31156.9556872398,73518.6299547759,22858.8804468415,0.310926366023182,104409.953141489,27907.4304763079,0,-57523.2377586162,31156.9556881404,-12168.0896388637,-0.208793755612501,0,-0.423796739770662,-0.78243076338611,1,1
"29",1023,1,1,102631.230531723,9715.43748341517,0.094663558383548,124243.376035138,85213.2410144176,0,-30790.1009590186,71841.1295683479,23652.8988185313,0.329238960476372,101609.234881474,26354.7714816175,0,-59376.9120771488,30790.1009633754,-13937.4613351161,-0.234575402092824,0,-0.428585980538149,-0.826503041278869,1,1
"30",1024,1,1,111138.037324268,12153.2138545164,0.109352424670384,132816.792016729,88726.8511948381,0,-32649.2527191696,78488.7845992717,24531.7875336527,0.312551502216539,110408.625124337,30619.5673367493,0,-58461.1623847303,32649.2527249966,-12378.5736791364,-0.203199077546155,0,-0.415973478069025,-0.744834598767284,1,1
"31",1025,1,1,109432.160817268,12787.13272926,0.116849860532428,132546.279561778,84766.7179549304,0,-31152.7980579344,78279.3627543524,25662.7148911978,0.327835000033529,109404.096857003,26463.2896167788,0,-59782.0182862425,31152.7980629154,-12875.5821619378,-0.210985139501101,0,-0.397969489809142,-0.763700880829138,1,1
"32",1026,1,1,103481.488027685,12778.2068235587,0.123483021621607,127303.377398483,77768.2045253399,0,-29615.4594062454,73866.0286165353,23327.4583250451,0.315807669126848,103912.850055718,24875.9333992399,0,-53906.6967568186,29615.4594111497,-10549.2515014863,-0.192324647505241,0,-0.400934772870892,-0.729790104686248,1,1
"33",1027,1,1,98166.5105643982,11115.8324413392,0.113234466392152,119930.441165231,72226.8837230718,0,-27908.5899041238,70257.9206597093,23235.3902104532,0.330715597505264,99935.1270151162,19603.4534527868,0,-56794.9850136608,27908.5899046889,-12119.557769114,-0.217481131113112,0,-0.397230513543059,-0.808378393216965,1,1
"34",1028,1,1,113258.266245784,12602.1350813506,0.111269009310124,137598.12577649,86972.6080638132,0,-29736.8705121858,83521.3957297672,25683.231643221,0.307504818601438,117686.724893975,27431.6262927477,0,-60543.31878352,29736.8705160171,-13081.0965618704,-0.196235809291315,0,-0.356038955675491,-0.724883944461458,1,1
"35",1029,1,1,108531.500683866,12233.5166012543,0.112718579621307,131541.597388992,80824.3168235449,0,-27580.5828032672,80950.9178725322,25530.0672920404,0.3153771194076,113549.522634612,24944.377124819,0,-60685.8687226562,27580.5828113336,-13296.5506907861,-0.202658539786292,0,-0.340707474703331,-0.749662515478997,1,1
"36",103,1,1,131100.20312003,10701.0351241454,0.0816248554119173,145935.30570467,103740.413554521,0,-60352.6853018013,70747.5178132143,29345.0058572563,0.414784953088138,119886.96909078,33770.877513044,0,-78737.764876166,60352.6853068156,-18643.9707331109,-0.333160097676221,0,-0.853071417447363,-1.11294031663482,1,1
"37",1030,1,1,104707.678504007,11701.7088042873,0.111755975984507,127644.210161536,79535.8371971483,0,-26347.7677752288,78359.9107246057,24282.0857019821,0.309878935254546,110902.726323266,24082.7635073448,0,-57514.8284884529,26347.7677794016,-12580.3768976948,-0.198122959270039,0,-0.336240400628166,-0.733982823060986,1,1
"38",1031,1,1,99601.0207126102,11204.4171851281,0.112492995603503,122465.18195193,72651.2779002028,0,-25384.9683250973,74216.0523856343,23277.8341444837,0.313649586527854,105914.921119622,21188.9253078195,0,-54688.9880747384,25384.9683269759,-12073.4169593557,-0.201156590924351,0,-0.342041479021201,-0.736888938670151,1,1
"39",1032,1,1,106108.853924394,12852.0192837437,0.121121082816531,125397.265016114,77121.7918931141,0,-27296.6596554139,78812.1942678807,24344.606041766,0.308893899832548,111113.444145769,23423.7178692856,0,-56560.4105092549,27296.6596565133,-11492.5867580224,-0.187772817016017,0,-0.346350712716274,-0.717660649277287,1,1
"40",1033,1,1,108035.908007927,11895.8442264885,0.110110096224819,131397.573885485,84710.6481419665,0,-23017.16735033,85018.740649758,24943.82492097,0.29339207720952,116822.524259077,28261.303856776,0,-56449.344287073,23017.167358169,-13047.9806944814,-0.183281980984701,0,-0.270730513936347,-0.663963543280663,1,1
"41",1034,1,1,106562.30862122,11522.64439463,0.108130581475929,130530.676928724,84733.5305481374,0,-22204.070554474,84358.2380592379,24236.9138707857,0.287309389437059,115337.974539721,26744.2233655601,0,-57989.3071881663,22204.0705619825,-12714.2694761557,-0.179178807961129,0,-0.263211644355135,-0.687417240121173,1,1
"42",1035,1,1,101870.052536366,11506.8615882904,0.112956274212017,126877.518102005,80306.4694110342,0,-22865.3662675391,79004.6862644615,23070.7813766333,0.292017884855663,111451.466104189,23779.5424832825,0,-56526.9269291957,22865.3662719048,-11563.9197883429,-0.179061610643646,0,-0.289417847834991,-0.715488277998809,1,1
"43",1036,1,1,108996.217799354,12617.3128267967,0.115759180286634,132562.673483441,84971.5748254313,0,-25000.9544160735,83995.2633830916,23955.4496547673,0.285200006404046,118079.615224334,25520.8524843232,0,-59450.722347897,25000.9544162623,-11338.1368279706,-0.169440826117412,0,-0.297647193533371,-0.707786605498811,1,1
"44",1037,1,1,102162.758001635,10651.398135228,0.104259109127198,123727.523525646,81239.8543785782,0,-24886.9696656682,77275.7883339507,23141.6652985264,0.299468511385723,104329.060590556,22329.2087471196,0,-58910.645631647,24886.9696676839,-12490.2671632984,-0.195209402258524,0,-0.32205390850389,-0.762342861868481,1,1
"45",1038,1,1,102561.77758412,11566.6257404379,0.112777157464446,125917.012241746,78512.1273777269,0,-27728.5839996305,74833.1935780475,25006.3918938373,0.334161762958262,103746.182234443,22857.3220541676,0,-55654.8053301844,27728.5840060728,-13439.7661533994,-0.221384605493816,0,-0.370538562819866,-0.743718163947381,1,1
"46",1039,1,1,105795.424542498,12171.6311262638,0.115048747891498,126865.963258484,81552.9748865367,0,-30533.0393875437,75262.3851485893,24648.638741026,0.327502758414613,105572.798760528,25480.2982519294,0,-56072.6766366474,30533.0393939087,-12477.0076147621,-0.212454010523115,0,-0.405687905416003,-0.7450292270959,1,1
"47",104,1,1,118646.079230986,9718.43023377031,0.0819110947176771,131351.20835999,90528.7381395781,0,-56033.4829493065,62612.596276451,27531.6759020246,0.439714650714452,103970.833229764,26406.8228012518,0,-73786.9152171749,56033.482954535,-17813.2456682543,-0.357803555996775,0,-0.894923486352555,-1.1784675864803,1,1
"48",1040,1,1,102586.710292745,12379.7445159967,0.120675909000975,124713.473355281,77782.4154998682,0,-31517.3406567419,71069.369629415,24808.0223329561,0.349067713169758,100568.879386448,23121.2397822561,0,-54661.1757208586,31517.34066333,-12428.2778169594,-0.228391804168783,0,-0.443472916969523,-0.769124251500816,1,1
"49",1041,1,1,100370.574198949,10722.112816707,0.106825261310692,115101.753060458,76644.5956403532,0,-31742.8416393898,68627.7325543129,24255.6975917331,0.353438714772294,98132.0310214219,24075.2034520966,0,-52569.3921925375,31742.8416446366,-13533.5847750261,-0.246613453461602,0,-0.462536651845056,-0.766008000496495,1,1
"50",1042,1,1,102151.374727308,11044.8508859182,0.108122391063285,117104.888204684,79687.7580750096,0,-37757.4783419144,64393.8963808253,25701.5481612139,0.399130190992249,99046.9812323819,20663.1738202796,0,-59024.5842594877,37757.4783464824,-14656.6972752957,-0.291007799928964,0,-0.586351820033016,-0.916617685477774,1,1
"51",1043,1,1,106967.542752663,11259.0004192669,0.105256231278498,124115.649040289,83183.8061229734,0,-40066.7368363904,66900.8059123001,26504.9106137974,0.396182232072698,102598.87041904,22030.4120729528,0,-61153.3940552137,40066.7368403631,-15245.9101945305,-0.2909260007942,0,-0.59889767081302,-0.914090543772812,1,1
"52",1044,1,1,104328.665750254,11241.4806281308,0.107750641180834,121913.274618371,80591.6450609607,0,-42576.8351733636,61751.8305709485,26409.6086759363,0.427673292139795,96151.2088906762,20868.1899767992,0,-61538.4754714134,42576.8351793054,-15168.1280478056,-0.319922650958961,0,-0.689482963981867,-0.996544959111942,1,1
"53",1045,1,1,108567.712178834,11952.4420923898,0.110092050873298,128799.924447597,78423.3640771096,0,-40071.0098841653,68496.7022905872,25974.8972688562,0.379213836582402,100392.945219068,27407.7602383241,0,-58840.4981946299,40071.0098882472,-14022.4551764664,-0.269121785709105,0,-0.585006409712541,-0.859026730148376,1,1
"54",1046,1,1,107884.72791133,12118.6207530417,0.112329344362827,126707.334992316,78634.3887681098,0,-38766.5278968083,69118.2000092967,26313.8512156678,0.380707993149828,101843.508432792,27534.6686949926,0,-57430.1625706565,38766.5279020334,-14195.2304626261,-0.268378648787001,0,-0.560872937831049,-0.830897832451249,1,1
"55",1047,1,1,105477.967232745,11518.3064538591,0.109201065929182,123057.033029866,76585.1229596912,0,-36530.6229862289,68947.3442416164,26777.0106416113,0.388368992832777,103855.844495251,25379.8878827197,0,-57412.7385392243,36530.6229911284,-15258.7041877522,-0.279167926903595,0,-0.529833648968587,-0.832704133433035,1,1
"56",1048,1,1,106461.401422294,12498.2369436479,0.117396885412694,127122.243089052,77073.2980396464,0,-35940.3504412759,70521.0509786921,26742.1379680252,0.379207876185869,106345.908173016,27483.3423239169,0,-55281.4009451197,35940.3504436021,-14243.9010243774,-0.261810990773175,0,-0.509640028650952,-0.783899277987546,1,1
"57",1049,1,1,104163.035470319,12430.3691481116,0.119335703803041,122326.525734648,74695.823363691,0,-34337.4592471623,69825.5762218742,25073.0516713936,0.359081199583985,101407.801686374,27716.6012307533,0,-51192.3960024357,34337.4592484444,-12642.6825232819,-0.239745495780943,0,-0.491760485270517,-0.733146774754416,1,1
"58",105,1,1,133867.562955506,10583.4099275386,0.0790588077789709,151780.558146153,102828.19643865,0,-61421.2858694979,72446.2770824728,29299.2259405544,0.404426937041916,117189.802153479,34365.7408639759,0,-80178.784273387,61421.2858730332,-18715.8160130158,-0.325368129262945,0,-0.847818388232371,-1.10673436237602,1,1
"59",1050,1,1,100475.553276088,11543.1789082855,0.114885447573173,118797.067500059,71808.6316990379,0,-33256.9306979525,67218.6225775642,25335.9900744679,0.376919209334176,100328.859884613,24867.9615118884,0,-51770.7854154715,33256.9306985235,-13792.8111661824,-0.262033761761003,0,-0.4947576939646,-0.770185157479726,1,1
"60",1051,1,1,98884.1330098814,11752.4015427205,0.118850225865317,117802.856042449,70364.0595703487,0,-32850.7257071724,66033.4072978963,25471.4394040159,0.385735651790717,98539.6553746446,21651.1865837346,0,-53753.6328534452,32850.7257119851,-13719.0378612954,-0.2668854259254,0,-0.497486454984414,-0.814036940588975,1,1
"61",1052,1,1,105959.989295043,12219.2222276201,0.115319209721662,125212.923586524,76974.6316529515,0,-35118.4807675363,70841.5085241756,26259.9407609053,0.370685792947842,103897.093641873,27850.645972044,0,-52342.6982914858,35118.4807708671,-14040.7185332852,-0.255366583226179,0,-0.495733101950414,-0.738870464250817,1,1
"62",1053,1,1,112851.089765935,12816.8828786389,0.113573408154254,133042.657627217,84054.945465609,0,-36243.4491071912,76607.6406564872,27647.4189321909,0.360896363538507,111528.258537159,30642.1582422131,0,-54844.4755735434,36243.4491094481,-14830.536053552,-0.247322955384253,0,-0.473104886100184,-0.715913910199494,1,1
"63",1054,1,1,102262.192051508,12345.0547999455,0.120719637945249,120836.927167027,74473.5709087339,0,-31473.9077072157,70788.284339328,23974.0368483726,0.338672381625349,103049.370017218,25354.5065624248,0,-51684.3857965579,31473.9077121796,-11628.9820484271,-0.2179527436801,0,-0.444620292764034,-0.730126267064273,1,1
"64",1055,1,1,101414.38043884,12807.9756615481,0.126293486250426,119156.940336475,73219.0173573195,0,-30885.3429184468,70529.0375174051,23567.4135523521,0.334151923546896,101804.507965274,25574.5039632893,0,-47869.0951107713,30885.3429214351,-10759.437890804,-0.20785843729647,0,-0.437909604406908,-0.678714708093928,1,1
"65",1056,1,1,106281.330523289,13212.5106081397,0.124316383160487,124995.086300766,76508.1085905318,0,-32535.9331062575,73745.3974141285,23309.5950316415,0.316082031543513,107073.77775276,28269.5656523184,0,-48610.2627731963,32535.933109161,-10097.0844235018,-0.191765648383026,0,-0.441192728592227,-0.659163344123267,1,1
"66",1057,1,1,109800.016184366,13172.8350092722,0.119971157264254,128505.3122442,78811.3271035136,0,-33537.7974003882,76262.2187769186,24525.3830347598,0.321592833621865,111179.179182354,29045.267983281,0,-51459.6921996936,33537.7974074478,-11352.5480254876,-0.201621676357611,0,-0.43976949449232,-0.674773079317596,1,1
"67",1058,1,1,106741.627040985,12788.3706895526,0.119806780579073,124593.622993717,77130.209471954,0,-32483.9129827752,74257.7140535906,24268.3544547837,0.326812571112405,108434.364717408,28039.0859126893,0,-51216.4592574999,32483.9129873945,-11479.9837652312,-0.207005790533332,0,-0.437448329736249,-0.689712306798696,1,1
"68",1059,1,1,104841.103207476,13392.3416745421,0.12773941960568,124630.510201412,74015.6873307012,0,-32420.9620240247,72420.1411782572,24021.0676643273,0.331690428567395,106191.970307045,28069.1250172561,0,-49429.72711258,32420.9620292184,-10628.7259897852,-0.203951008961714,0,-0.447678801733108,-0.682541159246185,1,1
"69",106,1,1,131808.532852223,10451.7534526589,0.0792949684401455,152150.303415916,104794.02354762,0,-61869.3435917531,69939.1892547316,27905.3580025148,0.398994588010997,115258.346864045,33760.257726614,0,-78603.8984049594,61869.3435974916,-17453.6045498559,-0.319699619570852,0,-0.884616253791752,-1.12388918491276,1,1
"70",1060,1,1,138793.955527697,9665.42120492284,0.0696386320872168,153979.974709621,114223.009233594,0,-3616.233829278,135177.721694968,14505.9859964014,0.107310478490934,155028.172228936,70784.3699517956,0,-43438.6392889363,3616.23383272934,-4840.56479147853,-0.0376718464037176,0,-0.0267516997914651,-0.32134466200693,1,1
"71",1061,1,1,131133.320709684,10459.0838369376,0.0797591625098319,149430.58329822,111902.047725757,0,-42693.2938204775,88440.0268874874,27171.2959884376,0.307228490816773,126813.747233818,30274.0467133947,0,-81628.0010165834,42693.2938221963,-16712.2121515,-0.227469328306941,0,-0.482737232484014,-0.92297575983813,1,1
"72",1062,1,1,136110.536673344,9305.05522736819,0.0683639595786745,152472.939205296,122996.370385178,0,-42435.2707738459,93675.2658984658,27392.0034037695,0.292414471857059,129632.308797008,36311.2576234884,0,-86685.1127643319,42435.2707748783,-18086.9481764013,-0.224050512278385,0,-0.453004006626907,-0.925378881318464,1,1
"73",1063,1,1,133128.225380659,9628.36016593139,0.072323957886471,152170.621283568,115901.23347285,0,-42287.3322101919,90840.8931675343,26313.6401407087,0.289667342792189,127346.798898585,36715.0437817875,0,-81181.7935978422,42287.3322131246,-16685.2799747774,-0.217343384905718,0,-0.465509868250668,-0.89367013871299,1,1
"74",1064,1,1,126363.401856812,8973.19103516503,0.0710109960899353,143201.073767387,110140.232473394,0,-39333.1222757664,87030.2795777211,25662.0964308336,0.294864000843711,120165.258992294,32440.9738906685,0,-77699.2585876862,39333.1222790912,-16688.9053956686,-0.223853004753776,0,-0.45194755740892,-0.892784200679236,1,1
"75",1065,1,1,126156.3475525,9349.43139933455,0.0741098769956367,144196.308861118,110232.09005739,0,-38082.2061983537,88074.1413535834,25386.3646115138,0.288238570610611,120281.759271419,36172.2205719157,0,-74059.8694906812,38082.2061989164,-16036.9332121792,-0.214128693614974,0,-0.432388049580506,-0.840880970878383,1,1
"76",1066,1,1,130019.657213209,10025.594705255,0.0771082997766624,147974.338439062,112605.718322139,0,-38299.3269800752,91720.3302314866,25914.9480673881,0.282543117779702,125751.338927844,37030.2844554556,0,-75575.4338718667,38299.3269817219,-15889.3533621331,-0.20543481800304,0,-0.417566387772636,-0.823976905459532,1,1
"77",1067,1,1,132382.810977461,10111.0368638708,0.0763772637037619,149417.342619662,111752.961842786,0,-37521.6352958899,94861.1756777507,26710.583426364,0.281575504789246,130013.935567634,39550.7612356915,0,-72202.2006104639,37521.6352997103,-16599.5465624932,-0.205198241085484,0,-0.395542591875029,-0.761135418094957,1,1
"78",1068,1,1,133055.869178533,10230.9620657373,0.0768922267683624,150564.678749207,112821.170016436,0,-37866.0397545524,95189.8294185468,27400.511502609,0.287851251231156,131694.513315503,37981.6468395479,0,-74839.5231818014,37866.0397599864,-17169.5494368717,-0.210959024462794,0,-0.397795016398827,-0.786213439386831,1,1
"79",1069,1,1,135897.476578113,10722.6467896546,0.0789024716253013,154340.288013512,118211.849849655,0,-40075.0920075612,95822.3845631382,29021.3729546001,0.302866319669572,131720.638685854,33956.1737285866,0,-84255.6761261748,40075.0920149749,-18298.7261649454,-0.223963848044271,0,-0.418222654239577,-0.879290121095432,1,1
"80",107,1,1,127822.111047102,10163.7403568807,0.0795147277229315,148600.909750868,100196.518662097,0,-62885.3905489866,64936.7204952626,27810.241551599,0.428266800963992,110398.44041836,31145.4456008994,0,-78795.304284189,62885.3905518397,-17646.5011947184,-0.34875207324106,0,-0.968410324225941,-1.21341674915562,1,1
"81",1070,1,1,128364.389435133,9947.1794796391,0.0774917367925138,146144.935412944,110650.517419833,0,-38146.9172610755,90217.4721713318,29339.7773021484,0.325211697867452,124251.363695173,28869.6062949416,0,-81780.9111298482,38146.9172638017,-19392.5978225093,-0.247719961074938,0,-0.4228329207521,-0.906486395168979,1,1
"82",1071,1,1,128698.378203627,10301.5627534393,0.0800442313044551,146656.325184854,106145.675577295,0,-36838.086167681,91860.2920302081,28997.752561599,0.315672331545202,125975.930592935,30960.0558209849,0,-76376.0705127275,36838.0861734186,-18696.1898081596,-0.235628100240747,0,-0.40102295946944,-0.831437270933249,1,1
"83",1072,1,1,125283.922613965,11219.3278927679,0.0895512182144697,142401.120261955,98442.7825827637,0,-35795.6071092795,89488.3154973029,28371.2975908917,0.31703912888769,124033.773196362,29851.7763890189,0,-68591.0062008682,35795.6071166623,-17151.9696981237,-0.22748791067322,0,-0.400003139073037,-0.766480023896923,1,1
"84",1073,1,1,120840.416187794,11188.6579292568,0.09259036241541,138878.987847854,91356.3889568025,0,-34955.3612069048,85885.054978972,26998.3391684,0.314354332951295,119926.795781302,29716.7823184441,0,-64237.1255942349,34955.3612088222,-15809.6812391432,-0.221763970535885,0,-0.407001674685581,-0.747942999046373,1,1
